Variacoes - JULHO - SETEMBRO,RJ,POA,BH,REC,SP,DF,BEL,FOR,SAL,CUR,GOI,VIT,CG,RB,SL,AJU,NACIONAL
 CONSERTO DE APARELHO CELULAR,0.0,2.8699999999999997,2.56,0.9299999999999999,-1.0599999999999998,6.68,3.17,0.9299999999999998,-0.9199999999999999,4.65,-1.7,3.81,5.47,-9.200000000000001,1.8199999999999998,-3.86,1.56
 CONSERTO DE BICICLETA,1.2200000000000002,5.67,0.36,1.4799999999999998,-0.7999999999999998,2.8099999999999996,1.9399999999999997,5.91,-0.5199999999999999,2.2800000000000002,6.83,-0.45999999999999996,-2.7600000000000002,-3.0900000000000003,2.6300000000000003,2.7800000000000002,0.8700000000000001
 VESTUÁRIO,4.18,2.96,2.5799999999999996,2.96,4.949999999999999,6.46,5.37,5.6499999999999995,4.5,1.9200000000000002,4.46,2.96,4.15,1.87,4.35,2.84,4.04
 ROUPAS,4.11,3.32,2.36,2.4499999999999997,4.94,7.5600000000000005,5.4399999999999995,6.0,4.3100000000000005,2.0,3.8899999999999997,3.2,4.25,1.0699999999999998,4.83,2.84,4.06
 ROUPA MASCULINA,3.5700000000000003,4.300000000000001,1.45,3.94,5.700000000000001,7.569999999999999,6.11,5.8,2.52,3.05,2.7,5.67,3.4099999999999997,1.6400000000000001,7.199999999999999,1.41,4.3100000000000005
 CALÇA COMPRIDA MASCULINA,4.4399999999999995,0.8999999999999999,1.4699999999999995,4.9,4.51,11.07,4.73,4.470000000000001,2.43,2.54,2.04,1.14,5.199999999999999,2.49,5.11,3.4,3.5900000000000003
 AGASALHO MASCULINO,0.0,-0.04999999999999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7500000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.55
 BERMUDA/SHORT MASCULINO,1.13,8.49,1.53,4.8999999999999995,9.44,6.55,7.61,4.5,2.2,4.58,4.34,6.34,3.1500000000000004,2.0999999999999996,6.16,4.329999999999999,5.26
 CUECA,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.0,0.0,0.0,1.2000000000000002,1.77,0.0,1.4400000000000002
 CAMISA/CAMISETA MASCULINA,4.04,6.96,1.4100000000000001,3.07,5.590000000000001,6.1,6.91,6.9,2.74,3.2699999999999996,2.5900000000000003,7.46,2.29,0.95,9.58,-0.5,4.57
 ROUPA FEMININA,4.8500000000000005,3.16,2.3000000000000003,1.7000000000000002,5.26,8.96,5.83,6.109999999999999,5.840000000000001,2.0,5.87,2.0999999999999996,5.109999999999999,0.6800000000000002,3.3200000000000003,4.29,4.359999999999999
 CALÇA COMPRIDA FEMININA,4.3500000000000005,-0.35000000000000003,3.55,4.53,3.1100000000000003,6.73,8.4,7.319999999999999,7.82,4.550000000000001,8.17,3.4099999999999997,6.09,1.0500000000000003,3.96,9.05,3.9699999999999998
 AGASALHO FEMININO,0.0,4.3,6.14,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999964,0.0,0.0,-1.4099999999999997,0.0,0.0,0.0,3.78
 SAIA,0.0,0.0,0.0,4.35,0.0,0.0,4.530000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.51,4.970000000000001,6.419999999999999,4.52
 VESTIDO,5.99,4.47,-0.17000000000000015,1.7799999999999998,9.85,9.17,5.0200000000000005,1.1900000000000002,1.5400000000000003,5.67,2.82,2.03,6.94,0.2899999999999999,4.11,2.75,5.42
 BLUSA,4.7299999999999995,5.59,2.9400000000000004,-0.8699999999999997,4.62,9.91,7.720000000000001,10.15,8.620000000000001,-0.10999999999999999,5.13,1.7399999999999998,5.38,2.1,5.9399999999999995,2.58,4.529999999999999
 LINGERIE,0.0,1.87,0.52,2.2,3.4099999999999997,0.0,-0.27,-0.3,4.75,-0.28,7.119999999999999,0.0,3.09,-2.4,-3.4799999999999995,-0.86,2.0599999999999996
 BERMUDA/SHORT FEMININO,3.04,0.0,1.63,4.0600000000000005,0.0,0.0,6.88,4.45,6.88,2.86,8.120000000000001,1.2200000000000002,3.95,-0.5700000000000002,1.42,7.13,4.36
 ROUPA INFANTIL,3.3200000000000003,1.92,4.18,1.32,2.98,4.41,3.09,6.1899999999999995,5.03,0.30999999999999983,2.21,1.33,4.02,0.5499999999999998,2.5500000000000003,2.55,2.9099999999999997
 UNIFORME ESCOLAR,0.0,0.0,3.96,0.10999999999999999,-0.04999999999999982,-0.47,-2.12,3.63,0.0,1.89,1.56,2.87,0.0,0.0,2.9999999999999996,1.7400000000000002,0.83
 CALÇA COMPRIDA INFANTIL,0.0,-4.01,0.8999999999999999,0.0,-0.20999999999999996,5.04,0.0,0.0,4.07,-2.0799999999999996,5.68,0.0,2.27,-2.14,-3.38,0.0,0.050000000000000044
 AGASALHO INFANTIL,0.0,3.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.31
 VESTIDO INFANTIL,8.78,1.1500000000000001,6.720000000000001,2.11,0.0,6.4,2.6300000000000003,8.379999999999999,7.24,0.0,3.5,-1.0500000000000003,5.54,-0.22000000000000042,0.79,2.3,4.66
 BERMUDA/SHORT INFANTIL,0.3400000000000003,0.0,0.0,1.44,1.4800000000000002,0.0,5.49,5.609999999999999,6.8999999999999995,0.0,0.0,5.51,2.42,-0.4299999999999997,2.98,0.06000000000000005,2.41
 CAMISA/CAMISETA INFANTIL,3.76,4.380000000000001,4.78,3.9700000000000006,5.59,7.51,5.109999999999999,6.43,3.25,1.6500000000000008,-0.65,0.4500000000000002,3.29,3.07,4.8100000000000005,4.8,4.27
 CONJUNTO INFANTIL,3.35,3.25,4.859999999999999,-1.3199999999999996,4.52,4.77,6.87,6.390000000000001,4.42,-2.0700000000000003,2.69,1.1400000000000001,6.37,1.8400000000000003,4.26,2.71,3.49
 CALÇADOS E ACESSÓRIOS,5.05,2.25,3.02,3.98,5.54,4.48,6.57,6.380000000000001,5.74,1.7,7.6899999999999995,3.15,4.76,3.95,4.55,3.0300000000000002,4.52
 CALÇADOS E ACESSÓRIOS,5.05,2.25,3.02,3.98,5.54,4.48,6.57,6.380000000000001,5.74,1.7,7.6899999999999995,3.15,4.76,3.95,4.55,3.0300000000000002,4.52
 SAPATO MASCULINO,3.3,1.0699999999999998,6.79,7.71,6.35,9.14,6.82,6.180000000000001,8.54,3.34,10.61,5.9,7.41,3.8,8.040000000000001,3.4,6.01
 SAPATO FEMININO,6.380000000000001,4.6000000000000005,0.5900000000000002,4.37,8.47,4.95,10.52,7.2,7.58,4.879999999999999,8.26,3.76,5.48,-1.29,3.67,2.28,6.07
 SAPATO INFANTIL,0.0,0.0,0.0,3.8200000000000003,0.0,0.0,5.68,0.0,2.95,5.140000000000001,5.29,0.0,3.24,6.55,4.1899999999999995,2.21,4.32
 BOLSA,0.4400000000000004,1.07,1.19,10.8,0.0,-2.5,2.71,9.8,3.5999999999999996,7.03,4.76,0.0,9.61,6.58,6.129999999999999,3.7800000000000002,3.54
 MOCHILA,0.0,0.0,0.0,0.7500000000000004,0.0,0.0,2.38,8.27,0.0,0.0,0.0,0.0,0.0,-1.66,-0.6699999999999999,0.0,2.58
 TÊNIS,6.21,1.1999999999999997,2.5700000000000003,2.4400000000000004,3.5100000000000002,4.1,6.36,4.28,4.51,-2.6399999999999997,9.14,2.08,0.4700000000000002,9.95,6.0600000000000005,3.18,3.08
 SANDÁLIA/CHINELO,4.1899999999999995,3.2399999999999998,4.970000000000001,1.0099999999999998,7.58,5.449999999999999,5.07,6.42,5.97,4.73,3.92,2.44,9.09,3.07,3.46,3.23,5.11
 JOIAS E BIJUTERIAS,0.69,1.6600000000000004,3.5399999999999996,3.78,2.26,4.68,-3.04,-3.1100000000000003,1.98,2.0,-0.8,-1.0300000000000002,2.07,2.71,-2.3600000000000003,1.81,1.7
 JOIAS E BIJUTERIAS,0.69,1.6600000000000004,3.5399999999999996,3.78,2.26,4.68,-3.04,-3.1100000000000003,1.98,2.0,-0.8,-1.0300000000000002,2.07,2.71,-2.3600000000000003,1.81,1.7
 BIJUTERIA,0.0,0.0,4.77,0.0,0.0,7.1000000000000005,0.0,0.0,3.25,0.0,0.0,0.0,0.0,0.0,0.0,7.46,4.9
 JOIA,1.9100000000000004,0.4600000000000002,3.0300000000000002,4.78,3.8000000000000003,3.8,-5.34,-5.44,0.0,3.08,-1.63,0.2400000000000002,2.07,-0.2200000000000002,-3.3600000000000003,-1.4,1.78
 RELÓGIO DE PULSO,-1.6,4.72,0.0,2.48,-2.42,0.0,3.2,1.6300000000000001,0.7899999999999999,-1.16,2.98,-3.75,0.0,4.4,0.7400000000000002,1.2100000000000002,0.35000000000000003
 TECIDOS E ARMARINHO,3.79,4.31,0.9099999999999999,3.0900000000000003,2.35,-0.19999999999999998,2.8600000000000003,2.2800000000000002,-1.33,1.67,1.3,-1.29,2.42,4.98,4.6,3.7800000000000002,1.8199999999999998
 TECIDOS E ARMARINHO,3.79,4.31,0.9099999999999999,3.0900000000000003,2.35,-0.19999999999999998,2.8600000000000003,2.2800000000000002,-1.33,1.67,1.3,-1.29,2.42,4.98,4.6,3.7800000000000002,1.8199999999999998
 TECIDO,3.79,4.88,1.6600000000000001,3.0900000000000003,2.59,-0.19999999999999998,2.8600000000000003,2.2800000000000002,-1.33,2.56,2.0500000000000003,-1.27,2.42,4.98,4.6,3.7800000000000002,1.98
 ARTIGOS DE ARMARINHO,0.0,3.3,-0.45999999999999996,0.0,1.8399999999999999,0.0,0.0,0.0,0.0,0.23999999999999996,-0.5099999999999999,-1.34,0.0,0.0,0.0,0.0,1.04
 TRANSPORTES,-7.07,-10.57,-12.51,-12.64,-8.15,-12.05,-11.18,-11.580000000000002,-12.04,-9.370000000000001,-11.86,-7.12,-11.15,-8.09,-11.51,-11.1,-9.86
 TRANSPORTES,-7.07,-10.57,-12.51,-12.64,-8.15,-12.05,-11.18,-11.580000000000002,-12.04,-9.370000000000001,-11.86,-7.12,-11.15,-8.09,-11.51,-11.1,-9.86
 TRANSPORTE PÚBLICO,2.5,-0.56,3.15,-1.5100000000000002,2.71,2.8200000000000003,-0.6299999999999999,-0.3799999999999999,-2.67,2.21,0.10000000000000009,3.3,0.88,-9.61,0.52,0.79,1.4100000000000001
 ÔNIBUS URBANO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9900000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16000000000000003
 TÁXI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.8,10.11,0.0,0.0,0.0,0.55
 TREM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ÔNIBUS INTERMUNICIPAL,0.0,0.0,-0.17000000000000004,0.28,0.0,0.0,10.72,7.31,3.0199999999999996,0.0,15.65,0.010000000000000009,-0.81,0.0,3.84,0.0,1.75
 ÔNIBUS INTERESTADUAL,0.5799999999999996,0.0,0.9500000000000002,0.6,3.6799999999999997,5.72,7.26,0.8600000000000001,9.24,2.78,2.2399999999999998,1.6,5.08,-0.1599999999999997,0.88,-0.2200000000000002,3.25
 PASSAGEM AÉREA,15.75,3.7200000000000006,23.099999999999998,-8.830000000000002,6.410000000000001,5.4300000000000015,-17.07,-10.919999999999998,-15.189999999999998,7.070000000000001,-9.28,3.76,-6.34,-25.119999999999997,-3.709999999999999,4.880000000000001,4.17
 METRÔ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 TRANSPORTE ESCOLAR,0.0,1.2,1.32,3.51,1.02,5.109999999999999,0.0,0.0,0.0,1.25,0.0,0.0,6.84,0.0,0.19999999999999998,2.72,1.42
 TRANSPORTE POR APLICATIVO,8.629999999999999,-5.010000000000001,0.06999999999999984,-0.06000000000000014,19.07,6.5600000000000005,0.0,-1.3600000000000003,-0.7299999999999998,0.0,1.6999999999999997,10.100000000000001,3.34,0.0,0.6500000000000004,2.2799999999999994,5.8
 INTEGRAÇÃO TRANSPORTE PÚBLICO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 VEÍCULO PRÓPRIO,3.19,2.1399999999999997,1.3399999999999999,1.6,1.96,2.45,1.92,2.2199999999999998,1.18,2.5300000000000002,1.7500000000000002,1.6199999999999999,2.27,2.49,2.6500000000000004,2.1,2.06
 AUTOMÓVEL NOVO,1.0399999999999998,1.26,-0.58,-1.15,0.07999999999999996,-0.45000000000000007,0.63,-2.92,1.1199999999999999,0.92,1.47,1.87,2.09,0.9999999999999996,1.9000000000000001,0.5900000000000001,0.32
 EMPLACAMENTO E LICENÇA,6.48,4.92,1.49,6.66,5.3500000000000005,2.61,3.99,6.51,3.4499999999999997,6.85,6.66,3.84,6.59,6.6000000000000005,3.67,6.6899999999999995,5.15
 SEGURO VOLUNTÁRIO DE VEÍCULO,2.13,10.82,9.82,3.01,1.87,11.67,-1.73,16.310000000000002,1.05,19.42,2.93,0.6999999999999993,5.67,-2.55,5.64,-0.3299999999999992,5.65
 MULTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ÓLEO LUBRIFICANTE,0.0,3.51,6.5600000000000005,5.84,3.21,2.71,4.8,7.300000000000001,5.24,3.86,5.16,0.0,3.4600000000000004,3.14,4.32,4.619999999999999,4.32
 ACESSÓRIOS E PEÇAS,2.94,1.65,2.1799999999999997,4.47,0.6700000000000002,1.87,2.77,-0.22000000000000003,2.19,6.58,-0.45999999999999996,-2.4000000000000004,3.14,-0.6000000000000001,0.20999999999999996,1.44,1.92
 PNEU,0.0,2.88,-1.03,0.33000000000000007,2.8400000000000003,2.62,-0.0499999999999996,3.58,0.6399999999999997,2.38,0.78,1.42,0.3500000000000001,-2.5799999999999996,7.63,3.84,1.74
 CONSERTO DE AUTOMÓVEL,4.98,1.0899999999999999,0.77,2.3400000000000003,4.14,3.63,0.43,4.91,1.57,0.3300000000000003,1.1700000000000002,0.86,-0.18999999999999995,5.14,4.4,3.6399999999999997,2.43
 ESTACIONAMENTO,0.0,1.62,0.0,0.0,0.54,0.0,0.0,0.0,2.1300000000000003,-2.92,0.0,0.0,0.0,0.0,0.0,0.0,0.29000000000000004
 PEDÁGIO,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06
 AUTOMÓVEL USADO,0.25,-2.45,0.04999999999999982,0.0,0.5400000000000001,0.73,-1.51,1.44,-1.8299999999999998,-0.71,-1.7,0.17,0.46,0.06000000000000005,-0.060000000000000275,-0.96,-0.32999999999999996
 PINTURA DE VEÍCULO,0.0,0.0,-0.020000000000000018,5.359999999999999,0.0,0.0,0.0,0.0,-0.3900000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
 ALUGUEL DE VEÍCULO,14.690000000000001,0.0,0.0,0.0,0.0,0.0,19.28,0.0,6.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.790000000000001
 MOTOCICLETA,3.7299999999999995,-0.19,1.0099999999999998,1.7700000000000002,0.12,-0.18999999999999995,2.67,1.14,1.08,-0.029999999999999805,2.08,1.8399999999999999,3.7499999999999996,1.28,2.2199999999999998,1.4100000000000001,1.14
 COMBUSTÍVEIS (VEÍCULOS),-32.87,-32.69,-37.34,-36.96,-31.299999999999997,-35.34,-34.989999999999995,-35.699999999999996,-34.51,-31.58,-34.78,-32.46,-31.330000000000002,-27.16,-35.800000000000004,-36.96,-33.47
 GASOLINA,-39.04,-33.81,-39.59,-38.14,-32.53,-37.1,-36.41,-37.98,-36.349999999999994,-32.8,-36.620000000000005,-34.14,-32.91,-30.800000000000004,-38.17,-38.08,-35.45
 ETANOL,-35.18,0.0,-35.46,-32.089999999999996,-31.44,-42.12,0.0,0.0,-37.790000000000006,-31.44,-33.16,0.0,-30.22,0.0,0.0,0.0,-32.480000000000004
 ÓLEO DIESEL,-2.7600000000000007,-3.33,-3.5699999999999994,-3.41,-1.3900000000000006,-3.629999999999999,0.41999999999999993,-6.029999999999999,-8.270000000000001,-5.900000000000001,-4.479999999999999,-1.4299999999999997,1.4399999999999995,-4.75,-5.800000000000001,-8.42,-3.74
 GÁS VEICULAR,-7.64,0.0,0.0,0.0,0.0,0.0,0.0,-16.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.02
 SAÚDE E CUIDADOS PESSOAIS,2.1500000000000004,2.27,1.98,1.96,2.6500000000000004,2.4000000000000004,1.7599999999999998,1.96,2.69,2.64,2.08,2.68,2.08,1.7999999999999998,2.3299999999999996,2.85,2.37
 PRODUTOS FARMACÊUTICOS E ÓTICOS,1.0299999999999998,0.66,0.59,-0.020000000000000018,1.42,2.12,0.08,-0.42999999999999994,1.6,2.5199999999999996,1.8399999999999999,1.15,-0.18999999999999997,-0.07999999999999996,2.14,1.1600000000000001,1.16
 PRODUTOS FARMACÊUTICOS,1.08,0.88,1.01,0.12,1.41,2.37,-0.08000000000000002,0.029999999999999916,1.59,2.66,1.96,1.3399999999999999,-0.2899999999999999,-0.010000000000000009,2.13,1.02,1.27
 ANTI-INFECCIOSO E ANTIBIÓTICO,-0.3900000000000001,-2.8,0.5000000000000001,-0.3799999999999999,4.46,0.09000000000000008,-0.9600000000000002,2.6799999999999997,3.99,0.6700000000000002,3.55,4.37,-1.89,-0.08999999999999986,4.37,-1.87,1.6700000000000002
 ANALGÉSICO E ANTITÉRMICO,3.83,0.08000000000000007,0.8999999999999999,1.8399999999999999,1.99,2.87,-0.06000000000000005,0.1399999999999999,1.5099999999999998,4.04,3.79,0.6300000000000001,0.65,-0.13,1.78,1.2600000000000002,1.96
 ANTI-INFLAMATÓRIO E ANTIRREUMÁTICO,2.02,-2.15,-0.19,0.6100000000000001,-0.020000000000000018,4.79,-0.8499999999999999,-0.17000000000000004,3.39,2.2,0.33999999999999997,2.4399999999999995,-2.8,-0.33000000000000007,2.46,-0.2400000000000002,0.51
 ANTIGRIPAL E ANTITUSSÍGENO,6.29,2.74,2.13,3.46,3.8500000000000005,3.02,0.73,4.79,1.91,7.05,0.16000000000000003,5.6,1.79,1.5200000000000002,6.66,2.62,3.6100000000000003
 DERMATOLÓGICO,-1.56,0.52,2.07,2.6399999999999997,0.019999999999999962,0.7000000000000001,0.0,2.57,-1.31,3.1799999999999997,0.0,3.0100000000000002,-0.7,0.72,4.9399999999999995,1.67,0.6900000000000001
 ANTIALÉRGICO E BRONCODILATADOR,1.6300000000000003,3.44,1.9500000000000002,2.19,2.57,2.13,-3.8899999999999997,0.11000000000000001,3.17,3.4,2.39,1.0799999999999998,-0.5599999999999998,1.49,4.52,0.15,2.14
 GASTROPROTETOR,0.8899999999999999,-1.1400000000000001,0.72,1.25,0.16000000000000014,0.0,1.3599999999999999,3.4000000000000004,1.53,3.46,1.89,0.7599999999999998,-0.29000000000000004,0.54,7.76,3.07,1.12
 VITAMINA E FORTIFICANTE,0.7199999999999999,3.5,-1.66,-0.30000000000000004,0.43999999999999995,3.08,0.96,1.2100000000000002,3.4399999999999995,1.35,2.29,1.75,0.42999999999999994,0.6200000000000001,6.96,1.48,1.2599999999999998
 HORMONAL,-1.3399999999999999,1.29,0.6599999999999999,-0.06000000000000005,2.31,2.82,-2.8000000000000003,-2.51,0.09000000000000002,0.46999999999999986,2.4699999999999998,1.76,-0.8900000000000003,0.5499999999999998,-0.34999999999999964,1.16,1.04
 PSICOTRÓPICO E ANOREXÍGENO,-0.040000000000000036,-1.51,3.15,1.33,1.19,2.74,-3.67,-0.55,2.0799999999999996,1.6099999999999999,-0.16999999999999993,0.76,0.10999999999999999,-3.43,1.0299999999999996,3.15,0.96
 HIPOTENSOR E HIPOCOLESTEROLÊMICO,-0.10000000000000009,3.25,3.6300000000000003,-1.94,-0.32000000000000006,-0.3499999999999999,2.13,-2.78,0.55,0.3700000000000001,1.35,-0.7500000000000002,0.5199999999999998,-1.12,-3.67,0.6699999999999999,0.51
 OFTALMOLÓGICO,-0.9299999999999999,0.6299999999999999,1.73,-1.1500000000000001,0.82,3.8400000000000003,0.7000000000000001,1.4100000000000001,2.23,0.0,1.0,0.6299999999999999,0.9800000000000001,0.0,0.5700000000000001,2.4400000000000004,0.86
 ANTIDIABÉTICO,1.0,0.30000000000000004,-3.2399999999999998,-2.44,0.8,4.6,-2.63,-4.16,0.45999999999999996,4.8100000000000005,3.1,3.5999999999999996,-1.6900000000000002,0.26000000000000006,0.6300000000000001,0.5,0.4099999999999998
 NEUROLÓGICO,2.99,3.63,-3.27,-3.6100000000000003,1.82,6.8100000000000005,-0.9800000000000001,-1.92,1.9100000000000001,6.77,1.4999999999999998,-1.02,-2.7199999999999998,0.69,-1.3900000000000001,1.13,0.8400000000000001
 PRODUTOS ÓTICOS,-0.6699999999999999,-2.6399999999999997,-5.48,-1.2899999999999996,1.67,-0.6399999999999999,1.0299999999999998,-4.640000000000001,1.7499999999999998,0.43000000000000005,-1.9300000000000002,-2.3099999999999996,0.85,-1.7000000000000002,2.26,3.41,-0.36999999999999994
 ÓCULOS DE GRAU,-0.6699999999999999,-2.6399999999999997,-5.48,-1.2899999999999996,1.67,-0.6399999999999999,1.0299999999999998,-4.640000000000001,1.7499999999999998,0.43000000000000005,-1.9300000000000002,-2.3099999999999996,0.85,-1.7000000000000002,2.26,3.41,-0.36999999999999994
 SERVIÇOS DE SAÚDE,3.16,2.69,2.58,2.54,3.13,2.75,2.37,3.09,2.94,3.23,2.14,2.92,2.62,1.5,2.3099999999999996,2.96,2.91
 SERVIÇOS MÉDICOS E DENTÁRIOS,2.7299999999999995,1.5000000000000002,1.57,-0.86,1.77,1.6099999999999999,1.45,2.11,2.87,3.16,0.6599999999999999,1.45,1.56,0.55,1.38,1.21,1.82
 MÉDICO,2.49,2.41,1.46,-1.2000000000000002,1.15,1.17,1.45,1.28,2.44,3.67,0.65,0.09999999999999998,0.93,-0.3,1.7999999999999998,0.2,1.5699999999999998
 DENTISTA,3.46,0.6599999999999999,1.67,-0.18000000000000005,2.56,1.8399999999999999,1.48,4.13,3.3899999999999997,2.64,0.49,2.44,2.21,4.03,0.4600000000000001,3.38,2.23
 APARELHO ORTODÔNTICO,0.0,0.0,1.6099999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,0.0,1.75,0.0,0.0,0.0,1.59
 FISIOTERAPEUTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.35999999999999965,0.0,0.0,-0.35999999999999965
 PSICÓLOGO,0.13000000000000012,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24
 SERVIÇOS LABORATORIAIS E HOSPITALARES,2.6399999999999997,1.54,0.81,0.73,2.9400000000000004,2.7699999999999996,0.5700000000000001,2.86,1.1400000000000001,2.9699999999999998,-0.060000000000000005,0.18000000000000005,0.06,-1.03,2.82,1.46,2.02
 EXAME DE LABORATÓRIO,2.19,0.8200000000000001,2.37,2.7399999999999998,1.04,2.21,0.71,2.59,2.21,-0.5299999999999999,-0.29,0.25,-0.81,-1.37,3.79,2.7755575615628914e-17,1.48
 HOSPITALIZAÇÃO E CIRURGIA,3.02,1.61,-0.36999999999999994,0.86,3.58,2.4000000000000004,0.27,3.9,0.24,3.98,0.0,0.63,-2.0700000000000003,0.0,4.58,0.8999999999999999,2.34
 EXAME DE IMAGEM,1.1800000000000002,1.92,2.04,-0.98,1.44,5.1000000000000005,0.98,2.31,1.13,4.07,-0.04,-0.36,1.37,-0.53,0.27,3.7199999999999998,1.5699999999999998
 PLANO DE SAÚDE,3.33,3.33,3.3600000000000003,3.4799999999999995,3.51,3.0,3.42,3.3899999999999997,3.21,3.33,3.4799999999999995,3.44,3.4799999999999995,3.63,3.63,3.63,3.3899999999999997
 PLANO DE SAÚDE,3.33,3.33,3.3600000000000003,3.4799999999999995,3.51,3.0,3.42,3.3899999999999997,3.21,3.33,3.4799999999999995,3.44,3.4799999999999995,3.63,3.63,3.63,3.3899999999999997
 CUIDADOS PESSOAIS,1.6,3.32,2.6,3.04,2.9899999999999998,1.88,2.4800000000000004,2.75,3.34,2.2600000000000002,2.34,4.15,3.4,2.9999999999999996,2.4899999999999998,4.26,2.78
 HIGIENE PESSOAL,1.6,3.32,2.6,3.04,2.9899999999999998,1.88,2.4800000000000004,2.75,3.34,2.2600000000000002,2.34,4.15,3.4,2.9999999999999996,2.4899999999999998,4.26,2.78
 PRODUTO PARA CABELO,0.67,2.83,2.04,5.109999999999999,3.6399999999999997,-0.7299999999999999,5.3500000000000005,1.1100000000000003,7.199999999999999,2.56,3.8200000000000003,6.970000000000001,3.79,1.47,0.3400000000000001,3.8899999999999997,3.24
 FRALDA DESCARTÁVEL,0.71,1.85,4.359999999999999,4.86,0.9799999999999999,-0.8800000000000001,2.3600000000000003,3.8099999999999996,1.93,3.3499999999999996,-3.8899999999999997,3.0199999999999996,2.17,1.6800000000000002,4.52,4.359999999999999,1.95
 PRODUTO PARA BARBA,1.1400000000000001,2.2,-1.52,-0.98,1.8599999999999999,1.65,1.8800000000000001,0.8700000000000003,2.02,2.0700000000000003,3.04,1.13,1.4300000000000004,2.7199999999999998,-1.8800000000000001,-0.74,1.23
 PRODUTO PARA PELE,2.4,3.17,2.71,1.3299999999999996,2.6500000000000004,0.9500000000000002,2.4399999999999995,3.5999999999999996,2.0799999999999996,0.9899999999999998,0.52,1.08,1.5100000000000002,2.0199999999999996,2.36,1.46,2.27
 PRODUTO PARA HIGIENE BUCAL,3.5999999999999996,6.57,1.25,2.4000000000000004,4.15,5.1,-0.53,2.0100000000000002,2.45,4.9,2.6,5.68,5.1899999999999995,3.2199999999999998,3.69,2.51,3.5300000000000002
 PRODUTO PARA UNHA,0.0,0.0,0.0,0.0,0.0,0.0,-1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,-1.2300000000000002
 PERFUME,1.7600000000000002,3.4,2.8500000000000005,2.8099999999999996,2.1900000000000004,1.0299999999999998,3.459999999999999,4.380000000000001,1.7999999999999994,1.9199999999999995,2.46,2.64,3.47,3.8399999999999994,2.74,5.23,2.63
 DESODORANTE,1.18,2.02,1.3200000000000003,1.71,1.7499999999999998,5.64,1.05,-0.92,3.01,0.06,5.680000000000001,3.19,4.659999999999999,3.58,5.130000000000001,3.0300000000000002,1.88
 ABSORVENTE HIGIÊNICO,2.13,2.92,0.8,4.74,3.14,2.0500000000000003,2.91,4.010000000000001,6.45,2.3499999999999996,-3.54,7.73,5.61,5.19,0.9700000000000004,3.71,2.92
 SABONETE,2.71,6.03,7.390000000000001,6.51,6.720000000000001,7.959999999999999,4.5600000000000005,5.380000000000001,6.3,5.92,8.74,7.9799999999999995,4.38,6.49,4.91,11.33,6.26
 PAPEL HIGIÊNICO,3.23,6.67,3.51,3.18,5.199999999999999,5.42,1.5999999999999999,1.69,2.83,1.4,5.34,3.58,5.88,3.5,4.140000000000001,5.92,4.27
 ARTIGOS DE MAQUIAGEM,-2.37,-3.42,-0.46999999999999975,-1.92,-2.139999999999999,-0.20999999999999996,-3.3599999999999994,-0.5499999999999998,2.160000000000001,-0.5499999999999989,-3.8900000000000006,1.5499999999999998,-0.8599999999999994,-1.4699999999999989,-0.33000000000000007,-3.26,-1.5699999999999994
 DESPESAS PESSOAIS,3.35,2.38,2.2,2.18,2.99,2.69,2.58,1.5,1.98,2.96,1.8900000000000001,1.74,2.15,1.49,1.73,1.27,2.62
