Variacoes - ABRIL - JUNHO,RJ,POA,BH,REC,SP,DF,BEL,FOR,SAL,CUR,GOI,VIT,CG,RB,SL,AJU,NACIONAL
 PLANO DE SAÚDE,2.5100000000000002,1.5100000000000002,2.0700000000000003,3.21,2.5,2.44,2.0100000000000002,2.67,2.27,2.14,2.93,2.04,2.7399999999999998,2.12,2.14,2.14,2.38
 CUIDADOS PESSOAIS,-1.7,-2.27,0.5,-0.9300000000000002,0.58,1.13,0.07,-0.20999999999999996,-1.38,0.72,-0.9,-0.93,1.7200000000000002,0.47,0.39,-0.20000000000000007,-0.25
 HIGIENE PESSOAL,0.26,0.64,-0.31000000000000005,-1.27,0.11,-0.62,3.21,-3.8,0.14,0.39999999999999997,-0.22999999999999998,-0.17000000000000004,-0.8399999999999999,0.47,0.39,-0.20000000000000007,-0.32
 PRODUTO PARA CABELO,-1.29,3.9200000000000004,1.81,-0.04999999999999982,-0.5399999999999999,-0.7800000000000001,2.4,4.09,3.8099999999999996,1.0399999999999998,-1.13,3.46,-1.65,1.1,0.92,2.3000000000000003,0.87
 FRALDA DESCARTÁVEL,-1.03,-2.0800000000000005,-0.020000000000000018,1.33,0.52,1.37,-0.10000000000000009,-0.69,-0.36,0.6799999999999999,1.32,-0.92,-3.76,-1.1500000000000001,0.75,-0.85,-0.41
 PRODUTO PARA BARBA,0.49,9.82,5.25,3.56,-1.04,-0.73,-1.32,2.39,1.39,0.05,-0.3,-3.21,2.05,0.0,0.0,0.0,2.63
 PRODUTO PARA PELE,0.6599999999999999,1.22,2.01,1.17,1.03,-2.23,1.3,-7.632783294297951e-17,1.8699999999999999,2.12,0.8200000000000001,0.98,0.07000000000000012,1.66,2.45,1.59,1.1600000000000001
 PRODUTO PARA HIGIENE BUCAL,0.49000000000000005,3.1599999999999997,-5.551115123125783e-17,2.17,-0.51,0.51,0.51,2.0300000000000002,0.38,-0.44999999999999996,0.31000000000000005,2.66,1.73,1.6600000000000001,2.4,-0.24,0.51
 PRODUTO PARA UNHA,0.94,4.6000000000000005,-0.8400000000000001,-0.98,-2.1199999999999997,0.16,-3.79,0.31999999999999973,0.9800000000000002,0.36,1.28,0.46,-0.3000000000000001,2.13,-0.3400000000000001,0.0,-0.4900000000000001
 PERFUME,0.29,-0.040000000000000036,0.27,-0.76,0.0,-0.24,-0.2,-0.37,0.54,-0.3,-1.47,-0.8900000000000001,-1.81,0.0,0.23,-1.08,0.33999999999999997
 DESODORANTE,1.8900000000000001,-3.13,-0.9199999999999999,-1.2,-0.6600000000000001,-1.54,1.1600000000000001,1.69,2.14,2.14,1.2699999999999998,1.68,1.2399999999999998,1.33,-5.2299999999999995,1.17,0.010000000000000009
 ABSORVENTE HIGIÊNICO,-0.22,1.24,0.82,6.35,-0.98,0.74,0.95,1.2599999999999998,-0.02,1.02,0.09,0.95,0.31,-0.19999999999999996,0.0,-0.21999999999999997,1.9600000000000002
 SABONETE,-0.66,0.67,1.3699999999999999,2.6199999999999997,1.3499999999999999,0.58,2.67,0.64,5.17,0.8100000000000002,2.84,1.46,-1.02,-1.1800000000000002,-0.8899999999999999,-0.58,1.27
 PAPEL HIGIÊNICO,0.18000000000000016,0.44000000000000006,0.9,2.7399999999999998,1.55,-0.72,4.73,1.95,-2.43,0.8599999999999999,-0.4999999999999999,-0.73,-0.5099999999999998,0.79,4.57,2.0999999999999996,1.4500000000000002
 ARTIGOS DE MAQUIAGEM,1.7999999999999998,-5.37,-4.489999999999999,-0.44999999999999996,-0.15999999999999992,-1.4300000000000002,-0.34,-2.1,-5.1,-2.34,-0.07,-1.63,-2.04,0.0,-1.8699999999999999,0.08000000000000002,-0.9599999999999997
 DESPESAS PESSOAIS,-0.07000000000000006,1.31,1.42,1.1400000000000001,0.94,1.03,0.97,0.91,0.9199999999999999,0.81,1.22,0.9299999999999999,1.44,0.19,1.0,0.43,0.9299999999999999
 SERVIÇOS PESSOAIS,0.25,1.37,1.57,0.9,0.53,0.6599999999999999,0.63,0.73,0.62,0.9199999999999999,1.08,1.02,1.3800000000000001,0.9,1.38,0.4600000000000001,0.9
 SERVIÇOS PESSOAIS,0.41000000000000003,0.9100000000000001,1.9100000000000001,0.54,0.41000000000000003,0.8699999999999999,0.64,0.42,0.83,0.8999999999999999,1.4000000000000001,0.62,1.07,0.9,1.38,0.4600000000000001,0.79
 COSTUREIRA,0.22,-0.66,2.6399999999999997,1.83,-0.17,0.26,-1.73,3.5100000000000002,-1.77,0.07999999999999999,0.13,-0.52,-0.33,0.8900000000000001,4.22,3.33,0.83
 MANICURE,0.1100000000000001,-1.0099999999999998,6.840000000000001,0.66,-1.34,1.59,-1.9,1.45,0.63,1.3599999999999999,0.020000000000000018,1.79,1.46,0.6400000000000001,5.52,-1.1099999999999999,1.0
 CABELEIREIRO,-1.76,3.91,4.97,0.9999999999999999,-0.69,-0.73,1.83,-1.71,2.41,1.44,2.11,1.91,4.609999999999999,1.17,1.91,-0.1499999999999999,1.15
 EMPREGADO DOMÉSTICO,0.79,0.79,0.79,0.30000000000000004,0.79,0.79,1.27,0.79,1.81,0.79,0.79,0.79,0.79,0.79,0.79,0.79,1.29
 DEPILAÇÃO,-0.78,0.0,-0.10999999999999982,0.0,1.54,0.0,0.0,0.0,0.0,1.09,-0.06,0.0,-2.2,0.0,0.0,0.0,-0.17000000000000004
 DESPACHANTE,-0.63,2.0500000000000003,-2.06,0.0,-0.3700000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.05,-0.2,0.0,0.0,0.0,0.02000000000000013
 SERVIÇO BANCÁRIO,1.21,1.5899999999999999,2.2800000000000002,0.74,0.5599999999999999,-0.6400000000000001,2.9299999999999997,2.7199999999999998,1.39,2.4,1.65,2.13,-0.3600000000000001,1.18,1.18,1.18,1.16
 CONSELHO DE CLASSE,0.57,0.0,-0.48,-1.8499999999999999,-2.98,2.36,-0.26,-2.11,-0.07,1.8399999999999999,-1.8,0.49,1.62,0.0,0.0,0.0,-0.75
" RECREAÇÃO, FUMO E FOTOGRAFIA",-0.029999999999999805,-0.12999999999999998,1.44,3.1199999999999997,0.65,2.41,2.22,1.51,0.36,-1.05,1.24,-0.8200000000000001,1.4300000000000002,-0.91,0.05000000000000002,0.39,0.58
 RECREAÇÃO,-3.96,-1.39,1.15,0.87,-1.6300000000000001,-0.3799999999999999,-0.6699999999999999,-2.93,0.21000000000000002,-2.11,1.19,-1.53,-2.07,-1.2,0.039999999999999994,0.49,-1.36
 CINEMA,5.890000000000001,-2.31,1.64,1.71,-0.16000000000000003,0.9100000000000001,0.26,-0.44,4.66,3.2399999999999998,2.7199999999999998,0.010000000000000009,0.0,0.0,0.9400000000000001,1.23,1.6
 CD E DVD,2.03,-1.72,1.38,-3.34,-1.7,0.7599999999999999,-0.5900000000000001,0.3500000000000001,-1.2599999999999998,-2.33,0.0,0.0,-0.5700000000000001,-1.82,2.87,-0.94,-1.19
 INGRESSO PARA JOGO,0.0,0.0,0.0,0.5,0.0,0.0,6.6899999999999995,0.0,1.7599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.24
 CLUBE,2.92,-0.01,-2.5,0.0,0.47,0.0,0.55,0.0,0.0,0.55,0.0,0.0,0.0,1.56,0.0,0.0,0.67
 INSTRUMENTO MUSICAL,-3.58,4.34,1.41,-1.47,1.45,2.47,-0.04,1.78,-0.22,-0.21,0.48,-3.8899999999999997,-2.44,0.0,0.0,0.0,0.4900000000000001
 TRATAMENTO DE ANIMAIS,-0.2900000000000002,-1.19,0.18999999999999995,-3.1900000000000004,0.8199999999999998,1.31,0.67,-4.87,0.9400000000000001,1.8099999999999998,-1.0699999999999998,-3.14,5.32,0.0,0.0,-0.16999999999999993,0.49000000000000005
 BICICLETA,2.61,0.0,-0.47,0.36,2.2800000000000002,-2.99,-0.23,2.45,1.49,-1.63,1.0899999999999999,1.47,-4.140000000000001,-2.7199999999999998,-1.28,-1.04,0.62
 ALIMENTO PARA ANIMAIS,0.5,-0.16999999999999993,1.69,3.67,-1.54,-1.5499999999999998,2.55,1.53,1.92,-0.53,1.22,-1.01,2.17,-1.69,1.72,2.31,0.07999999999999997
 BRINQUEDO,-0.95,-1.9900000000000002,-0.71,5.03,2.64,1.5300000000000002,-0.22999999999999998,1.0700000000000003,-0.6599999999999999,1.0899999999999999,-0.8500000000000001,0.51,1.39,0.26,-2.45,1.73,1.0799999999999998
 LOCAÇÃO DE DVD,-0.76,-0.8999999999999999,0.35999999999999993,0.4,1.05,0.0,0.31000000000000005,-0.2,0.96,-0.41,-0.25,-1.01,0.0,0.0,0.039999999999999994,0.49,0.24000000000000002
 BOATE E DANCETERIA,0.4300000000000001,1.0299999999999998,-0.72,3.46,-0.96,0.47000000000000003,0.87,-1.76,0.0,0.5099999999999999,10.34,1.4500000000000002,-1.2599999999999998,0.9,0.92,2.8,0.67
 JOGOS DE AZAR,0.3,-0.07,-0.01,0.04,0.08,-0.04,-0.12,-0.06,0.23,0.12,-0.07,0.09,0.06,0.0,0.0,0.0,0.08
 MOTEL,0.3,-0.07,-0.01,0.04,0.08,-0.04,2.92,-0.06,0.23,0.12,-0.07,0.09,0.06,0.0,1.46,0.0,2.52
 HOTEL,-3.8099999999999996,0.18000000000000005,-0.8000000000000002,-0.5800000000000001,-0.79,1.0799999999999998,-2.9499999999999997,-4.91,-1.62,0.8999999999999999,-2.83,-2.46,-2.26,-3.21,1.25,-4.2,-0.86
 EXCURSÃO,-8.59,0.13000000000000012,-0.43999999999999995,-7.19,-0.19000000000000006,-3.15,-4.12,-6.0600000000000005,0.0,-4.88,-5.96,-3.33,-5.24,0.0,0.0,0.0,-4.4399999999999995
 FUMO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 CIGARRO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 FOTOGRAFIA E FILMAGEM,1.94,2.25,-1.0799999999999998,1.02,1.78,2.2,-1.04,1.19,0.48000000000000004,1.51,1.71,1.6300000000000001,0.82,-0.29000000000000004,0.38,2.45,1.1099999999999999
 MÁQUINA FOTOGRÁFICA,1.58,1.37,-2.63,2.46,1.78,2.14,-1.04,1.46,0.64,2.25,2.92,2.25,1.31,-0.29000000000000004,2.62,2.45,1.2
 REVELAÇÃO E CÓPIA,2.2800000000000002,3.32,0.040000000000000036,0.0,0.0,2.21,0.0,0.78,0.4,0.8900000000000001,1.18,0.8600000000000001,0.42,0.0,-1.14,0.0,0.96
 EDUCAÇÃO,0.78,0.45,0.53,0.16999999999999998,0.31,0.13,-0.020000000000000004,0.52,0.58,0.43,0.18,0.03,0.9600000000000001,0.13,0.41000000000000003,-0.06,0.45
" CURSOS, LEITURA E PAPELARIA",2.48,0.06,0.29000000000000004,-0.010000000000000009,0.04,0.11,-0.1,0.11,-0.14,0.32,0.15,-0.09,-0.13,0.13,0.41000000000000003,-0.06,0.72
 CURSOS REGULARES,0.12,0.99,0.33,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.44
 CRECHE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 EDUCAÇÃO INFANTIL,-0.51,0.96,0.78,0.21,1.25,0.06,0.28,0.87,1.44,0.88,0.12,0.57,2.81,0.0,0.0,0.0,0.7
 ENSINO FUNDAMENTAL,3.26,-1.36,-0.38,0.29,1.09,-0.52,-1.28,-1.22,1.76,1.13,-0.78,0.89,-0.27,0.0,0.0,0.0,0.48
 ENSINO MÉDIO,3.94,-0.29,2.16,-0.07,0.17,0.38,-0.58,-2.76,1.78,1.47,-2.34,1.98,-0.87,0.0,0.0,0.0,0.76
 ENSINO SUPERIOR,0.0,0.0,0.13,0.97,0.0,0.0,-0.33,-1.51,-0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36
 PÓS-GRADUAÇÃO,2.71,-2.2,-1.88,0.1,1.7,-0.89,-2.75,0.24,3.07,0.93,-0.12,-0.03,0.47,0.0,0.0,0.0,0.39
 LEITURA,0.94,0.36,0.41,0.59,-0.52,-0.06,-0.18000000000000002,-0.009999999999999981,-0.84,2.02,0.17,0.009999999999999998,-1.33,0.6600000000000001,0.45999999999999996,-0.52,0.2
 JORNAL DIÁRIO,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6,0.0,0.0,0.0,0.0,0.0,0.0,1.05
 ASSINATURA DE JORNAL,0.24,1.98,2.05,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.0,1.21
 REVISTA,0.0,0.0,0.0,0.39,0.0,0.0,0.39,0.39,0.39,0.0,0.0,0.0,0.0,0.39,0.39,0.39,0.07
 LIVRO,0.8799999999999999,-1.17,0.4,0.63,-2.41,-0.23000000000000004,-1.1400000000000001,-0.44,-2.04,-1.6800000000000002,0.59,-0.6799999999999999,-3.38,1.0100000000000002,0.79,-1.01,-0.78
 PAPELARIA,-1.65,0.3500000000000001,2.71,-0.88,1.5699999999999998,1.5499999999999998,-0.93,1.3499999999999999,-0.65,1.15,1.3900000000000001,-1.1700000000000002,-0.1499999999999999,0.6,3.6999999999999997,-0.5499999999999999,0.79
 CADERNO,-0.77,4.050000000000001,0.5099999999999999,-0.36999999999999994,2.6,2.11,0.7200000000000002,2.04,-0.8199999999999998,2.7199999999999998,-1.13,-3.11,-2.35,-0.3600000000000001,5.22,0.8399999999999999,1.28
 FOTOCÓPIA,0.0,-0.09,4.35,0.9199999999999999,-0.06,0.06,0.8,1.78,1.12,-0.12,-0.17,-0.03,-0.04,0.0,1.73,-0.9999999999999999,1.8499999999999999
 ARTIGOS DE PAPELARIA,-2.36,-2.8,3.3699999999999997,-2.0700000000000003,0.8,1.39,-4.069999999999999,0.26999999999999996,-1.7299999999999998,0.05999999999999994,2.19,0.43000000000000005,2.44,2.3,3.22,-1.5599999999999998,0.19
 CURSOS DIVERSOS,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,1.54
 CURSO PREPARATÓRIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 CURSO TÉCNICO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 CURSO DE IDIOMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 CURSO DE INFORMÁTICA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 AUTOESCOLA,-1.73,-2.84,-2.51,0.64,-2.58,2.74,1.63,-0.9,-3.34,-4.59,-4.42,-1.11,-1.17,0.88,0.0,0.0,-1.1600000000000001
 ATIVIDADES FÍSICAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 COMUNICAÇÃO,0.5900000000000001,0.15,-0.019999999999999997,-0.009999999999999995,0.0,0.12000000000000001,0.64,-0.03,0.0,0.51,0.009999999999999995,0.06,0.16,-0.15,0.049999999999999996,-0.08,0.16
 COMUNICAÇÃO,0.5900000000000001,0.15,-0.019999999999999997,-0.009999999999999995,0.0,0.12000000000000001,0.64,-0.03,0.0,0.51,0.009999999999999995,0.06,0.16,-0.15,0.049999999999999996,-0.08,0.16
 COMUNICAÇÃO,0.5900000000000001,0.15,-0.019999999999999997,-0.009999999999999995,0.0,0.12000000000000001,0.64,-0.03,0.0,0.51,0.009999999999999995,0.06,0.16,-0.15,0.049999999999999996,-0.08,0.16
 CORREIO,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24
 TELEFONE FIXO,0.15,0.09,0.15,0.09,0.1,0.05,0.05,0.06,0.11,0.11,0.11,0.09,0.1,0.08,0.09,0.09,0.11
 TELEFONE PÚBLICO,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,-0.33,0.0,0.0,0.0,0.0,0.0,0.31
 TELEFONE CELULAR,0.96,0.0,0.0,0.0,0.0,0.0,1.06,0.0,0.0,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.24
 ACESSO À INTERNET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 APARELHO TELEFÔNICO,2.38,-0.8,-2.99,-1.6600000000000001,-2.34,-4.49,0.0,-1.8399999999999999,-2.76,-1.94,-3.5199999999999996,-3.76,-0.6499999999999999,-3.3,-0.95,-2.84,-1.9
 TELEFONE COM INTERNET - PACOTE,0.83,0.83,0.83,0.83,0.0,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.54
 TV POR ASSINATURA COM INTERNET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
