Variacoes - OUTUBRO - DEZEMBRO,RJ,POA,BH,REC,SP,DF,BEL,FOR,SAL,CUR,GOI,VIT,CG,RB,SL,AJU,NACIONAL
 FORNO DE MICRO-ONDAS,0.0,4.59,5.130000000000001,0.0,4.26,0.0,0.0,0.0,0.0,3.99,4.930000000000001,0.0,0.0,0.0,0.0,0.0,4.390000000000001
" TV, SOM E INFORMÁTICA",1.2200000000000002,2.37,0.8500000000000001,0.26999999999999996,-0.17999999999999994,1.67,-0.35000000000000003,1.75,1.72,0.7100000000000001,0.13,0.27,0.6499999999999999,0.12,0.67,-1.4800000000000002,0.6900000000000001
 TELEVISOR,2.04,0.7999999999999998,0.6600000000000001,3.41,1.46,-1.0999999999999996,-2.0300000000000002,0.039999999999999925,-0.06000000000000005,0.15999999999999992,0.2499999999999999,-0.1200000000000001,1.51,-2.48,0.5400000000000003,-2.19,0.79
 APARELHO DE SOM,2.62,4.39,-1.74,-3.0100000000000002,-0.53,0.04999999999999982,4.55,5.73,-0.18999999999999986,-1.3199999999999998,1.58,-1.5200000000000005,-3.9500000000000006,1.5000000000000002,-0.2699999999999999,-8.4,0.7
 APARELHO DE DVD,3.21,1.1400000000000001,1.7400000000000002,-1.82,-0.53,1.19,0.11999999999999988,0.1499999999999999,-0.36999999999999966,1.7,4.4,-0.53,-1.05,0.1899999999999997,0.7499999999999998,-0.8900000000000001,0.48
 ANTENA,0.0,0.0,0.0,0.26999999999999996,0.0,0.0,-0.35000000000000003,1.75,0.0,0.0,-1.5799999999999998,0.0,0.0,0.92,0.0,-0.5700000000000003,0.00999999999999997
 MICROCOMPUTADOR,0.019999999999999796,2.82,1.15,0.29000000000000004,-0.9,3.71,-0.7999999999999999,2.46,3.3500000000000005,1.2799999999999998,-0.73,0.94,1.3399999999999999,1.3599999999999997,1.06,1.54,0.6900000000000001
 CONSERTOS E MANUTENÇÃO,1.31,-1.2200000000000002,0.74,-0.3500000000000001,2.66,0.75,-0.07000000000000006,3.27,0.019999999999999997,0.88,3.5300000000000002,0.16,-0.16999999999999998,1.4000000000000001,0.51,1.3,1.27
 CONSERTOS E MANUTENÇÃO,1.31,-1.2200000000000002,0.74,-0.3500000000000001,2.66,0.75,-0.07000000000000006,3.27,0.019999999999999997,0.88,3.5300000000000002,0.16,-0.16999999999999998,1.4000000000000001,0.51,1.3,1.27
 CONSERTO DE REFRIGERADOR,1.27,-2.29,-0.4000000000000001,1.7599999999999998,1.71,6.16,1.21,0.0,3.34,1.4300000000000002,1.19,-0.1399999999999999,-1.16,1.4,2.69,0.08000000000000007,1.02
 CONSERTO DE TELEVISOR,-0.27,0.15999999999999998,0.81,-5.91,-1.38,0.0,-3.18,3.08,1.2699999999999998,0.0,0.6099999999999999,1.5999999999999999,-0.05999999999999969,-0.42999999999999994,-1.48,1.1099999999999999,-0.52
 CONSERTO DE APARELHO DE SOM,0.0,0.0,3.87,0.0,0.0,0.0,0.0,0.0,0.010000000000000009,0.0,0.0,0.0,0.0,-3.19,0.2,0.0,2.57
 CONSERTO DE MÁQUINA DE LAVAR ROUPA,3.2199999999999998,-1.9700000000000002,0.0,1.7,2.8899999999999997,-0.04000000000000041,0.6900000000000001,0.0,0.0,9.35,0.0,0.0,2.22,0.0,0.0,0.0,2.31
 REFORMA DE ESTOFADO,1.26,1.25,0.2,1.73,4.68,-0.96,1.22,3.4,-2.4899999999999998,-3.05,5.67,0.02000000000000003,-1.2199999999999998,3.2,0.3400000000000001,1.26,1.7800000000000002
 MANUTENÇÃO DE MICROCOMPUTADOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.81,3.08,0.0,0.0,2.75,1.62
 VESTUÁRIO,1.5799999999999998,0.44,0.52,1.9599999999999997,0.92,2.47,2.3299999999999996,2.7,0.6099999999999999,0.04999999999999999,0.36,0.73,-0.1,0.49,2.4,3.0999999999999996,1.04
 ROUPAS,2.29,1.0500000000000003,0.6399999999999999,2.69,1.67,2.54,1.9899999999999998,3.37,0.5199999999999999,-0.09000000000000019,1.5,-0.009999999999999953,-0.77,1.1600000000000001,3.41,3.34,1.4500000000000002
 ROUPA MASCULINA,1.5999999999999999,1.38,0.63,5.140000000000001,1.48,1.44,2.6800000000000006,3.9,0.95,-0.14,2.74,0.41999999999999993,1.6300000000000003,0.7900000000000001,4.12,3.2299999999999995,1.62
 CALÇA COMPRIDA MASCULINA,0.09999999999999998,0.76,2.21,3.97,1.6800000000000004,2.07,5.54,4.91,-0.51,-1.06,3.18,-0.54,0.15999999999999992,-0.8499999999999999,3.7300000000000004,2.06,1.5100000000000002
 TERNO,1.06,2.46,-2.72,1.8599999999999999,0.0,0.0,0.0,0.0,0.0,4.7299999999999995,3.68,4.54,0.0,0.0,0.0,0.0,1.03
 AGASALHO MASCULINO,0.0,1.38,-0.66,0.0,-2.59,-1.71,0.0,0.0,0.0,-1.9800000000000002,0.0,0.41999999999999993,1.6300000000000003,0.0,0.0,0.0,-1.06
 SHORT E BERMUDA MASCULINA,3.87,2.85,0.87,5.720000000000001,2.4699999999999998,0.16999999999999993,3.7799999999999994,4.83,1.3400000000000003,-1.48,3.77,1.49,4.68,2.0999999999999996,3.9799999999999995,5.07,2.71
 CUECA,0.0,0.7199999999999999,0.0,3.65,0.0,0.0,-2.75,-0.73,2.99,0.0,0.0,0.0,0.0,3.0500000000000003,-1.17,0.0,0.5700000000000001
 CAMISA / CAMISETA MASCULINA,1.7800000000000002,1.6,0.8900000000000001,6.22,1.55,2.07,0.8900000000000001,3.1800000000000006,1.47,0.030000000000000027,1.9899999999999998,-0.019999999999999796,2.17,1.29,5.05,3.1399999999999997,1.73
 ROUPA FEMININA,3.4,0.6399999999999998,0.48,0.99,2.18,4.13,1.8499999999999999,3.41,-0.5899999999999999,0.51,1.4700000000000002,-0.56,-2.12,1.93,3.1,4.48,1.5799999999999998
 CALÇA COMPRIDA FEMININA,1.4100000000000001,0.9999999999999999,-1.06,-2.17,1.1700000000000002,4.35,-1.71,-0.36999999999999966,-1.8200000000000003,-0.14000000000000012,0.9600000000000002,-2.74,-4.4799999999999995,-0.1499999999999999,5.970000000000001,2.27,0.33000000000000007
 AGASALHO FEMININO,0.0,0.6399999999999998,-2.84,0.0,2.5900000000000003,0.0,0.0,0.0,0.0,-0.99,0.0,0.0,-2.12,0.0,0.0,0.0,0.30000000000000004
 SAIA,0.0,0.0,0.0,4.59,0.0,0.0,-0.8,1.6500000000000001,4.78,0.0,-3.36,3.6399999999999997,0.0,-3.5,2.7800000000000002,4.09,1.9100000000000001
 VESTIDO,6.8100000000000005,-1.38,3.3899999999999997,3.2099999999999995,6.33,0.2999999999999998,7.17,4.85,0.7600000000000002,-0.48,0.03000000000000025,-0.3200000000000003,-3.2700000000000005,0.96,6.260000000000001,7.880000000000001,3.7300000000000004
 BLUSA,2.9299999999999997,0.30000000000000004,-0.5100000000000001,3.1500000000000004,1.0000000000000002,6.07,3.09,4.7700000000000005,-2.5599999999999996,1.81,3.82,-0.01000000000000012,1.01,3.93,-1.04,5.33,1.4300000000000002
 LINGERIE,3.83,2.6300000000000003,5.54,-3.09,2.4400000000000004,1.8499999999999999,-0.3900000000000001,3.3400000000000003,2.61,0.9499999999999997,-1.03,-0.16999999999999993,-4.42,2.06,1.9099999999999993,0.06999999999999984,2.01
 BERMUDA E SHORT FEMININO,3.24,1.25,-0.54,3.86,0.0,3.17,2.3,6.3100000000000005,1.5500000000000003,-0.0700000000000004,2.6399999999999997,-0.5699999999999998,0.3900000000000001,2.31,7.0,6.22,2.34
 ROUPA INFANTIL,0.4099999999999997,1.4299999999999997,1.0199999999999998,1.5200000000000002,0.84,1.1400000000000001,0.99,2.13,2.44,-1.2899999999999996,-0.6799999999999999,0.55,-2.36,0.27999999999999986,2.79,1.0799999999999998,0.79
 UNIFORME ESCOLAR,1.3500000000000003,0.0,0.0,0.0,0.3599999999999999,0.0,-2.2199999999999998,0.0,1.42,3.0300000000000002,0.0,0.0,0.0,2.21,4.73,0.0,0.96
 CALÇA COMPRIDA INFANTIL,1.4500000000000002,2.77,-0.5700000000000001,-0.2400000000000002,-1.3800000000000001,3.1799999999999997,3.5200000000000005,6.3100000000000005,0.7499999999999997,-0.52,1.6800000000000002,-0.2699999999999996,-2.68,-1.7799999999999998,3.8,-1.1600000000000001,0.35
 AGASALHO INFANTIL,0.0,1.4299999999999997,-1.4900000000000002,0.0,1.32,-1.62,0.0,0.0,0.0,-2.57,0.0,0.55,-2.36,0.0,0.0,0.0,0.18
 VESTIDO INFANTIL,1.62,0.0,7.280000000000001,2.78,3.88,4.02,3.62,6.12,4.99,-3.1,2.25,-3.4099999999999997,-2.36,2.4499999999999997,5.68,-3.4800000000000004,3.06
 BERMUDA E SHORT INFANTIL,5.82,8.71,-0.2300000000000001,3.4599999999999995,4.55,1.0900000000000003,1.26,2.43,4.17,4.67,1.3700000000000003,5.66,-1.74,4.779999999999999,2.9400000000000004,3.21,3.41
 CAMISA / CAMISETA INFANTIL,-2.63,-1.33,1.5999999999999999,0.3500000000000001,-0.45,1.96,-0.6699999999999997,-0.5099999999999998,1.21,-2.78,-4.2700000000000005,0.010000000000000009,-2.4499999999999997,-2.0300000000000002,-2.66,5.28,-0.7600000000000001
 CONJUNTO INFANTIL,0.0,0.0,0.18999999999999995,3.38,4.3,-1.6400000000000001,0.019999999999999796,1.8599999999999999,0.0,0.0,-1.52,-0.8999999999999999,0.0,0.3799999999999999,8.600000000000001,-2.92,2.14
 CALÇADOS E ACESSÓRIOS,-0.05000000000000002,-0.45999999999999996,0.060000000000000026,0.8199999999999998,0.06,1.9000000000000001,2.86,0.6299999999999999,0.26,-0.04999999999999999,-1.57,2.5700000000000003,0.88,-0.29999999999999993,-1.02,2.75,0.24
 CALÇADOS E ACESSÓRIOS,-0.05000000000000002,-0.45999999999999996,0.060000000000000026,0.8199999999999998,0.06,1.9000000000000001,2.86,0.6299999999999999,0.26,-0.04999999999999999,-1.57,2.5700000000000003,0.88,-0.29999999999999993,-1.02,2.75,0.24
 SAPATO MASCULINO,0.7299999999999998,2.07,1.98,0.8099999999999998,0.78,-0.9000000000000001,1.9399999999999995,0.6000000000000001,-2.1999999999999997,-3.27,0.22999999999999998,2.72,1.9500000000000002,1.3699999999999999,0.5499999999999998,0.24,0.27
 SAPATO FEMININO,-0.28000000000000025,-0.20000000000000018,1.1199999999999999,-0.42000000000000004,-4.04,1.0499999999999998,3.6100000000000003,2.3000000000000003,-1.9200000000000004,-2.7600000000000002,-0.7699999999999998,3.39,5.32,-1.8799999999999997,3.45,-0.6199999999999999,-1.27
 SAPATO INFANTIL,0.0,0.0,0.0,-0.9299999999999999,0.0,0.0,-0.42000000000000015,0.0,-1.7899999999999998,0.0,0.0,0.0,0.0,0.33999999999999986,0.0,-1.6199999999999999,-1.13
 SANDÁLIA / CHINELO MASCULINO,0.0,0.0,0.0,3.59,0.0,0.0,4.38,0.0,-0.17000000000000018,0.0,0.0,0.0,0.0,1.19,-3.16,-2.8099999999999996,2.1599999999999997
 SANDÁLIA / CHINELO FEMININO,0.30999999999999994,4.5,-1.9500000000000002,-1.72,3.4899999999999998,2.5300000000000002,4.92,0.25,3.6799999999999997,3.6999999999999997,-1.9500000000000002,2.56,2.04,0.3899999999999999,-3.23,4.48,1.67
 SANDÁLIA / CHINELO INFANTIL,0.0,0.0,0.0,0.9400000000000002,0.0,2.81,1.81,3.8000000000000003,1.5,0.0,2.58,-2.3499999999999996,4.029999999999999,-4.12,-0.7200000000000001,7.66,1.77
 BOLSA,2.75,1.6500000000000001,4.62,4.76,-0.6699999999999998,5.27,2.17,-2.79,-3.8,-0.6399999999999997,-5.1899999999999995,3.9000000000000004,-4.15,1.4900000000000002,1.8099999999999998,4.14,0.8200000000000001
 TÊNIS,-1.2600000000000002,-2.27,-0.54,1.37,0.1100000000000001,1.77,1.9500000000000002,1.2299999999999995,0.7399999999999999,1.7200000000000002,-2.2,2.15,-0.9800000000000001,-1.16,-1.8,3.18,-0.16
 JOIAS E BIJUTERIAS,2.16,-0.18000000000000016,1.5199999999999996,-0.030000000000000027,-3.07,3.86,3.02,2.04,2.3599999999999994,1.65,-0.41999999999999993,-0.040000000000000036,0.82,-1.98,4.9,1.6700000000000002,0.47999999999999987
 JOIAS E BIJUTERIAS,2.16,-0.18000000000000016,1.5199999999999996,-0.030000000000000027,-3.07,3.86,3.02,2.04,2.3599999999999994,1.65,-0.41999999999999993,-0.040000000000000036,0.82,-1.98,4.9,1.6700000000000002,0.47999999999999987
 BIJUTERIA,-1.2600000000000002,4.6899999999999995,6.3500000000000005,-2.4800000000000004,-4.15,0.45000000000000007,5.0,3.79,3.48,-0.72,-1.92,4.4,-1.7600000000000002,-3.5599999999999996,4.2,2.95,0.7199999999999999
 JOIA,3.98,-3.13,-2.04,1.24,-2.09,5.59,0.3800000000000001,0.0,1.27,3.0100000000000002,0.7500000000000002,-2.4699999999999998,2.79,-0.8899999999999997,9.67,0.0,0.1600000000000001
 RELÓGIO DE PULSO,0.0,0.0,0.0,3.18,0.0,0.0,6.31,0.20000000000000018,0.0,0.0,0.0,0.0,0.0,-5.72,-2.1799999999999997,-2.0600000000000005,2.26
 TECIDOS E ARMARINHO,2.05,-0.36000000000000004,1.4600000000000002,0.47,1.69,4.640000000000001,3.0900000000000003,4.51,3.3899999999999997,2.01,-2.42,2.99,1.3499999999999999,1.7299999999999998,-0.8799999999999999,1.94,1.71
 TECIDOS E ARMARINHO,2.05,-0.36000000000000004,1.4600000000000002,0.47,1.69,4.640000000000001,3.0900000000000003,4.51,3.3899999999999997,2.01,-2.42,2.99,1.3499999999999999,1.7299999999999998,-0.8799999999999999,1.94,1.71
 TECIDO,0.48000000000000004,0.5700000000000001,0.7100000000000001,0.47,1.0100000000000002,6.61,1.95,4.35,3.7699999999999996,2.0300000000000002,-2.07,2.71,2.0,1.65,-0.8799999999999999,0.6799999999999999,1.35
 ARTIGOS DE ARMARINHO,0.0,-3.3600000000000003,2.65,0.0,3.4199999999999995,1.8400000000000003,4.75,0.0,0.0,2.0300000000000002,-3.37,3.5,0.22999999999999998,0.0,0.0,0.0,2.08
 ACORTINADO (MOSQUITEIRO),5.41,4.029999999999999,0.0,0.0,1.0599999999999998,0.0,0.0,4.91,1.49,0.0,0.0,0.0,0.0,2.28,0.0,5.7700000000000005,2.63
 TRANSPORTES,1.15,-0.56,-1.52,-1.19,-0.19999999999999996,0.63,0.019999999999999962,-0.3200000000000002,-1.31,-0.8399999999999999,-1.25,0.65,0.5099999999999999,-0.07999999999999996,-1.02,1.9500000000000002,-0.36
 TRANSPORTES,1.15,-0.56,-1.52,-1.19,-0.19999999999999996,0.63,0.019999999999999962,-0.3200000000000002,-1.31,-0.8399999999999999,-1.25,0.65,0.5099999999999999,-0.07999999999999996,-1.02,1.9500000000000002,-0.36
 TRANSPORTE PÚBLICO,3.9400000000000004,3.45,1.52,0.6900000000000001,4.3,14.320000000000002,2.02,0.7000000000000001,2.8100000000000005,4.550000000000001,2.8600000000000003,7.760000000000001,5.710000000000001,3.72,0.7000000000000001,10.35,3.76
 ÔNIBUS URBANO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.95,0.0,0.0,9.43,0.13
 TÁXI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 TREM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ÔNIBUS INTERMUNICIPAL,0.0,5.98,-0.15000000000000002,1.17,-0.18000000000000002,0.0,1.22,-0.12,0.76,-0.45,1.51,0.82,-0.01,3.54,1.32,10.71,0.8500000000000001
 ÔNIBUS INTERESTADUAL,0.0,0.20999999999999996,4.29,-5.52,6.28,9.16,-3.13,11.400000000000002,0.33,0.53,6.970000000000001,1.4200000000000004,5.27,3.6399999999999997,-8.879999999999999,-2.92,2.55
 PASSAGEM AÉREA,47.910000000000004,33.31,21.119999999999997,23.52,46.16,38.35,39.9,16.09,44.24,33.79,24.28,38.51,25.16,23.54,23.17,45.089999999999996,39.53
 METRÔ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 TRANSPORTE HIDROVIÁRIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 TRANSPORTE ESCOLAR,0.0,-0.45999999999999996,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.6799999999999999
 VEÍCULO PRÓPRIO,-0.42000000000000004,1.19,-0.3,-0.21000000000000002,0.0,0.5499999999999999,0.11000000000000001,0.2,-0.050000000000000044,-0.050000000000000044,0.76,0.25,1.12,0.79,0.07999999999999996,0.43000000000000005,0.11
 AUTOMÓVEL NOVO,-2.28,1.2,-0.4600000000000001,0.64,-0.43999999999999995,0.30000000000000004,-0.6499999999999999,-0.47,-0.79,1.4100000000000001,0.20000000000000007,-0.16,3.04,-1.3199999999999998,-2.08,0.07999999999999985,-0.1800000000000001
 EMPLACAMENTO E LICENÇA,1.17,1.8900000000000001,1.2000000000000002,1.1400000000000001,1.26,1.47,0.9199999999999999,1.35,1.22,0.99,1.32,1.21,1.28,1.02,1.1400000000000001,1.23,1.29
 SEGURO VOLUNTÁRIO DE VEÍCULO,-3.6300000000000003,-1.03,-1.0899999999999999,-11.7,-0.18999999999999995,0.84,0.0,0.2,7.629999999999999,11.330000000000002,0.76,-5.92,24.75,0.0,0.07999999999999996,-0.039999999999999813,-0.06999999999999995
 MULTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ÓLEO LUBRIFICANTE,-2.86,0.9299999999999999,0.98,0.2500000000000001,0.16999999999999998,3.65,1.2800000000000002,2.44,0.18999999999999995,1.02,1.3199999999999998,0.0,0.039999999999999813,-1.59,2.9000000000000004,-2.03,0.4
 ACESSÓRIOS E PEÇAS,-1.8599999999999997,-0.3500000000000001,-0.01000000000000012,1.0099999999999998,-1.4000000000000004,0.08000000000000007,2.0500000000000003,-0.6499999999999999,-1.45,3.04,2.76,0.6700000000000002,0.49,1.33,0.92,0.8699999999999998,-0.07999999999999996
 PNEU,-0.98,1.8900000000000001,-0.06000000000000005,-0.82,-0.8000000000000003,0.46,0.38,1.2899999999999998,-1.8100000000000003,-1.4799999999999995,0.18,0.5299999999999999,-0.8200000000000001,3.0399999999999996,1.28,1.6900000000000002,-0.32999999999999996
 CONSERTO DE AUTOMÓVEL,1.22,3.27,-0.6200000000000001,-2.15,-0.41000000000000014,2.33,-1.6099999999999999,0.63,0.96,-0.3699999999999998,1.75,2.38,-1.3800000000000001,3.6500000000000004,3.46,0.94,0.30999999999999994
 ESTACIONAMENTO,-0.72,-2.15,0.04999999999999999,0.0,1.5499999999999998,0.0,0.0,-3.6300000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08000000000000002
 PEDÁGIO,-1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.18000000000000002
 LUBRIFICAÇÃO E LAVAGEM,0.0,0.0,0.0,-3.73,1.8699999999999999,0.0,0.0,0.0,0.0,-4.09,0.0,0.0,-1.71,0.40000000000000036,-5.74,0.0,-0.24
 AUTOMÓVEL USADO,-0.14000000000000015,-2.03,-0.9299999999999999,0.0,1.13,-2.34,-2.66,3.1900000000000004,-0.21999999999999997,-4.5600000000000005,0.87,-2.8,3.5100000000000007,0.79,0.0,-0.19999999999999996,-0.79
 PINTURA DE VEÍCULO,0.0,0.0,0.0,-1.37,-1.3600000000000003,0.30000000000000004,0.0,0.0,2.8099999999999996,2.6399999999999997,0.0,-0.1999999999999999,0.0,0.0,0.0,-1.1300000000000001,-0.31000000000000005
 ALUGUEL DE VEÍCULO,29.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.14
 MOTOCICLETA,-0.04999999999999982,1.59,0.05,2.51,0.73,-0.13,1.57,-0.54,-0.52,0.52,-1.09,-0.21000000000000002,-1.85,0.3,0.44000000000000006,1.15,0.39999999999999997
 COMBUSTÍVEIS (VEÍCULOS),-1.5800000000000003,-4.66,-5.01,-4.749999999999999,-3.36,-9.62,-3.7399999999999993,-2.2399999999999998,-7.48,-5.0699999999999985,-5.07,-3.35,-2.79,-6.170000000000002,-3.4299999999999997,-5.129999999999999,-4.23
 GASOLINA,-3.8800000000000003,-5.3,-5.550000000000001,-4.140000000000001,-5.5600000000000005,-10.57,-4.28,-2.5700000000000003,-8.49,-7.119999999999999,-6.909999999999998,-3.7300000000000004,-3.6299999999999994,-6.6499999999999995,-4.24,-5.559999999999999,-5.6899999999999995
 ETANOL,1.77,2.8500000000000005,0.26000000000000023,-8.12,1.12,1.4299999999999997,0.0,-1.95,-5.050000000000001,2.95,6.48,-0.5599999999999998,4.91,0.9899999999999999,2.1099999999999994,-6.91,0.8500000000000001
 ÓLEO DIESEL,0.0,-1.1,-2.09,0.0,-1.9,0.0,2.6999999999999997,1.2499999999999998,-3.81,-1.7199999999999998,-1.25,-0.7599999999999998,-2.36,-0.13000000000000012,-2.6500000000000004,0.0,-1.58
 GÁS VEICULAR,11.32,0.0,0.0,3.73,6.550000000000001,0.0,0.0,0.0,1.46,0.0,0.0,7.510000000000001,0.0,0.0,0.0,7.119999999999999,8.76
 SAÚDE E CUIDADOS PESSOAIS,0.42000000000000004,-0.09999999999999998,0.49,0.16999999999999996,-0.15,-2.82,-1.28,0.20000000000000018,0.030000000000000027,-0.45,0.12,-0.8300000000000001,-0.10999999999999999,-0.060000000000000026,-1.29,0.5900000000000001,-0.11999999999999994
 PRODUTOS FARMACÊUTICOS E ÓTICOS,1.14,-0.19,-0.5499999999999999,-0.38,-1.23,-5.25,0.5999999999999999,-0.07000000000000006,0.21,0.7499999999999999,0.51,-0.55,0.36,-0.3,-1.46,0.029999999999999916,-0.37000000000000005
 PRODUTOS FARMACÊUTICOS,1.1500000000000001,-0.33,-0.56,-0.55,-1.36,-5.59,0.65,-0.5299999999999999,-0.04999999999999999,0.74,0.65,-0.67,0.34,-0.47,-1.77,0.050000000000000044,-0.45
 ANTI-INFECCIOSO E ANTIBIÓTICO,0.14,-0.61,0.76,0.95,-4.640000000000001,-6.029999999999999,0.04999999999999999,-0.33000000000000007,-1.23,1.98,-1.1099999999999999,-1.97,0.94,-2.23,-2.48,0.5700000000000001,-1.4300000000000002
 ANALGÉSICO E ANTITÉRMICO,0.97,-0.42,-0.32999999999999996,0.2499999999999999,-3.39,-6.65,0.54,0.36,-0.39,0.39,1.44,0.10000000000000009,0.010000000000000009,0.04999999999999999,-1.4600000000000002,-0.39999999999999997,-0.9700000000000001
 ANTI-INFLAMATÓRIO E ANTIRREUMÁTICO,0.76,1.6,-2.79,-2.3,1.4899999999999998,-4.32,-0.6799999999999999,-1.55,-2.4499999999999997,0.7900000000000001,0.78,-1.4,0.2899999999999999,-0.62,-2.26,1.81,0.12
 ANTIGRIPAL E ANTITUSSÍGENO,4.720000000000001,-0.2100000000000002,-0.85,-1.46,-1.29,-3.13,0.10999999999999997,0.81,0.57,0.98,1.24,-0.9,-3.58,-1.1,-5.76,-0.54,-0.18999999999999992
 DERMATOLÓGICO,4.59,0.03999999999999998,0.7400000000000002,0.7699999999999999,-0.5799999999999998,0.0,0.6499999999999999,1.0,0.29999999999999993,0.8300000000000001,-0.22,-0.08000000000000007,0.8000000000000003,1.97,-0.6600000000000001,0.4,0.63
 ANTIALÉRGICO E BRONCODILATADOR,0.10000000000000031,-0.72,-0.32000000000000006,0.7200000000000001,-0.82,-6.67,0.85,-0.3999999999999999,-1.8,0.44000000000000006,2.08,-0.04000000000000026,0.08000000000000002,0.4800000000000001,0.08000000000000002,0.6300000000000001,-0.48000000000000004
 GASTROPROTETOR,0.6000000000000001,-0.56,0.6,0.30000000000000004,2.37,-4.41,0.6199999999999999,-1.02,0.14999999999999997,0.05000000000000004,1.8699999999999999,0.16000000000000003,3.0300000000000002,0.91,-1.39,0.54,0.5399999999999999
 VITAMINA E FORTIFICANTE,1.29,0.06,-0.44999999999999996,-0.25,-0.8099999999999998,-1.63,-0.99,-1.4500000000000002,1.7500000000000002,0.5,1.3499999999999999,0.040000000000000036,1.6600000000000001,-1.63,-0.58,0.21000000000000002,-1.3877787807814457e-17
 HORMÔNIO,2.5300000000000002,-0.6799999999999999,-1.1400000000000001,0.10999999999999988,-3.6500000000000004,-9.370000000000001,1.55,-0.32000000000000006,-1.23,1.9700000000000002,-0.2599999999999998,-0.48,-0.23000000000000004,-0.47,-0.28000000000000014,-0.9700000000000006,-1.18
 PSICOTRÓPICO E ANOREXÍGENO,2.4899999999999998,-0.48,0.26,-0.64,0.57,-5.9799999999999995,1.9000000000000001,-0.19999999999999996,-0.78,-0.10000000000000003,0.23999999999999994,0.7699999999999998,1.6699999999999997,-0.47,-5.880000000000001,0.20000000000000007,0.27999999999999997
 HIPOTENSOR E HIPOCOLESTEROLÊMICO,-0.7599999999999998,-0.62,-1.5099999999999998,-1.7000000000000002,-2.1500000000000004,-5.66,2.69,-1.16,2.74,0.8000000000000002,0.23999999999999996,-2.1,-0.7500000000000001,-0.47,-0.59,-0.29000000000000004,-1.0
 OFTALMOLÓGICO,1.9899999999999998,0.19,0.39,0.16999999999999993,3.15,0.0,2.17,0.27,0.9400000000000001,0.42999999999999994,0.53,0.3199999999999999,1.65,-0.47,-3.31,0.0,1.33
 PRODUTOS ÓTICOS,0.8099999999999999,1.5999999999999999,-0.3500000000000001,0.94,0.5000000000000001,1.63,0.08999999999999986,2.65,3.02,0.8300000000000001,-1.52,1.3800000000000001,0.56,1.61,1.67,-0.47000000000000025,0.9099999999999999
 ARMAÇÃO DE ÓCULOS,0.0,-2.47,0.0,0.0,-0.68,0.0,0.0,0.4600000000000002,2.7300000000000004,-1.06,0.0,0.0,0.0,0.0,0.0,-0.9099999999999998,-0.51
 ÓCULOS SEM GRAU,1.2300000000000004,-1.74,-1.4499999999999997,0.17999999999999972,-0.8199999999999998,0.0,-0.1200000000000001,2.74,0.8799999999999999,-2.29,-3.01,2.0300000000000002,-0.019999999999999796,-3.99,2.91,0.0,-0.54
 LENTES DE ÓCULOS E DE CONTATO,0.53,4.369999999999999,0.31000000000000005,1.7,2.39,1.63,0.2800000000000003,3.33,4.609999999999999,3.3,0.27,1.08,0.8499999999999999,4.39,1.4000000000000001,-0.2999999999999998,2.1799999999999997
 SERVIÇOS DE SAÚDE,2.11,1.71,2.05,2.04,2.06,1.65,1.9100000000000001,1.9100000000000001,1.94,0.9099999999999999,1.3,1.61,1.8800000000000001,1.83,2.1100000000000003,1.8599999999999999,1.9100000000000001
 SERVIÇOS MÉDICOS E DENTÁRIOS,0.9199999999999999,0.55,1.82,0.9199999999999999,0.5100000000000001,0.23999999999999994,0.8,0.91,1.0899999999999999,0.64,0.41000000000000003,0.05000000000000002,0.22000000000000008,1.1,1.5899999999999999,1.4,0.83
 MÉDICO,1.8399999999999999,-0.36,1.72,1.09,-0.6699999999999999,-0.24,1.76,1.79,1.47,-0.64,0.15,0.0,0.16000000000000014,0.0,1.3499999999999999,1.87,0.64
 DENTISTA,0.3500000000000001,3.05,2.41,-0.27,0.51,0.98,-0.6499999999999999,1.1099999999999999,0.71,1.1600000000000001,0.16,0.21999999999999997,0.32000000000000006,1.6600000000000004,2.5500000000000003,0.28,0.9299999999999999
