,MÊS,PRODUTO,PREÇO MÉDIO REVENDA
31929,01-02-2020,GASOLINA COMUM,4.943
31930,01-02-2020,GASOLINA COMUM,4.363
31931,01-02-2020,GASOLINA COMUM,4.978
31932,01-02-2020,GASOLINA COMUM,4.932
31933,01-02-2020,GASOLINA COMUM,4.647
31934,01-02-2020,GASOLINA COMUM,4.898
31935,01-02-2020,GASOLINA COMUM,4.707
31936,01-02-2020,GASOLINA COMUM,4.779
31937,01-02-2020,GASOLINA COMUM,4.786
31938,01-02-2020,GASOLINA COMUM,4.324
31939,01-02-2020,GASOLINA COMUM,4.403
31940,01-02-2020,GASOLINA COMUM,4.279
31941,01-02-2020,GASOLINA COMUM,4.425
31942,01-02-2020,GASOLINA COMUM,4.354
31943,01-02-2020,GASOLINA COMUM,4.6
31944,01-02-2020,GASOLINA COMUM,4.632
31945,01-02-2020,GASOLINA COMUM,4.719
31946,01-02-2020,GASOLINA COMUM,4.775
31947,01-02-2020,GASOLINA COMUM,4.015
31948,01-02-2020,GASOLINA COMUM,4.956
31949,01-02-2020,GASOLINA COMUM,4.766
31950,01-02-2020,GASOLINA COMUM,4.373
31951,01-02-2020,GASOLINA COMUM,4.861
31952,01-02-2020,GASOLINA COMUM,4.384
31953,01-02-2020,GASOLINA COMUM,4.695
31954,01-02-2020,GASOLINA COMUM,5.054
31955,01-02-2020,GASOLINA COMUM,4.44
31956,01-02-2020,GASOLINA COMUM,4.367
31957,01-02-2020,GASOLINA COMUM,4.399
31958,01-02-2020,GASOLINA COMUM,4.415
31959,01-02-2020,GASOLINA COMUM,5.169
31960,01-02-2020,GASOLINA COMUM,4.894
31961,01-02-2020,GASOLINA COMUM,4.977
31962,01-02-2020,GASOLINA COMUM,4.255
31963,01-02-2020,GASOLINA COMUM,4.933
31964,01-02-2020,GASOLINA COMUM,4.813
31965,01-02-2020,GASOLINA COMUM,4.491
31966,01-02-2020,GASOLINA COMUM,4.233
31967,01-02-2020,GASOLINA COMUM,4.348
31968,01-02-2020,GASOLINA COMUM,4.244
31969,01-02-2020,GASOLINA COMUM,4.26
31970,01-02-2020,GASOLINA COMUM,4.623
31971,01-02-2020,GASOLINA COMUM,4.228
31972,01-02-2020,GASOLINA COMUM,4.877
31973,01-02-2020,GASOLINA COMUM,4.74
31974,01-02-2020,GASOLINA COMUM,4.384
31975,01-02-2020,GASOLINA COMUM,4.379
31976,01-02-2020,GASOLINA COMUM,5.014
31977,01-02-2020,GASOLINA COMUM,4.431
31978,01-02-2020,GASOLINA COMUM,4.509
31979,01-02-2020,GASOLINA COMUM,5.026
31980,01-02-2020,GASOLINA COMUM,4.61
31981,01-02-2020,GASOLINA COMUM,5.149
31982,01-02-2020,GASOLINA COMUM,4.791
31983,01-02-2020,GASOLINA COMUM,4.445
31984,01-02-2020,GASOLINA COMUM,4.541
31985,01-02-2020,GASOLINA COMUM,4.476
31986,01-02-2020,GASOLINA COMUM,4.469
31987,01-02-2020,GASOLINA COMUM,4.693
31988,01-02-2020,GASOLINA COMUM,4.54
31989,01-02-2020,GASOLINA COMUM,4.642
31990,01-02-2020,GASOLINA COMUM,4.663
31991,01-02-2020,GASOLINA COMUM,4.271
31992,01-02-2020,GASOLINA COMUM,4.836
31993,01-02-2020,GASOLINA COMUM,4.575
31994,01-02-2020,GASOLINA COMUM,4.322
31995,01-02-2020,GASOLINA COMUM,4.364
31996,01-02-2020,GASOLINA COMUM,4.441
31997,01-02-2020,GASOLINA COMUM,4.314
31998,01-02-2020,GASOLINA COMUM,4.323
31999,01-02-2020,GASOLINA COMUM,5.048
32000,01-02-2020,GASOLINA COMUM,4.634
32001,01-02-2020,GASOLINA COMUM,4.871
32002,01-02-2020,GASOLINA COMUM,4.594
32003,01-02-2020,GASOLINA COMUM,4.951
32004,01-02-2020,GASOLINA COMUM,4.795
32005,01-02-2020,GASOLINA COMUM,4.485
32006,01-02-2020,GASOLINA COMUM,4.693
32007,01-02-2020,GASOLINA COMUM,4.903
32008,01-02-2020,GASOLINA COMUM,4.625
32009,01-02-2020,GASOLINA COMUM,5.271
32010,01-02-2020,GASOLINA COMUM,4.674
32011,01-02-2020,GASOLINA COMUM,4.37
32012,01-02-2020,GASOLINA COMUM,4.48
32013,01-02-2020,GASOLINA COMUM,4.874
32014,01-02-2020,GASOLINA COMUM,4.592
32015,01-02-2020,GASOLINA COMUM,4.843
32016,01-02-2020,GASOLINA COMUM,4.758
32017,01-02-2020,GASOLINA COMUM,4.561
32018,01-02-2020,GASOLINA COMUM,4.981
32019,01-02-2020,GASOLINA COMUM,4.553
32020,01-02-2020,GASOLINA COMUM,4.931
32021,01-02-2020,GASOLINA COMUM,4.795
32022,01-02-2020,GASOLINA COMUM,5.17
32023,01-02-2020,GASOLINA COMUM,4.795
32024,01-02-2020,GASOLINA COMUM,4.312
32025,01-02-2020,GASOLINA COMUM,4.527
32026,01-02-2020,GASOLINA COMUM,4.785
32027,01-02-2020,GASOLINA COMUM,4.753
32028,01-02-2020,GASOLINA COMUM,4.29
32029,01-02-2020,GASOLINA COMUM,4.647
32030,01-02-2020,GASOLINA COMUM,5.062
32031,01-02-2020,GASOLINA COMUM,4.368
32032,01-02-2020,GASOLINA COMUM,4.497
32033,01-02-2020,GASOLINA COMUM,4.678
32034,01-02-2020,GASOLINA COMUM,4.33
32035,01-02-2020,GASOLINA COMUM,4.487
32036,01-02-2020,GASOLINA COMUM,4.784
32037,01-02-2020,GASOLINA COMUM,4.345
32038,01-02-2020,GASOLINA COMUM,5.18
32039,01-02-2020,GASOLINA COMUM,4.275
32040,01-02-2020,GASOLINA COMUM,4.446
32041,01-02-2020,GASOLINA COMUM,4.21
32042,01-02-2020,GASOLINA COMUM,4.867
33977,01-03-2020,GASOLINA COMUM,4.836
33978,01-03-2020,GASOLINA COMUM,4.449
33979,01-03-2020,GASOLINA COMUM,4.382
33980,01-03-2020,GASOLINA COMUM,4.596
33981,01-03-2020,GASOLINA COMUM,4.5
33982,01-03-2020,GASOLINA COMUM,4.803
33983,01-03-2020,GASOLINA COMUM,4.854
33984,01-03-2020,GASOLINA COMUM,4.856
33985,01-03-2020,GASOLINA COMUM,4.859
33986,01-03-2020,GASOLINA COMUM,4.865
33987,01-03-2020,GASOLINA COMUM,4.671
33988,01-03-2020,GASOLINA COMUM,4.164
33989,01-03-2020,GASOLINA COMUM,4.333
33990,01-03-2020,GASOLINA COMUM,4.286
33991,01-03-2020,GASOLINA COMUM,4.447
33992,01-03-2020,GASOLINA COMUM,5.382
33993,01-03-2020,GASOLINA COMUM,4.427
33994,01-03-2020,GASOLINA COMUM,4.398
33995,01-03-2020,GASOLINA COMUM,4.549
33996,01-03-2020,GASOLINA COMUM,4.304
33997,01-03-2020,GASOLINA COMUM,4.6
33998,01-03-2020,GASOLINA COMUM,4.627
33999,01-03-2020,GASOLINA COMUM,4.62
34000,01-03-2020,GASOLINA COMUM,4.701
34001,01-03-2020,GASOLINA COMUM,4.394
34002,01-03-2020,GASOLINA COMUM,4.283
34003,01-03-2020,GASOLINA COMUM,4.339
34004,01-03-2020,GASOLINA COMUM,4.215
34005,01-03-2020,GASOLINA COMUM,4.878
34006,01-03-2020,GASOLINA COMUM,5.055
34007,01-03-2020,GASOLINA COMUM,4.203
34008,01-03-2020,GASOLINA COMUM,4.78
34009,01-03-2020,GASOLINA COMUM,4.512
34010,01-03-2020,GASOLINA COMUM,4.537
34011,01-03-2020,GASOLINA COMUM,4.422
34012,01-03-2020,GASOLINA COMUM,4.371
34013,01-03-2020,GASOLINA COMUM,4.338
34014,01-03-2020,GASOLINA COMUM,4.241
34015,01-03-2020,GASOLINA COMUM,4.674
34016,01-03-2020,GASOLINA COMUM,5.219
34017,01-03-2020,GASOLINA COMUM,4.422
34018,01-03-2020,GASOLINA COMUM,4.617
34019,01-03-2020,GASOLINA COMUM,4.71
34020,01-03-2020,GASOLINA COMUM,4.561
34021,01-03-2020,GASOLINA COMUM,5.204
34022,01-03-2020,GASOLINA COMUM,5.087
34023,01-03-2020,GASOLINA COMUM,4.488
34024,01-03-2020,GASOLINA COMUM,4.415
34025,01-03-2020,GASOLINA COMUM,4.505
34026,01-03-2020,GASOLINA COMUM,4.189
34027,01-03-2020,GASOLINA COMUM,4.188
34028,01-03-2020,GASOLINA COMUM,4.4
34029,01-03-2020,GASOLINA COMUM,4.444
34030,01-03-2020,GASOLINA COMUM,4.893
34031,01-03-2020,GASOLINA COMUM,4.559
34032,01-03-2020,GASOLINA COMUM,4.342
34033,01-03-2020,GASOLINA COMUM,4.572
34034,01-03-2020,GASOLINA COMUM,4.577
34035,01-03-2020,GASOLINA COMUM,4.495
34036,01-03-2020,GASOLINA COMUM,4.358
34037,01-03-2020,GASOLINA COMUM,4.17
34038,01-03-2020,GASOLINA COMUM,4.117
34039,01-03-2020,GASOLINA COMUM,4.793
34040,01-03-2020,GASOLINA COMUM,4.41
34041,01-03-2020,GASOLINA COMUM,4.55
34042,01-03-2020,GASOLINA COMUM,4.211
34043,01-03-2020,GASOLINA COMUM,4.346
34044,01-03-2020,GASOLINA COMUM,4.596
34045,01-03-2020,GASOLINA COMUM,4.244
34046,01-03-2020,GASOLINA COMUM,4.202
34047,01-03-2020,GASOLINA COMUM,4.356
34048,01-03-2020,GASOLINA COMUM,5.278
34049,01-03-2020,GASOLINA COMUM,4.29
34050,01-03-2020,GASOLINA COMUM,4.249
34051,01-03-2020,GASOLINA COMUM,4.627
34052,01-03-2020,GASOLINA COMUM,4.675
34053,01-03-2020,GASOLINA COMUM,4.547
34054,01-03-2020,GASOLINA COMUM,4.56
34055,01-03-2020,GASOLINA COMUM,4.671
34056,01-03-2020,GASOLINA COMUM,4.877
34057,01-03-2020,GASOLINA COMUM,4.537
34058,01-03-2020,GASOLINA COMUM,4.686
34059,01-03-2020,GASOLINA COMUM,4.42
34060,01-03-2020,GASOLINA COMUM,4.385
34061,01-03-2020,GASOLINA COMUM,4.75
34062,01-03-2020,GASOLINA COMUM,4.261
34063,01-03-2020,GASOLINA COMUM,4.266
34064,01-03-2020,GASOLINA COMUM,4.737
34065,01-03-2020,GASOLINA COMUM,4.391
34066,01-03-2020,GASOLINA COMUM,4.222
34067,01-03-2020,GASOLINA COMUM,4.334
34068,01-03-2020,GASOLINA COMUM,4.911
34069,01-03-2020,GASOLINA COMUM,4.658
34070,01-03-2020,GASOLINA COMUM,4.446
34071,01-03-2020,GASOLINA COMUM,4.45
34072,01-03-2020,GASOLINA COMUM,4.243
34073,01-03-2020,GASOLINA COMUM,4.957
34074,01-03-2020,GASOLINA COMUM,4.234
34075,01-03-2020,GASOLINA COMUM,4.324
34076,01-03-2020,GASOLINA COMUM,4.416
34077,01-03-2020,GASOLINA COMUM,4.473
34078,01-03-2020,GASOLINA COMUM,4.367
34079,01-03-2020,GASOLINA COMUM,4.694
34080,01-03-2020,GASOLINA COMUM,4.458
34081,01-03-2020,GASOLINA COMUM,4.546
34082,01-03-2020,GASOLINA COMUM,4.506
34083,01-03-2020,GASOLINA COMUM,4.661
34084,01-03-2020,GASOLINA COMUM,4.261
34085,01-03-2020,GASOLINA COMUM,4.45
34086,01-03-2020,GASOLINA COMUM,4.737
34087,01-03-2020,GASOLINA COMUM,4.678
34088,01-03-2020,GASOLINA COMUM,4.172
34089,01-03-2020,GASOLINA COMUM,4.919
34090,01-03-2020,GASOLINA COMUM,4.436
34091,01-03-2020,GASOLINA COMUM,4.797
34092,01-03-2020,GASOLINA COMUM,4.743
34093,01-03-2020,GASOLINA COMUM,4.522
34094,01-03-2020,GASOLINA COMUM,4.578
34095,01-03-2020,GASOLINA COMUM,4.675
34096,01-03-2020,GASOLINA COMUM,4.903
34097,01-03-2020,GASOLINA COMUM,4.162
34098,01-03-2020,GASOLINA COMUM,4.303
34099,01-03-2020,GASOLINA COMUM,4.713
34100,01-03-2020,GASOLINA COMUM,4.872
34101,01-03-2020,GASOLINA COMUM,4.664
34102,01-03-2020,GASOLINA COMUM,4.168
34103,01-03-2020,GASOLINA COMUM,4.74
34104,01-03-2020,GASOLINA COMUM,4.251
34105,01-03-2020,GASOLINA COMUM,4.987
34106,01-03-2020,GASOLINA COMUM,4.57
34107,01-03-2020,GASOLINA COMUM,4.657
34108,01-03-2020,GASOLINA COMUM,4.036
34109,01-03-2020,GASOLINA COMUM,4.81
34110,01-03-2020,GASOLINA COMUM,4.939
34111,01-03-2020,GASOLINA COMUM,4.249
34112,01-03-2020,GASOLINA COMUM,4.681
34113,01-03-2020,GASOLINA COMUM,4.642
34114,01-03-2020,GASOLINA COMUM,4.254
34115,01-03-2020,GASOLINA COMUM,4.905
34116,01-03-2020,GASOLINA COMUM,4.38
34117,01-03-2020,GASOLINA COMUM,4.701
34118,01-03-2020,GASOLINA COMUM,4.45
34119,01-03-2020,GASOLINA COMUM,4.833
34120,01-03-2020,GASOLINA COMUM,4.475
34121,01-03-2020,GASOLINA COMUM,4.501
34122,01-03-2020,GASOLINA COMUM,4.88
34123,01-03-2020,GASOLINA COMUM,4.627
34124,01-03-2020,GASOLINA COMUM,4.527
34125,01-03-2020,GASOLINA COMUM,4.506
34126,01-03-2020,GASOLINA COMUM,4.486
34127,01-03-2020,GASOLINA COMUM,4.369
34128,01-03-2020,GASOLINA COMUM,4.9
34129,01-03-2020,GASOLINA COMUM,4.343
34130,01-03-2020,GASOLINA COMUM,4.363
34131,01-03-2020,GASOLINA COMUM,4.271
34132,01-03-2020,GASOLINA COMUM,4.541
34133,01-03-2020,GASOLINA COMUM,4.731
34134,01-03-2020,GASOLINA COMUM,4.901
34135,01-03-2020,GASOLINA COMUM,4.915
34136,01-03-2020,GASOLINA COMUM,4.443
34137,01-03-2020,GASOLINA COMUM,4.565
34138,01-03-2020,GASOLINA COMUM,4.711
34139,01-03-2020,GASOLINA COMUM,4.588
34140,01-03-2020,GASOLINA COMUM,4.252
34141,01-03-2020,GASOLINA COMUM,4.246
34142,01-03-2020,GASOLINA COMUM,4.592
34143,01-03-2020,GASOLINA COMUM,4.21
34144,01-03-2020,GASOLINA COMUM,4.748
34145,01-03-2020,GASOLINA COMUM,4.721
34146,01-03-2020,GASOLINA COMUM,4.264
34147,01-03-2020,GASOLINA COMUM,4.33
34148,01-03-2020,GASOLINA COMUM,4.798
34149,01-03-2020,GASOLINA COMUM,4.196
34150,01-03-2020,GASOLINA COMUM,4.815
34151,01-03-2020,GASOLINA COMUM,4.706
34152,01-03-2020,GASOLINA COMUM,4.747
34153,01-03-2020,GASOLINA COMUM,4.522
34154,01-03-2020,GASOLINA COMUM,4.332
34155,01-03-2020,GASOLINA COMUM,4.705
34156,01-03-2020,GASOLINA COMUM,4.514
34157,01-03-2020,GASOLINA COMUM,4.642
34158,01-03-2020,GASOLINA COMUM,4.479
34159,01-03-2020,GASOLINA COMUM,4.801
34160,01-03-2020,GASOLINA COMUM,4.907
34161,01-03-2020,GASOLINA COMUM,4.7
34162,01-03-2020,GASOLINA COMUM,4.571
34163,01-03-2020,GASOLINA COMUM,4.921
34164,01-03-2020,GASOLINA COMUM,4.694
34165,01-03-2020,GASOLINA COMUM,4.302
34166,01-03-2020,GASOLINA COMUM,4.836
34167,01-03-2020,GASOLINA COMUM,4.815
34168,01-03-2020,GASOLINA COMUM,4.458
34169,01-03-2020,GASOLINA COMUM,4.342
34170,01-03-2020,GASOLINA COMUM,5.015
34171,01-03-2020,GASOLINA COMUM,4.378
34172,01-03-2020,GASOLINA COMUM,4.415
34173,01-03-2020,GASOLINA COMUM,4.781
34174,01-03-2020,GASOLINA COMUM,4.217
34175,01-03-2020,GASOLINA COMUM,4.446
34176,01-03-2020,GASOLINA COMUM,4.252
34177,01-03-2020,GASOLINA COMUM,4.291
34178,01-03-2020,GASOLINA COMUM,4.758
34179,01-03-2020,GASOLINA COMUM,4.258
34180,01-03-2020,GASOLINA COMUM,4.903
34181,01-03-2020,GASOLINA COMUM,4.633
34182,01-03-2020,GASOLINA COMUM,4.332
34183,01-03-2020,GASOLINA COMUM,4.38
34184,01-03-2020,GASOLINA COMUM,4.214
34185,01-03-2020,GASOLINA COMUM,4.547
34186,01-03-2020,GASOLINA COMUM,4.53
34187,01-03-2020,GASOLINA COMUM,4.457
34188,01-03-2020,GASOLINA COMUM,4.882
34189,01-03-2020,GASOLINA COMUM,4.844
34190,01-03-2020,GASOLINA COMUM,4.278
34191,01-03-2020,GASOLINA COMUM,4.75
34192,01-03-2020,GASOLINA COMUM,4.319
34193,01-03-2020,GASOLINA COMUM,4.643
34194,01-03-2020,GASOLINA COMUM,4.582
34195,01-03-2020,GASOLINA COMUM,4.639
34196,01-03-2020,GASOLINA COMUM,4.002
34197,01-03-2020,GASOLINA COMUM,4.729
34198,01-03-2020,GASOLINA COMUM,4.209
34199,01-03-2020,GASOLINA COMUM,4.311
34200,01-03-2020,GASOLINA COMUM,4.825
34201,01-03-2020,GASOLINA COMUM,4.599
34202,01-03-2020,GASOLINA COMUM,4.83
34203,01-03-2020,GASOLINA COMUM,4.325
34204,01-03-2020,GASOLINA COMUM,4.328
34205,01-03-2020,GASOLINA COMUM,4.237
34206,01-03-2020,GASOLINA COMUM,4.243
34207,01-03-2020,GASOLINA COMUM,4.552
34208,01-03-2020,GASOLINA COMUM,4.315
34209,01-03-2020,GASOLINA COMUM,4.499
34210,01-03-2020,GASOLINA COMUM,4.747
34211,01-03-2020,GASOLINA COMUM,4.185
34212,01-03-2020,GASOLINA COMUM,4.724
34213,01-03-2020,GASOLINA COMUM,4.243
34214,01-03-2020,GASOLINA COMUM,4.62
34215,01-03-2020,GASOLINA COMUM,4.463
34216,01-03-2020,GASOLINA COMUM,4.387
34217,01-03-2020,GASOLINA COMUM,4.703
34218,01-03-2020,GASOLINA COMUM,4.362
34219,01-03-2020,GASOLINA COMUM,4.23
34220,01-03-2020,GASOLINA COMUM,4.459
34221,01-03-2020,GASOLINA COMUM,5.1
34222,01-03-2020,GASOLINA COMUM,3.643
34223,01-03-2020,GASOLINA COMUM,4.513
34224,01-03-2020,GASOLINA COMUM,4.345
34225,01-03-2020,GASOLINA COMUM,4.857
34226,01-03-2020,GASOLINA COMUM,4.775
34227,01-03-2020,GASOLINA COMUM,4.649
34228,01-03-2020,GASOLINA COMUM,4.942
34229,01-03-2020,GASOLINA COMUM,4.695
34230,01-03-2020,GASOLINA COMUM,4.495
34231,01-03-2020,GASOLINA COMUM,4.554
34232,01-03-2020,GASOLINA COMUM,4.971
34233,01-03-2020,GASOLINA COMUM,4.303
34234,01-03-2020,GASOLINA COMUM,4.356
34235,01-03-2020,GASOLINA COMUM,4.498
34236,01-03-2020,GASOLINA COMUM,4.26
34237,01-03-2020,GASOLINA COMUM,4.706
34238,01-03-2020,GASOLINA COMUM,4.178
34239,01-03-2020,GASOLINA COMUM,4.293
34240,01-03-2020,GASOLINA COMUM,4.362
34241,01-03-2020,GASOLINA COMUM,4.273
34242,01-03-2020,GASOLINA COMUM,4.221
34243,01-03-2020,GASOLINA COMUM,4.394
34244,01-03-2020,GASOLINA COMUM,4.725
34245,01-03-2020,GASOLINA COMUM,4.664
34246,01-03-2020,GASOLINA COMUM,4.615
34247,01-03-2020,GASOLINA COMUM,4.57
34248,01-03-2020,GASOLINA COMUM,4.76
34249,01-03-2020,GASOLINA COMUM,4.509
34250,01-03-2020,GASOLINA COMUM,4.934
34251,01-03-2020,GASOLINA COMUM,4.864
34252,01-03-2020,GASOLINA COMUM,4.575
34253,01-03-2020,GASOLINA COMUM,4.756
34254,01-03-2020,GASOLINA COMUM,4.908
34255,01-03-2020,GASOLINA COMUM,4.939
34256,01-03-2020,GASOLINA COMUM,4.815
34257,01-03-2020,GASOLINA COMUM,4.418
34258,01-03-2020,GASOLINA COMUM,4.239
34259,01-03-2020,GASOLINA COMUM,4.295
34260,01-03-2020,GASOLINA COMUM,4.752
34261,01-03-2020,GASOLINA COMUM,4.327
34262,01-03-2020,GASOLINA COMUM,4.604
34263,01-03-2020,GASOLINA COMUM,4.417
34264,01-03-2020,GASOLINA COMUM,4.868
34265,01-03-2020,GASOLINA COMUM,4.498
34266,01-03-2020,GASOLINA COMUM,4.79
34267,01-03-2020,GASOLINA COMUM,4.723
34268,01-03-2020,GASOLINA COMUM,4.636
34269,01-03-2020,GASOLINA COMUM,4.916
34270,01-03-2020,GASOLINA COMUM,4.687
34271,01-03-2020,GASOLINA COMUM,4.406
34272,01-03-2020,GASOLINA COMUM,4.737
34273,01-03-2020,GASOLINA COMUM,4.412
34274,01-03-2020,GASOLINA COMUM,4.476
34275,01-03-2020,GASOLINA COMUM,5.137
34276,01-03-2020,GASOLINA COMUM,4.948
34277,01-03-2020,GASOLINA COMUM,4.776
34278,01-03-2020,GASOLINA COMUM,4.533
34279,01-03-2020,GASOLINA COMUM,4.487
34280,01-03-2020,GASOLINA COMUM,4.986
34281,01-03-2020,GASOLINA COMUM,4.481
34282,01-03-2020,GASOLINA COMUM,4.24
34283,01-03-2020,GASOLINA COMUM,4.772
34284,01-03-2020,GASOLINA COMUM,4.878
34285,01-03-2020,GASOLINA COMUM,4.195
34286,01-03-2020,GASOLINA COMUM,4.206
34287,01-03-2020,GASOLINA COMUM,4.666
34288,01-03-2020,GASOLINA COMUM,4.766
34289,01-03-2020,GASOLINA COMUM,4.893
34290,01-03-2020,GASOLINA COMUM,5.14
34291,01-03-2020,GASOLINA COMUM,4.75
34292,01-03-2020,GASOLINA COMUM,4.832
34293,01-03-2020,GASOLINA COMUM,4.247
34294,01-03-2020,GASOLINA COMUM,4.167
34295,01-03-2020,GASOLINA COMUM,4.701
34296,01-03-2020,GASOLINA COMUM,4.429
34297,01-03-2020,GASOLINA COMUM,4.298
34298,01-03-2020,GASOLINA COMUM,4.718
34299,01-03-2020,GASOLINA COMUM,4.234
34300,01-03-2020,GASOLINA COMUM,4.558
34301,01-03-2020,GASOLINA COMUM,4.721
34302,01-03-2020,GASOLINA COMUM,4.166
34303,01-03-2020,GASOLINA COMUM,4.817
34304,01-03-2020,GASOLINA COMUM,4.751
34305,01-03-2020,GASOLINA COMUM,4.399
34306,01-03-2020,GASOLINA COMUM,4.371
34307,01-03-2020,GASOLINA COMUM,4.492
34308,01-03-2020,GASOLINA COMUM,5.032
34309,01-03-2020,GASOLINA COMUM,4.525
34310,01-03-2020,GASOLINA COMUM,4.782
34311,01-03-2020,GASOLINA COMUM,4.327
34312,01-03-2020,GASOLINA COMUM,4.503
34313,01-03-2020,GASOLINA COMUM,4.263
34314,01-03-2020,GASOLINA COMUM,4.377
34315,01-03-2020,GASOLINA COMUM,4.634
34316,01-03-2020,GASOLINA COMUM,4.231
34317,01-03-2020,GASOLINA COMUM,4.917
34318,01-03-2020,GASOLINA COMUM,4.909
34319,01-03-2020,GASOLINA COMUM,4.483
34320,01-03-2020,GASOLINA COMUM,4.238
34321,01-03-2020,GASOLINA COMUM,5.078
34322,01-03-2020,GASOLINA COMUM,4.853
34323,01-03-2020,GASOLINA COMUM,4.301
34324,01-03-2020,GASOLINA COMUM,4.913
34325,01-03-2020,GASOLINA COMUM,4.873
34326,01-03-2020,GASOLINA COMUM,4.55
34327,01-03-2020,GASOLINA COMUM,4.762
34328,01-03-2020,GASOLINA COMUM,4.536
34329,01-03-2020,GASOLINA COMUM,4.722
34330,01-03-2020,GASOLINA COMUM,4.738
34331,01-03-2020,GASOLINA COMUM,4.259
34332,01-03-2020,GASOLINA COMUM,4.524
34333,01-03-2020,GASOLINA COMUM,4.219
34334,01-03-2020,GASOLINA COMUM,4.407
34335,01-03-2020,GASOLINA COMUM,4.331
34336,01-03-2020,GASOLINA COMUM,4.531
34337,01-03-2020,GASOLINA COMUM,4.579
34338,01-03-2020,GASOLINA COMUM,4.61
34339,01-03-2020,GASOLINA COMUM,4.586
34340,01-03-2020,GASOLINA COMUM,3.846
34341,01-03-2020,GASOLINA COMUM,4.864
34342,01-03-2020,GASOLINA COMUM,4.627
34343,01-03-2020,GASOLINA COMUM,4.232
34344,01-03-2020,GASOLINA COMUM,4.826
34345,01-03-2020,GASOLINA COMUM,4.355
34346,01-03-2020,GASOLINA COMUM,4.606
34347,01-03-2020,GASOLINA COMUM,5.014
34348,01-03-2020,GASOLINA COMUM,4.403
34349,01-03-2020,GASOLINA COMUM,4.326
34350,01-03-2020,GASOLINA COMUM,4.341
34351,01-03-2020,GASOLINA COMUM,4.313
34352,01-03-2020,GASOLINA COMUM,5.174
34353,01-03-2020,GASOLINA COMUM,4.865
34354,01-03-2020,GASOLINA COMUM,4.883
34355,01-03-2020,GASOLINA COMUM,4.186
34356,01-03-2020,GASOLINA COMUM,4.924
34357,01-03-2020,GASOLINA COMUM,4.729
34358,01-03-2020,GASOLINA COMUM,4.498
34359,01-03-2020,GASOLINA COMUM,4.212
34360,01-03-2020,GASOLINA COMUM,4.248
34361,01-03-2020,GASOLINA COMUM,4.189
34362,01-03-2020,GASOLINA COMUM,4.199
34363,01-03-2020,GASOLINA COMUM,4.479
34364,01-03-2020,GASOLINA COMUM,4.188
34365,01-03-2020,GASOLINA COMUM,4.793
34366,01-03-2020,GASOLINA COMUM,4.543
34367,01-03-2020,GASOLINA COMUM,4.254
34368,01-03-2020,GASOLINA COMUM,4.305
34369,01-03-2020,GASOLINA COMUM,4.949
34370,01-03-2020,GASOLINA COMUM,4.382
34371,01-03-2020,GASOLINA COMUM,4.367
34372,01-03-2020,GASOLINA COMUM,5.109
34373,01-03-2020,GASOLINA COMUM,4.425
34374,01-03-2020,GASOLINA COMUM,5.119
34375,01-03-2020,GASOLINA COMUM,4.758
34376,01-03-2020,GASOLINA COMUM,4.319
34377,01-03-2020,GASOLINA COMUM,4.46
34378,01-03-2020,GASOLINA COMUM,4.513
34379,01-03-2020,GASOLINA COMUM,4.385
34380,01-03-2020,GASOLINA COMUM,4.588
34381,01-03-2020,GASOLINA COMUM,4.508
34382,01-03-2020,GASOLINA COMUM,4.58
34383,01-03-2020,GASOLINA COMUM,4.672
34384,01-03-2020,GASOLINA COMUM,4.224
34385,01-03-2020,GASOLINA COMUM,4.766
34386,01-03-2020,GASOLINA COMUM,4.485
34387,01-03-2020,GASOLINA COMUM,4.287
34388,01-03-2020,GASOLINA COMUM,4.247
34389,01-03-2020,GASOLINA COMUM,4.33
34390,01-03-2020,GASOLINA COMUM,4.21
34391,01-03-2020,GASOLINA COMUM,4.27
34392,01-03-2020,GASOLINA COMUM,5.028
34393,01-03-2020,GASOLINA COMUM,4.598
34394,01-03-2020,GASOLINA COMUM,4.814
34395,01-03-2020,GASOLINA COMUM,4.502
34396,01-03-2020,GASOLINA COMUM,4.936
34397,01-03-2020,GASOLINA COMUM,4.676
34398,01-03-2020,GASOLINA COMUM,4.371
34399,01-03-2020,GASOLINA COMUM,4.546
34400,01-03-2020,GASOLINA COMUM,4.874
34401,01-03-2020,GASOLINA COMUM,4.705
34402,01-03-2020,GASOLINA COMUM,5.241
34403,01-03-2020,GASOLINA COMUM,4.656
34404,01-03-2020,GASOLINA COMUM,4.282
34405,01-03-2020,GASOLINA COMUM,4.431
34406,01-03-2020,GASOLINA COMUM,4.784
34407,01-03-2020,GASOLINA COMUM,4.505
34408,01-03-2020,GASOLINA COMUM,4.752
34409,01-03-2020,GASOLINA COMUM,4.612
34410,01-03-2020,GASOLINA COMUM,4.449
34411,01-03-2020,GASOLINA COMUM,4.901
34412,01-03-2020,GASOLINA COMUM,4.49
34413,01-03-2020,GASOLINA COMUM,4.874
34414,01-03-2020,GASOLINA COMUM,4.751
34415,01-03-2020,GASOLINA COMUM,5.093
34416,01-03-2020,GASOLINA COMUM,4.735
34417,01-03-2020,GASOLINA COMUM,4.243
34418,01-03-2020,GASOLINA COMUM,4.361
34419,01-03-2020,GASOLINA COMUM,4.706
34420,01-03-2020,GASOLINA COMUM,4.571
