,MÊS,PRODUTO,PREÇO MÉDIO REVENDA
57819,01-11-2023,GASOLINA COMUM,5.89
57820,01-11-2023,GASOLINA COMUM,5.41
57821,01-11-2023,GASOLINA COMUM,5.65
57822,01-11-2023,GASOLINA COMUM,6.12
57823,01-11-2023,GASOLINA COMUM,5.52
57824,01-11-2023,GASOLINA COMUM,5.52
57825,01-11-2023,GASOLINA COMUM,5.57
57826,01-11-2023,GASOLINA COMUM,5.97
57827,01-11-2023,GASOLINA COMUM,5.66
57828,01-11-2023,GASOLINA COMUM,5.51
57829,01-11-2023,GASOLINA COMUM,5.9
57830,01-11-2023,GASOLINA COMUM,5.84
57831,01-11-2023,GASOLINA COMUM,5.31
57832,01-11-2023,GASOLINA COMUM,5.76
57833,01-11-2023,GASOLINA COMUM,5.27
57834,01-11-2023,GASOLINA COMUM,5.47
57835,01-11-2023,GASOLINA COMUM,6.33
57836,01-11-2023,GASOLINA COMUM,6.51
57837,01-11-2023,GASOLINA COMUM,6.28
57838,01-11-2023,GASOLINA COMUM,5.99
57839,01-11-2023,GASOLINA COMUM,5.87
57840,01-11-2023,GASOLINA COMUM,5.72
57841,01-11-2023,GASOLINA COMUM,5.61
57842,01-11-2023,GASOLINA COMUM,6.11
57843,01-11-2023,GASOLINA COMUM,5.52
57844,01-11-2023,GASOLINA COMUM,5.57
57845,01-11-2023,GASOLINA COMUM,5.39
57846,01-11-2023,GASOLINA COMUM,5.36
57847,01-11-2023,GASOLINA COMUM,5.85
57848,01-11-2023,GASOLINA COMUM,5.24
57849,01-11-2023,GASOLINA COMUM,5.98
57850,01-11-2023,GASOLINA COMUM,5.66
57851,01-11-2023,GASOLINA COMUM,5.3
57852,01-11-2023,GASOLINA COMUM,5.84
57853,01-11-2023,GASOLINA COMUM,5.58
57854,01-11-2023,GASOLINA COMUM,5.76
57855,01-11-2023,GASOLINA COMUM,5.59
57856,01-11-2023,GASOLINA COMUM,5.24
57857,01-11-2023,GASOLINA COMUM,5.82
57858,01-11-2023,GASOLINA COMUM,5.66
57859,01-11-2023,GASOLINA COMUM,5.86
57860,01-11-2023,GASOLINA COMUM,5.42
57861,01-11-2023,GASOLINA COMUM,5.66
57862,01-11-2023,GASOLINA COMUM,5.41
57863,01-11-2023,GASOLINA COMUM,5.33
57864,01-11-2023,GASOLINA COMUM,5.58
57865,01-11-2023,GASOLINA COMUM,5.73
57866,01-11-2023,GASOLINA COMUM,5.73
57867,01-11-2023,GASOLINA COMUM,6.04
57868,01-11-2023,GASOLINA COMUM,6.13
57869,01-11-2023,GASOLINA COMUM,5.95
57870,01-11-2023,GASOLINA COMUM,6.3
57871,01-11-2023,GASOLINA COMUM,5.99
57872,01-11-2023,GASOLINA COMUM,5.51
57873,01-11-2023,GASOLINA COMUM,5.45
57874,01-11-2023,GASOLINA COMUM,5.3
57875,01-11-2023,GASOLINA COMUM,5.93
57876,01-11-2023,GASOLINA COMUM,5.47
57877,01-11-2023,GASOLINA COMUM,6.69
57878,01-11-2023,GASOLINA COMUM,5.23
57879,01-11-2023,GASOLINA COMUM,5.55
57880,01-11-2023,GASOLINA COMUM,5.73
57881,01-11-2023,GASOLINA COMUM,5.72
57882,01-11-2023,GASOLINA COMUM,5.56
57883,01-11-2023,GASOLINA COMUM,5.77
57884,01-11-2023,GASOLINA COMUM,5.81
57885,01-11-2023,GASOLINA COMUM,5.58
57886,01-11-2023,GASOLINA COMUM,7.44
57887,01-11-2023,GASOLINA COMUM,5.79
57888,01-11-2023,GASOLINA COMUM,5.55
57889,01-11-2023,GASOLINA COMUM,5.95
57890,01-11-2023,GASOLINA COMUM,5.94
57891,01-11-2023,GASOLINA COMUM,6.67
57892,01-11-2023,GASOLINA COMUM,5.6
57893,01-11-2023,GASOLINA COMUM,5.42
57894,01-11-2023,GASOLINA COMUM,5.38
57895,01-11-2023,GASOLINA COMUM,5.55
57896,01-11-2023,GASOLINA COMUM,5.53
57897,01-11-2023,GASOLINA COMUM,5.68
57898,01-11-2023,GASOLINA COMUM,5.63
57899,01-11-2023,GASOLINA COMUM,5.32
57900,01-11-2023,GASOLINA COMUM,6.45
57901,01-11-2023,GASOLINA COMUM,5.64
57902,01-11-2023,GASOLINA COMUM,5.78
57903,01-11-2023,GASOLINA COMUM,5.57
57904,01-11-2023,GASOLINA COMUM,5.76
57905,01-11-2023,GASOLINA COMUM,5.44
57906,01-11-2023,GASOLINA COMUM,5.7
57907,01-11-2023,GASOLINA COMUM,5.55
57908,01-11-2023,GASOLINA COMUM,5.6
57909,01-11-2023,GASOLINA COMUM,5.63
57910,01-11-2023,GASOLINA COMUM,5.19
57911,01-11-2023,GASOLINA COMUM,5.32
57912,01-11-2023,GASOLINA COMUM,5.37
57913,01-11-2023,GASOLINA COMUM,5.55
57914,01-11-2023,GASOLINA COMUM,5.38
57915,01-11-2023,GASOLINA COMUM,6.11
57916,01-11-2023,GASOLINA COMUM,5.86
57917,01-11-2023,GASOLINA COMUM,5.43
57918,01-11-2023,GASOLINA COMUM,5.6
57919,01-11-2023,GASOLINA COMUM,5.93
57920,01-11-2023,GASOLINA COMUM,5.91
57921,01-11-2023,GASOLINA COMUM,5.5
57922,01-11-2023,GASOLINA COMUM,5.33
57923,01-11-2023,GASOLINA COMUM,5.88
57924,01-11-2023,GASOLINA COMUM,5.42
57925,01-11-2023,GASOLINA COMUM,5.47
57926,01-11-2023,GASOLINA COMUM,6.2
57927,01-11-2023,GASOLINA COMUM,5.32
57928,01-11-2023,GASOLINA COMUM,5.58
57929,01-11-2023,GASOLINA COMUM,6.14
57930,01-11-2023,GASOLINA COMUM,5.34
57931,01-11-2023,GASOLINA COMUM,6.13
57932,01-11-2023,GASOLINA COMUM,5.62
57933,01-11-2023,GASOLINA COMUM,5.88
57934,01-11-2023,GASOLINA COMUM,5.6
57935,01-11-2023,GASOLINA COMUM,5.4
57936,01-11-2023,GASOLINA COMUM,5.46
57937,01-11-2023,GASOLINA COMUM,5.7
57938,01-11-2023,GASOLINA COMUM,5.89
57939,01-11-2023,GASOLINA COMUM,5.77
57940,01-11-2023,GASOLINA COMUM,6.05
57941,01-11-2023,GASOLINA COMUM,5.49
57942,01-11-2023,GASOLINA COMUM,5.87
57943,01-11-2023,GASOLINA COMUM,6.72
57944,01-11-2023,GASOLINA COMUM,5.54
57945,01-11-2023,GASOLINA COMUM,5.64
57946,01-11-2023,GASOLINA COMUM,5.57
57947,01-11-2023,GASOLINA COMUM,5.96
57948,01-11-2023,GASOLINA COMUM,5.64
57949,01-11-2023,GASOLINA COMUM,5.49
57950,01-11-2023,GASOLINA COMUM,6.03
57951,01-11-2023,GASOLINA COMUM,5.65
57952,01-11-2023,GASOLINA COMUM,5.65
57953,01-11-2023,GASOLINA COMUM,6.36
57954,01-11-2023,GASOLINA COMUM,5.62
57955,01-11-2023,GASOLINA COMUM,5.48
57956,01-11-2023,GASOLINA COMUM,5.32
57957,01-11-2023,GASOLINA COMUM,5.67
57958,01-11-2023,GASOLINA COMUM,5.41
57959,01-11-2023,GASOLINA COMUM,5.39
57960,01-11-2023,GASOLINA COMUM,5.58
57961,01-11-2023,GASOLINA COMUM,5.84
57962,01-11-2023,GASOLINA COMUM,5.32
57963,01-11-2023,GASOLINA COMUM,5.78
57964,01-11-2023,GASOLINA COMUM,5.26
57965,01-11-2023,GASOLINA COMUM,6.01
57966,01-11-2023,GASOLINA COMUM,5.87
57967,01-11-2023,GASOLINA COMUM,5.78
57968,01-11-2023,GASOLINA COMUM,5.85
57969,01-11-2023,GASOLINA COMUM,5.67
57970,01-11-2023,GASOLINA COMUM,5.48
57971,01-11-2023,GASOLINA COMUM,5.63
57972,01-11-2023,GASOLINA COMUM,5.67
57973,01-11-2023,GASOLINA COMUM,5.92
57974,01-11-2023,GASOLINA COMUM,6.32
57975,01-11-2023,GASOLINA COMUM,5.48
57976,01-11-2023,GASOLINA COMUM,5.61
57977,01-11-2023,GASOLINA COMUM,5.87
57978,01-11-2023,GASOLINA COMUM,5.46
57979,01-11-2023,GASOLINA COMUM,5.52
57980,01-11-2023,GASOLINA COMUM,6.56
57981,01-11-2023,GASOLINA COMUM,5.55
57982,01-11-2023,GASOLINA COMUM,5.94
57983,01-11-2023,GASOLINA COMUM,5.48
57984,01-11-2023,GASOLINA COMUM,5.7
57985,01-11-2023,GASOLINA COMUM,5.91
57986,01-11-2023,GASOLINA COMUM,5.69
57987,01-11-2023,GASOLINA COMUM,5.48
57988,01-11-2023,GASOLINA COMUM,5.33
57989,01-11-2023,GASOLINA COMUM,5.61
57990,01-11-2023,GASOLINA COMUM,5.62
57991,01-11-2023,GASOLINA COMUM,5.4
57992,01-11-2023,GASOLINA COMUM,6.11
57993,01-11-2023,GASOLINA COMUM,5.4
57994,01-11-2023,GASOLINA COMUM,5.95
57995,01-11-2023,GASOLINA COMUM,6.19
57996,01-11-2023,GASOLINA COMUM,5.89
57997,01-11-2023,GASOLINA COMUM,5.89
57998,01-11-2023,GASOLINA COMUM,5.52
57999,01-11-2023,GASOLINA COMUM,5.49
58000,01-11-2023,GASOLINA COMUM,5.35
58001,01-11-2023,GASOLINA COMUM,6.01
58002,01-11-2023,GASOLINA COMUM,5.54
58003,01-11-2023,GASOLINA COMUM,5.72
58004,01-11-2023,GASOLINA COMUM,5.81
58005,01-11-2023,GASOLINA COMUM,5.42
58006,01-11-2023,GASOLINA COMUM,6.06
58007,01-11-2023,GASOLINA COMUM,6.48
58008,01-11-2023,GASOLINA COMUM,5.88
58009,01-11-2023,GASOLINA COMUM,5.91
58010,01-11-2023,GASOLINA COMUM,5.23
58011,01-11-2023,GASOLINA COMUM,5.48
58012,01-11-2023,GASOLINA COMUM,5.55
58013,01-11-2023,GASOLINA COMUM,5.64
58014,01-11-2023,GASOLINA COMUM,5.91
58015,01-11-2023,GASOLINA COMUM,5.83
58016,01-11-2023,GASOLINA COMUM,5.45
58017,01-11-2023,GASOLINA COMUM,5.84
58018,01-11-2023,GASOLINA COMUM,5.61
58019,01-11-2023,GASOLINA COMUM,5.58
58020,01-11-2023,GASOLINA COMUM,5.52
58021,01-11-2023,GASOLINA COMUM,5.68
58022,01-11-2023,GASOLINA COMUM,5.53
58023,01-11-2023,GASOLINA COMUM,5.7
58024,01-11-2023,GASOLINA COMUM,5.29
58025,01-11-2023,GASOLINA COMUM,5.5
58026,01-11-2023,GASOLINA COMUM,5.33
58027,01-11-2023,GASOLINA COMUM,5.66
58028,01-11-2023,GASOLINA COMUM,6.08
58029,01-11-2023,GASOLINA COMUM,5.36
58030,01-11-2023,GASOLINA COMUM,5.46
58031,01-11-2023,GASOLINA COMUM,5.49
58032,01-11-2023,GASOLINA COMUM,6.1
58033,01-11-2023,GASOLINA COMUM,6.19
58034,01-11-2023,GASOLINA COMUM,6.02
58035,01-11-2023,GASOLINA COMUM,5.48
58036,01-11-2023,GASOLINA COMUM,5.67
58037,01-11-2023,GASOLINA COMUM,5.34
58038,01-11-2023,GASOLINA COMUM,5.65
58039,01-11-2023,GASOLINA COMUM,5.33
58040,01-11-2023,GASOLINA COMUM,5.57
58041,01-11-2023,GASOLINA COMUM,5.57
58042,01-11-2023,GASOLINA COMUM,5.69
58043,01-11-2023,GASOLINA COMUM,5.78
58044,01-11-2023,GASOLINA COMUM,5.42
58045,01-11-2023,GASOLINA COMUM,5.78
58046,01-11-2023,GASOLINA COMUM,5.83
58047,01-11-2023,GASOLINA COMUM,6.25
58048,01-11-2023,GASOLINA COMUM,5.35
58049,01-11-2023,GASOLINA COMUM,5.68
58050,01-11-2023,GASOLINA COMUM,6.38
58051,01-11-2023,GASOLINA COMUM,5.56
58052,01-11-2023,GASOLINA COMUM,5.98
58053,01-11-2023,GASOLINA COMUM,5.94
58054,01-11-2023,GASOLINA COMUM,5.66
58055,01-11-2023,GASOLINA COMUM,6.55
58056,01-11-2023,GASOLINA COMUM,7.36
58057,01-11-2023,GASOLINA COMUM,5.42
58058,01-11-2023,GASOLINA COMUM,5.3
58059,01-11-2023,GASOLINA COMUM,5.48
58060,01-11-2023,GASOLINA COMUM,5.33
58061,01-11-2023,GASOLINA COMUM,5.8
58062,01-11-2023,GASOLINA COMUM,5.89
58063,01-11-2023,GASOLINA COMUM,5.41
58064,01-11-2023,GASOLINA COMUM,5.81
58065,01-11-2023,GASOLINA COMUM,5.35
58066,01-11-2023,GASOLINA COMUM,5.36
58067,01-11-2023,GASOLINA COMUM,6.12
58068,01-11-2023,GASOLINA COMUM,5.79
58069,01-11-2023,GASOLINA COMUM,6.55
58070,01-11-2023,GASOLINA COMUM,6.33
58071,01-11-2023,GASOLINA COMUM,5.56
58072,01-11-2023,GASOLINA COMUM,6.63
58073,01-11-2023,GASOLINA COMUM,5.37
58074,01-11-2023,GASOLINA COMUM,5.91
58075,01-11-2023,GASOLINA COMUM,5.92
58076,01-11-2023,GASOLINA COMUM,5.47
58077,01-11-2023,GASOLINA COMUM,5.55
58078,01-11-2023,GASOLINA COMUM,5.61
58079,01-11-2023,GASOLINA COMUM,5.43
58080,01-11-2023,GASOLINA COMUM,5.84
58081,01-11-2023,GASOLINA COMUM,5.42
58082,01-11-2023,GASOLINA COMUM,5.5
58083,01-11-2023,GASOLINA COMUM,5.92
58084,01-11-2023,GASOLINA COMUM,5.7
58085,01-11-2023,GASOLINA COMUM,5.42
58086,01-11-2023,GASOLINA COMUM,5.63
58087,01-11-2023,GASOLINA COMUM,5.91
58088,01-11-2023,GASOLINA COMUM,6.7
58089,01-11-2023,GASOLINA COMUM,6.6
58090,01-11-2023,GASOLINA COMUM,5.52
58091,01-11-2023,GASOLINA COMUM,5.55
58092,01-11-2023,GASOLINA COMUM,5.67
58093,01-11-2023,GASOLINA COMUM,5.67
58094,01-11-2023,GASOLINA COMUM,5.62
58095,01-11-2023,GASOLINA COMUM,5.93
58096,01-11-2023,GASOLINA COMUM,5.33
58097,01-11-2023,GASOLINA COMUM,6.2
58098,01-11-2023,GASOLINA COMUM,5.57
58099,01-11-2023,GASOLINA COMUM,5.61
58100,01-11-2023,GASOLINA COMUM,5.64
58101,01-11-2023,GASOLINA COMUM,5.5
58102,01-11-2023,GASOLINA COMUM,6.62
58103,01-11-2023,GASOLINA COMUM,5.39
58104,01-11-2023,GASOLINA COMUM,5.49
58105,01-11-2023,GASOLINA COMUM,5.47
58106,01-11-2023,GASOLINA COMUM,5.74
58107,01-11-2023,GASOLINA COMUM,5.47
58108,01-11-2023,GASOLINA COMUM,5.71
58109,01-11-2023,GASOLINA COMUM,5.47
58110,01-11-2023,GASOLINA COMUM,6.03
58111,01-11-2023,GASOLINA COMUM,5.33
58112,01-11-2023,GASOLINA COMUM,5.72
58113,01-11-2023,GASOLINA COMUM,5.37
58114,01-11-2023,GASOLINA COMUM,5.52
58115,01-11-2023,GASOLINA COMUM,5.59
58116,01-11-2023,GASOLINA COMUM,5.75
58117,01-11-2023,GASOLINA COMUM,5.67
58118,01-11-2023,GASOLINA COMUM,5.52
58119,01-11-2023,GASOLINA COMUM,5.87
58120,01-11-2023,GASOLINA COMUM,5.77
58121,01-11-2023,GASOLINA COMUM,6.24
58122,01-11-2023,GASOLINA COMUM,5.86
58123,01-11-2023,GASOLINA COMUM,5.55
58124,01-11-2023,GASOLINA COMUM,5.77
58125,01-11-2023,GASOLINA COMUM,5.98
58126,01-11-2023,GASOLINA COMUM,5.99
58127,01-11-2023,GASOLINA COMUM,5.57
58128,01-11-2023,GASOLINA COMUM,5.57
58129,01-11-2023,GASOLINA COMUM,5.55
58130,01-11-2023,GASOLINA COMUM,5.5
58131,01-11-2023,GASOLINA COMUM,5.36
58132,01-11-2023,GASOLINA COMUM,6.22
58133,01-11-2023,GASOLINA COMUM,5.96
58134,01-11-2023,GASOLINA COMUM,5.44
58135,01-11-2023,GASOLINA COMUM,5.27
58136,01-11-2023,GASOLINA COMUM,5.38
58137,01-11-2023,GASOLINA COMUM,5.38
58138,01-11-2023,GASOLINA COMUM,5.73
58139,01-11-2023,GASOLINA COMUM,4.96
58140,01-11-2023,GASOLINA COMUM,5.6
58141,01-11-2023,GASOLINA COMUM,5.28
58142,01-11-2023,GASOLINA COMUM,5.94
58143,01-11-2023,GASOLINA COMUM,5.45
58144,01-11-2023,GASOLINA COMUM,5.0
58145,01-11-2023,GASOLINA COMUM,5.78
58146,01-11-2023,GASOLINA COMUM,5.37
58147,01-11-2023,GASOLINA COMUM,5.55
58148,01-11-2023,GASOLINA COMUM,5.5
58149,01-11-2023,GASOLINA COMUM,5.68
58150,01-11-2023,GASOLINA COMUM,5.54
58151,01-11-2023,GASOLINA COMUM,5.35
58152,01-11-2023,GASOLINA COMUM,6.15
58153,01-11-2023,GASOLINA COMUM,5.26
58154,01-11-2023,GASOLINA COMUM,5.86
58155,01-11-2023,GASOLINA COMUM,5.9
58156,01-11-2023,GASOLINA COMUM,5.71
58157,01-11-2023,GASOLINA COMUM,5.73
58158,01-11-2023,GASOLINA COMUM,5.46
58159,01-11-2023,GASOLINA COMUM,5.68
58160,01-11-2023,GASOLINA COMUM,5.52
58161,01-11-2023,GASOLINA COMUM,5.67
58162,01-11-2023,GASOLINA COMUM,5.68
58163,01-11-2023,GASOLINA COMUM,6.01
58164,01-11-2023,GASOLINA COMUM,5.25
58165,01-11-2023,GASOLINA COMUM,6.07
58166,01-11-2023,GASOLINA COMUM,5.54
58167,01-11-2023,GASOLINA COMUM,5.42
58168,01-11-2023,GASOLINA COMUM,5.4
58169,01-11-2023,GASOLINA COMUM,5.46
58170,01-11-2023,GASOLINA COMUM,6.01
58171,01-11-2023,GASOLINA COMUM,5.31
58172,01-11-2023,GASOLINA COMUM,7.68
58173,01-11-2023,GASOLINA COMUM,5.57
58174,01-11-2023,GASOLINA COMUM,5.36
58175,01-11-2023,GASOLINA COMUM,5.34
58176,01-11-2023,GASOLINA COMUM,5.5
58177,01-11-2023,GASOLINA COMUM,5.48
58178,01-11-2023,GASOLINA COMUM,5.4
58179,01-11-2023,GASOLINA COMUM,5.68
58180,01-11-2023,GASOLINA COMUM,5.87
58181,01-11-2023,GASOLINA COMUM,5.61
58182,01-11-2023,GASOLINA COMUM,6.32
58183,01-11-2023,GASOLINA COMUM,4.94
58184,01-11-2023,GASOLINA COMUM,5.38
58185,01-11-2023,GASOLINA COMUM,5.58
58186,01-11-2023,GASOLINA COMUM,5.44
58187,01-11-2023,GASOLINA COMUM,5.59
58188,01-11-2023,GASOLINA COMUM,5.41
58189,01-11-2023,GASOLINA COMUM,5.31
58190,01-11-2023,GASOLINA COMUM,5.57
58191,01-11-2023,GASOLINA COMUM,6.0
58192,01-11-2023,GASOLINA COMUM,6.15
58193,01-11-2023,GASOLINA COMUM,5.72
58194,01-11-2023,GASOLINA COMUM,5.7
58195,01-11-2023,GASOLINA COMUM,5.98
58196,01-11-2023,GASOLINA COMUM,5.9
58197,01-11-2023,GASOLINA COMUM,5.45
58198,01-11-2023,GASOLINA COMUM,5.42
58199,01-11-2023,GASOLINA COMUM,5.32
58200,01-11-2023,GASOLINA COMUM,5.48
58201,01-11-2023,GASOLINA COMUM,5.53
58202,01-11-2023,GASOLINA COMUM,5.43
58203,01-11-2023,GASOLINA COMUM,5.88
58204,01-11-2023,GASOLINA COMUM,5.98
58205,01-11-2023,GASOLINA COMUM,5.56
58206,01-11-2023,GASOLINA COMUM,6.31
58207,01-11-2023,GASOLINA COMUM,5.56
58208,01-11-2023,GASOLINA COMUM,5.66
58209,01-11-2023,GASOLINA COMUM,6.33
58210,01-11-2023,GASOLINA COMUM,5.34
58211,01-11-2023,GASOLINA COMUM,5.86
58212,01-11-2023,GASOLINA COMUM,5.51
58213,01-11-2023,GASOLINA COMUM,5.51
58214,01-11-2023,GASOLINA COMUM,5.73
58215,01-11-2023,GASOLINA COMUM,6.86
60629,01-12-2023,GASOLINA COMUM,6.05
60630,01-12-2023,GASOLINA COMUM,5.85
60631,01-12-2023,GASOLINA COMUM,5.46
60632,01-12-2023,GASOLINA COMUM,5.89
60633,01-12-2023,GASOLINA COMUM,5.51
60634,01-12-2023,GASOLINA COMUM,5.97
60635,01-12-2023,GASOLINA COMUM,6.49
60636,01-12-2023,GASOLINA COMUM,5.39
60637,01-12-2023,GASOLINA COMUM,6.71
60638,01-12-2023,GASOLINA COMUM,5.54
60639,01-12-2023,GASOLINA COMUM,5.45
60640,01-12-2023,GASOLINA COMUM,5.73
60641,01-12-2023,GASOLINA COMUM,5.27
60642,01-12-2023,GASOLINA COMUM,5.57
60643,01-12-2023,GASOLINA COMUM,6.19
60644,01-12-2023,GASOLINA COMUM,5.26
60645,01-12-2023,GASOLINA COMUM,5.83
60646,01-12-2023,GASOLINA COMUM,5.31
60647,01-12-2023,GASOLINA COMUM,5.34
60648,01-12-2023,GASOLINA COMUM,5.99
60649,01-12-2023,GASOLINA COMUM,5.64
60650,01-12-2023,GASOLINA COMUM,5.24
60651,01-12-2023,GASOLINA COMUM,5.62
60652,01-12-2023,GASOLINA COMUM,5.52
60653,01-12-2023,GASOLINA COMUM,5.68
60654,01-12-2023,GASOLINA COMUM,5.34
60655,01-12-2023,GASOLINA COMUM,5.43
60656,01-12-2023,GASOLINA COMUM,6.47
60657,01-12-2023,GASOLINA COMUM,5.77
60658,01-12-2023,GASOLINA COMUM,5.82
60659,01-12-2023,GASOLINA COMUM,5.88
60660,01-12-2023,GASOLINA COMUM,5.39
60661,01-12-2023,GASOLINA COMUM,6.24
60662,01-12-2023,GASOLINA COMUM,5.6
60663,01-12-2023,GASOLINA COMUM,5.34
60664,01-12-2023,GASOLINA COMUM,5.57
60665,01-12-2023,GASOLINA COMUM,5.29
60666,01-12-2023,GASOLINA COMUM,5.55
60667,01-12-2023,GASOLINA COMUM,6.61
60668,01-12-2023,GASOLINA COMUM,5.8
60669,01-12-2023,GASOLINA COMUM,5.94
60670,01-12-2023,GASOLINA COMUM,5.5
60671,01-12-2023,GASOLINA COMUM,5.65
60672,01-12-2023,GASOLINA COMUM,6.1
60673,01-12-2023,GASOLINA COMUM,5.85
60674,01-12-2023,GASOLINA COMUM,6.17
60675,01-12-2023,GASOLINA COMUM,5.73
60676,01-12-2023,GASOLINA COMUM,6.11
60677,01-12-2023,GASOLINA COMUM,5.36
60678,01-12-2023,GASOLINA COMUM,5.55
60679,01-12-2023,GASOLINA COMUM,5.57
60680,01-12-2023,GASOLINA COMUM,5.33
60681,01-12-2023,GASOLINA COMUM,5.45
60682,01-12-2023,GASOLINA COMUM,5.34
60683,01-12-2023,GASOLINA COMUM,5.23
60684,01-12-2023,GASOLINA COMUM,5.77
60685,01-12-2023,GASOLINA COMUM,5.33
60686,01-12-2023,GASOLINA COMUM,5.84
60687,01-12-2023,GASOLINA COMUM,5.32
60688,01-12-2023,GASOLINA COMUM,5.78
60689,01-12-2023,GASOLINA COMUM,5.89
60690,01-12-2023,GASOLINA COMUM,5.42
60691,01-12-2023,GASOLINA COMUM,5.64
60692,01-12-2023,GASOLINA COMUM,5.89
60693,01-12-2023,GASOLINA COMUM,5.47
60694,01-12-2023,GASOLINA COMUM,5.54
60695,01-12-2023,GASOLINA COMUM,5.55
60696,01-12-2023,GASOLINA COMUM,5.97
60697,01-12-2023,GASOLINA COMUM,5.57
60698,01-12-2023,GASOLINA COMUM,5.32
60699,01-12-2023,GASOLINA COMUM,5.84
60700,01-12-2023,GASOLINA COMUM,5.84
60701,01-12-2023,GASOLINA COMUM,5.26
60702,01-12-2023,GASOLINA COMUM,5.72
60703,01-12-2023,GASOLINA COMUM,5.16
60704,01-12-2023,GASOLINA COMUM,5.39
60705,01-12-2023,GASOLINA COMUM,6.32
60706,01-12-2023,GASOLINA COMUM,6.51
60707,01-12-2023,GASOLINA COMUM,6.16
60708,01-12-2023,GASOLINA COMUM,5.99
60709,01-12-2023,GASOLINA COMUM,5.87
60710,01-12-2023,GASOLINA COMUM,5.6
60711,01-12-2023,GASOLINA COMUM,5.58
60712,01-12-2023,GASOLINA COMUM,6.0
60713,01-12-2023,GASOLINA COMUM,5.38
60714,01-12-2023,GASOLINA COMUM,5.54
60715,01-12-2023,GASOLINA COMUM,5.35
60716,01-12-2023,GASOLINA COMUM,5.28
60717,01-12-2023,GASOLINA COMUM,5.8
60718,01-12-2023,GASOLINA COMUM,5.19
60719,01-12-2023,GASOLINA COMUM,5.98
60720,01-12-2023,GASOLINA COMUM,5.83
60721,01-12-2023,GASOLINA COMUM,5.38
60722,01-12-2023,GASOLINA COMUM,5.78
60723,01-12-2023,GASOLINA COMUM,5.48
60724,01-12-2023,GASOLINA COMUM,5.74
60725,01-12-2023,GASOLINA COMUM,5.56
60726,01-12-2023,GASOLINA COMUM,5.06
60727,01-12-2023,GASOLINA COMUM,5.8
60728,01-12-2023,GASOLINA COMUM,5.46
60729,01-12-2023,GASOLINA COMUM,5.86
60730,01-12-2023,GASOLINA COMUM,5.34
60731,01-12-2023,GASOLINA COMUM,5.61
60732,01-12-2023,GASOLINA COMUM,5.91
60733,01-12-2023,GASOLINA COMUM,5.21
60734,01-12-2023,GASOLINA COMUM,5.55
60735,01-12-2023,GASOLINA COMUM,5.69
60736,01-12-2023,GASOLINA COMUM,5.64
60737,01-12-2023,GASOLINA COMUM,5.96
60738,01-12-2023,GASOLINA COMUM,5.97
60739,01-12-2023,GASOLINA COMUM,5.94
60740,01-12-2023,GASOLINA COMUM,6.2
60741,01-12-2023,GASOLINA COMUM,5.98
60742,01-12-2023,GASOLINA COMUM,5.43
60743,01-12-2023,GASOLINA COMUM,5.39
60744,01-12-2023,GASOLINA COMUM,5.25
60745,01-12-2023,GASOLINA COMUM,5.9
60746,01-12-2023,GASOLINA COMUM,5.38
60747,01-12-2023,GASOLINA COMUM,6.68
60748,01-12-2023,GASOLINA COMUM,5.17
60749,01-12-2023,GASOLINA COMUM,5.49
60750,01-12-2023,GASOLINA COMUM,5.72
60751,01-12-2023,GASOLINA COMUM,5.62
60752,01-12-2023,GASOLINA COMUM,5.47
60753,01-12-2023,GASOLINA COMUM,5.74
60754,01-12-2023,GASOLINA COMUM,5.79
60755,01-12-2023,GASOLINA COMUM,5.55
60756,01-12-2023,GASOLINA COMUM,7.44
60757,01-12-2023,GASOLINA COMUM,5.8
60758,01-12-2023,GASOLINA COMUM,5.52
60759,01-12-2023,GASOLINA COMUM,5.95
60760,01-12-2023,GASOLINA COMUM,5.93
60761,01-12-2023,GASOLINA COMUM,6.66
60762,01-12-2023,GASOLINA COMUM,5.6
60763,01-12-2023,GASOLINA COMUM,5.42
60764,01-12-2023,GASOLINA COMUM,5.3
60765,01-12-2023,GASOLINA COMUM,5.54
60766,01-12-2023,GASOLINA COMUM,5.52
60767,01-12-2023,GASOLINA COMUM,5.65
60768,01-12-2023,GASOLINA COMUM,5.56
60769,01-12-2023,GASOLINA COMUM,5.4
60770,01-12-2023,GASOLINA COMUM,6.42
60771,01-12-2023,GASOLINA COMUM,5.63
60772,01-12-2023,GASOLINA COMUM,5.77
60773,01-12-2023,GASOLINA COMUM,5.52
60774,01-12-2023,GASOLINA COMUM,5.82
60775,01-12-2023,GASOLINA COMUM,5.97
60776,01-12-2023,GASOLINA COMUM,5.68
60777,01-12-2023,GASOLINA COMUM,5.41
60778,01-12-2023,GASOLINA COMUM,5.54
60779,01-12-2023,GASOLINA COMUM,5.55
60780,01-12-2023,GASOLINA COMUM,5.09
60781,01-12-2023,GASOLINA COMUM,5.3
60782,01-12-2023,GASOLINA COMUM,5.19
60783,01-12-2023,GASOLINA COMUM,5.47
60784,01-12-2023,GASOLINA COMUM,5.32
60785,01-12-2023,GASOLINA COMUM,6.11
60786,01-12-2023,GASOLINA COMUM,5.82
60787,01-12-2023,GASOLINA COMUM,5.35
60788,01-12-2023,GASOLINA COMUM,5.48
60789,01-12-2023,GASOLINA COMUM,5.85
