Variacoes - OUTUBRO - DEZEMBRO,RJ,POA,BH,REC,SP,DF,BEL,FOR,SAL,CUR,GOI,VIT,CG,RB,SL,AJU,NACIONAL
" TV, SOM E INFORMÁTICA",-1.84,-3.45,0.06999999999999995,-1.65,-1.1300000000000001,-4.56,-1.7000000000000002,-2.0,-2.0900000000000003,-1.78,-4.3,-3.87,-4.1000000000000005,-2.1100000000000003,-4.74,-3.86,-1.8900000000000001
 TELEVISOR,-3.4699999999999998,-5.63,-1.25,-1.74,-4.08,-4.07,-0.8599999999999999,-3.7900000000000005,-3.99,0.5800000000000001,-4.909999999999999,-4.11,-3.7899999999999996,-0.8200000000000001,-8.48,-3.04,-3.3000000000000003
 APARELHO DE SOM,0.4600000000000001,-1.4900000000000002,-8.040000000000001,-1.93,-2.4200000000000004,-9.58,-2.71,-0.3799999999999999,4.380000000000001,-4.5,-1.4500000000000002,-5.96,0.15999999999999998,-0.6800000000000006,-0.35999999999999993,4.57,-1.76
 APARELHO DE DVD,-4.37,-4.7,2.93,-2.5399999999999996,-4.52,-0.21999999999999995,-2.5,-2.51,0.9200000000000002,-1.55,-5.79,2.17,-2.4899999999999998,-4.73,-2.77,-2.7300000000000004,-2.2800000000000002
 ANTENA,0.0,0.0,0.0,-1.65,0.0,0.0,-1.7000000000000002,-2.0,0.0,0.0,3.5500000000000003,0.0,0.0,2.1700000000000004,0.0,-1.9999999999999998,-0.32000000000000006
 MICROCOMPUTADOR,-1.25,-2.7300000000000004,1.0700000000000003,-1.14,1.47,-4.59,-1.4500000000000002,-0.9500000000000002,-3.2399999999999998,-2.53,-5.17,-4.12,-5.17,-3.6599999999999997,-3.71,-7.75,-1.1100000000000003
 CONSERTOS E MANUTENÇÃO,0.47000000000000003,2.12,0.77,1.6499999999999997,2.18,-0.030000000000000034,1.1500000000000001,-1.83,0.41,-0.71,0.08000000000000007,-1.5699999999999998,0.6900000000000001,-1.79,-0.43999999999999995,0.20999999999999996,1.04
 CONSERTOS E MANUTENÇÃO,0.47000000000000003,2.12,0.77,1.6499999999999997,2.18,-0.030000000000000034,1.1500000000000001,-1.83,0.41,-0.71,0.08000000000000007,-1.5699999999999998,0.6900000000000001,-1.79,-0.43999999999999995,0.20999999999999996,1.04
 CONSERTO DE REFRIGERADOR,1.26,2.33,2.6999999999999997,4.48,5.54,0.5900000000000001,1.29,0.0,1.28,-3.13,-1.13,-3.13,0.9,3.13,-1.9500000000000002,5.04,2.35
 CONSERTO DE TELEVISOR,1.34,0.26,-0.14,-0.48999999999999994,-0.56,-2.81,2.49,3.8900000000000006,-1.2299999999999998,0.0,0.12,-0.1,0.0,-2.7,-0.10999999999999999,-1.02,0.07
 CONSERTO DE APARELHO DE SOM,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,-0.45999999999999996,0.0,0.0,0.0,0.0,0.0,-0.58,0.0,0.33999999999999997
 CONSERTO DE MÁQUINA DE LAVAR ROUPA,1.02,3.75,0.0,-0.14999999999999997,5.6899999999999995,2.71,1.14,0.0,0.0,-2.4699999999999998,0.0,0.0,1.65,0.0,0.0,0.0,3.46
 REFORMA DE ESTOFADO,-0.66,-0.22999999999999998,0.47,0.91,-1.1600000000000001,0.17999999999999994,-0.63,-4.75,0.73,0.99,0.46999999999999975,-2.0,1.04,-5.41,0.7,-0.78,-0.51
 MANUTENÇÃO DE MICROCOMPUTADOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5800000000000001,-0.55,0.0,0.0,-0.31999999999999984,-0.09999999999999998
 VESTUÁRIO,1.21,2.0100000000000002,1.05,0.6299999999999999,1.1700000000000002,1.7599999999999998,2.12,-0.25,0.21000000000000002,0.9,-0.5,0.61,-1.2699999999999998,1.0499999999999998,-0.97,0.2899999999999999,0.98
 ROUPAS,1.69,2.3,1.01,-0.020000000000000018,1.17,1.58,2.7,-0.51,0.38999999999999996,0.5299999999999999,-0.71,0.36,0.12,1.77,-1.25,0.71,1.0
 ROUPA MASCULINA,2.49,3.07,1.38,-0.2799999999999999,1.3199999999999998,0.61,3.7700000000000005,0.009999999999999953,1.27,0.6699999999999999,-1.8000000000000003,2.34,-0.8699999999999999,0.53,-0.8300000000000001,-0.20999999999999996,1.29
 CALÇA COMPRIDA MASCULINA,1.23,1.7800000000000002,-1.66,-1.3400000000000003,0.09000000000000012,1.25,3.2,-0.5900000000000001,1.26,0.3799999999999999,-3.1999999999999997,2.75,-0.4899999999999999,-2.16,-1.79,-1.2,0.13999999999999996
 TERNO,3.5500000000000003,2.5199999999999996,2.2,-2.94,0.0,0.0,0.0,0.0,0.0,-3.84,-5.1899999999999995,-0.9500000000000001,0.0,0.0,0.0,0.0,0.37
 AGASALHO MASCULINO,0.0,3.07,1.38,0.0,-0.5400000000000003,0.83,0.0,0.0,0.0,-0.050000000000000044,0.0,2.34,-0.8699999999999999,0.0,0.0,0.0,0.87
 SHORT E BERMUDA MASCULINA,3.45,6.210000000000001,2.06,2.6,0.48,-1.7899999999999998,1.36,0.1200000000000001,2.7199999999999998,2.2199999999999998,3.04,4.41,-5.01,2.9899999999999998,1.3599999999999999,1.23,1.7799999999999998
 CUECA,0.0,-1.14,0.0,1.79,0.0,0.0,2.1100000000000003,-2.76,0.3099999999999999,0.0,0.0,0.0,0.0,-1.51,0.5999999999999999,0.0,0.24000000000000002
 CAMISA / CAMISETA MASCULINA,2.6899999999999995,4.34,3.0999999999999996,-0.6599999999999999,2.62,0.8,6.24,0.5699999999999998,0.61,2.08,-0.99,1.7,-0.050000000000000044,1.9400000000000002,-1.3900000000000001,-0.27,2.15
 ROUPA FEMININA,1.6300000000000003,2.01,1.83,-0.71,1.63,3.21,1.6099999999999999,-1.02,-1.29,1.06,0.44999999999999996,-1.59,2.6199999999999997,3.3,-1.49,1.25,1.1
 CALÇA COMPRIDA FEMININA,4.47,2.19,0.15999999999999992,-3.8600000000000003,1.5300000000000002,1.6600000000000004,1.49,1.0599999999999998,-3.1700000000000004,4.8,0.6800000000000002,-0.59,5.15,2.7700000000000005,-3.52,4.34,1.28
 AGASALHO FEMININO,0.0,2.01,1.83,0.0,0.66,0.0,0.0,0.0,0.0,1.06,0.0,0.0,2.6199999999999997,0.0,0.0,0.0,1.39
 SAIA,0.0,0.0,0.0,-2.22,0.0,0.0,4.109999999999999,3.37,-2.25,0.0,-1.73,-3.6599999999999997,0.0,4.52,-2.21,4.16,-0.01999999999999999
 VESTIDO,2.89,2.4400000000000004,1.62,3.97,-3.75,3.89,-0.20999999999999996,1.8599999999999999,-0.33000000000000007,-2.55,-0.8199999999999998,0.6799999999999999,2.7199999999999998,7.88,0.4800000000000001,-1.3800000000000003,-0.19000000000000006
 BLUSA,-0.5099999999999998,2.2300000000000004,5.04,0.3899999999999998,4.67,4.3,3.2,-4.99,-3.4000000000000004,-0.31000000000000005,1.47,-2.9000000000000004,1.46,2.7,-2.8600000000000003,-0.6200000000000002,1.73
 LINGERIE,-0.19000000000000017,0.22,-2.79,-0.46,0.9399999999999998,4.12,0.6900000000000001,0.71,4.59,-0.31000000000000005,0.58,-2.77,-0.9700000000000001,1.81,3.58,3.08,0.43000000000000005
 BERMUDA E SHORT FEMININO,2.0700000000000003,3.83,2.2399999999999998,-1.2,0.0,0.32999999999999996,-0.7799999999999998,1.94,3.2,2.07,-0.41999999999999993,-2.83,2.6799999999999997,1.8199999999999998,2.83,1.43,1.44
 ROUPA INFANTIL,0.2,1.47,-1.38,2.37,-0.22999999999999998,-0.4099999999999999,3.1199999999999997,0.010000000000000009,2.45,-0.9200000000000002,-1.48,1.35,-2.87,1.1,-1.38,1.0999999999999999,0.19
 UNIFORME ESCOLAR,0.020000000000000018,0.0,0.0,0.0,0.3500000000000001,0.0,1.0599999999999998,0.0,-0.5800000000000001,-0.8400000000000002,0.0,0.0,0.0,-0.8199999999999998,2.41,0.0,0.16000000000000003
 CALÇA COMPRIDA INFANTIL,0.44999999999999996,0.2599999999999998,-2.09,-0.31000000000000005,-1.58,-4.82,0.0,-2.5600000000000005,-0.5700000000000001,-0.7199999999999998,-2.3000000000000003,1.29,-6.42,1.43,-3.5,-0.5299999999999998,-1.23
 AGASALHO INFANTIL,0.0,1.47,-1.38,0.0,-0.22999999999999998,-2.0,0.0,0.0,0.0,-0.9200000000000002,0.0,1.35,-2.87,0.0,0.0,0.0,-0.23000000000000004
 VESTIDO INFANTIL,3.77,0.0,-2.12,4.65,0.3700000000000001,1.5299999999999998,2.17,-0.11000000000000032,-2.03,-3.03,1.66,1.93,-5.4799999999999995,-1.82,2.5700000000000003,1.71,0.27
 BERMUDA E SHORT INFANTIL,0.64,2.8499999999999996,0.33,5.16,3.17,0.1200000000000001,4.95,1.98,2.96,-1.3100000000000003,0.6600000000000001,-0.85,-2.0300000000000002,0.7799999999999999,-2.77,-0.3800000000000001,1.6800000000000002
 CAMISA / CAMISETA INFANTIL,-0.6799999999999999,1.79,-2.18,1.8800000000000001,-0.060000000000000386,1.06,4.609999999999999,1.2299999999999998,5.14,-0.42000000000000004,-3.94,3.21,-1.02,1.9799999999999998,-6.3100000000000005,0.25,0.33999999999999997
 CONJUNTO INFANTIL,0.0,0.0,0.039999999999999813,2.17,-3.1799999999999993,0.6599999999999999,3.67,-2.7700000000000005,0.0,0.0,2.33,-2.7199999999999998,0.0,2.8899999999999997,4.06,5.68,-0.009999999999999898
 CALÇADOS E ACESSÓRIOS,-0.88,0.6600000000000001,-0.1100000000000001,1.74,0.7000000000000001,2.09,0.55,0.89,-1.36,1.58,-0.45999999999999996,0.16000000000000014,-3.96,-1.17,0.2899999999999999,-0.63,0.33
 CALÇADOS E ACESSÓRIOS,-0.88,0.6600000000000001,-0.1100000000000001,1.74,0.7000000000000001,2.09,0.55,0.89,-1.36,1.58,-0.45999999999999996,0.16000000000000014,-3.96,-1.17,0.2899999999999999,-0.63,0.33
 SAPATO MASCULINO,-6.1,-0.68,-1.53,6.0,1.8,0.6900000000000002,2.8699999999999997,1.39,-2.59,-0.9600000000000001,0.5399999999999998,-0.67,-2.6799999999999997,-3.1399999999999997,-3.38,-0.73,-0.17
 SAPATO FEMININO,-1.47,-1.45,-1.5300000000000002,2.34,-0.3900000000000001,4.47,2.08,0.5699999999999998,-2.2300000000000004,2.57,2.63,0.20999999999999996,-0.36999999999999966,-3.1,-4.8100000000000005,-3.7500000000000004,-0.25
 SAPATO INFANTIL,0.0,0.0,0.0,3.2800000000000002,0.0,0.0,-4.5200000000000005,0.0,-2.12,0.0,0.0,0.0,0.0,1.24,0.0,1.2799999999999998,-1.02
 SANDÁLIA / CHINELO MASCULINO,0.0,0.0,0.0,0.8999999999999999,0.0,0.0,-2.1,0.0,-1.17,0.0,0.0,0.0,0.0,-1.5300000000000002,-1.04,6.9399999999999995,-0.6899999999999998
 SANDÁLIA / CHINELO FEMININO,0.71,10.14,0.69,4.130000000000001,1.78,6.99,5.17,0.010000000000000009,-0.3799999999999999,4.28,-3.4000000000000004,0.5499999999999998,-2.05,2.52,4.69,-0.56,1.9100000000000001
 SANDÁLIA / CHINELO INFANTIL,0.0,0.0,0.0,-3.76,0.0,1.86,-0.6600000000000001,3.89,1.7399999999999998,0.0,3.1799999999999997,-1.01,-3.6100000000000003,-3.5999999999999996,5.079999999999999,3.07,0.7200000000000001
 BOLSA,-3.52,-2.1700000000000004,-1.17,0.2799999999999998,1.4899999999999995,0.0,-1.46,1.4700000000000002,-0.74,-3.83,-3.7199999999999998,0.51,-0.2500000000000001,1.15,-5.67,-4.22,-1.0299999999999998
 TÊNIS,0.83,0.8300000000000001,0.6499999999999999,-0.08999999999999986,0.15999999999999992,0.46999999999999986,-1.8199999999999998,0.73,-2.26,2.63,-0.28,0.19000000000000006,-7.65,-2.12,0.9199999999999999,-0.56,0.27999999999999997
 JOIAS E BIJUTERIAS,6.9799999999999995,5.7,6.970000000000001,1.81,4.99,3.1599999999999997,2.71,-1.88,4.300000000000001,0.8999999999999999,0.95,4.53,0.28000000000000025,1.27,-2.52,-0.5700000000000001,3.94
 JOIAS E BIJUTERIAS,6.9799999999999995,5.7,6.970000000000001,1.81,4.99,3.1599999999999997,2.71,-1.88,4.300000000000001,0.8999999999999999,0.95,4.53,0.28000000000000025,1.27,-2.52,-0.5700000000000001,3.94
 BIJUTERIA,4.99,2.94,1.3699999999999999,2.869999999999999,6.34,2.59,0.5599999999999999,-1.4700000000000002,3.46,1.5899999999999999,0.73,-0.9099999999999999,-0.27000000000000013,-1.1199999999999999,-2.84,1.3,3.0300000000000002
 JOIA,7.92,7.43,10.540000000000001,3.26,3.8400000000000003,3.41,6.0,0.0,5.14,0.5899999999999999,1.13,7.4,0.7599999999999998,2.01,-0.9500000000000002,0.0,5.15
 RELÓGIO DE PULSO,0.0,0.0,0.0,-2.1500000000000004,0.0,0.0,-3.04,-2.0599999999999996,0.0,0.0,0.0,0.0,0.0,1.1799999999999997,-5.4799999999999995,-6.25,-2.9999999999999996
 TECIDOS E ARMARINHO,0.8900000000000001,0.19999999999999984,1.5,2.52,-1.7799999999999998,-1.46,-0.25,-0.6799999999999997,-0.5,2.33,2.6500000000000004,1.98,-1.46,0.7,-0.009999999999999787,-1.31,0.26
 TECIDOS E ARMARINHO,0.8900000000000001,0.19999999999999984,1.5,2.52,-1.7799999999999998,-1.46,-0.25,-0.6799999999999997,-0.5,2.33,2.6500000000000004,1.98,-1.46,0.7,-0.009999999999999787,-1.31,0.26
 TECIDO,-0.6799999999999999,-2.83,1.9,2.52,-0.8099999999999999,-2.99,0.97,-0.33999999999999986,-0.19999999999999996,2.57,3.88,2.01,-1.37,0.72,-0.009999999999999787,-1.63,0.65
 ARTIGOS DE ARMARINHO,0.0,0.010000000000000231,0.87,0.0,-0.13000000000000017,0.7599999999999999,-2.04,0.0,0.0,1.7599999999999998,-0.9299999999999999,1.9500000000000002,-1.58,0.0,0.0,0.0,0.21000000000000013
 ACORTINADO (MOSQUITEIRO),4.3500000000000005,5.51,0.0,0.0,-4.25,0.0,0.0,-1.44,-2.12,0.0,0.0,0.0,0.0,0.65,0.0,-0.3900000000000001,-1.19
 TRANSPORTES,1.95,2.89,1.8900000000000001,0.9199999999999999,2.6799999999999997,4.779999999999999,1.68,0.75,1.04,2.43,2.2,2.39,2.69,1.49,2.0100000000000002,2.17,2.29
 TRANSPORTES,1.95,2.89,1.8900000000000001,0.9199999999999999,2.6799999999999997,4.779999999999999,1.68,0.75,1.04,2.43,2.2,2.39,2.69,1.49,2.0100000000000002,2.17,2.29
 TRANSPORTE PÚBLICO,1.9200000000000002,1.9400000000000002,1.02,1.01,2.02,11.22,1.46,0.7999999999999998,1.8599999999999999,2.7,2.45,6.13,3.86,1.51,1.2999999999999998,1.76,2.17
 ÔNIBUS URBANO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 TÁXI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 TREM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ÔNIBUS INTERMUNICIPAL,0.0,0.0,0.06000000000000005,-0.1,-0.22,0.0,4.42,0.0,-0.09,0.0,-0.81,0.18,-0.12,0.0,0.92,0.0,0.15
 ÔNIBUS INTERESTADUAL,0.01,3.23,0.2799999999999999,-0.12,1.6600000000000001,-0.2999999999999998,-0.049999999999999996,6.639999999999999,6.47,-0.61,6.959999999999999,9.36,9.649999999999999,1.21,12.910000000000002,-0.96,2.71
 PASSAGEM AÉREA,19.82,34.65,20.86,22.75,20.94,29.07,14.08,22.39,25.409999999999997,18.520000000000003,23.96,29.859999999999996,19.25,9.27,7.030000000000001,20.37,21.9
 METRÔ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 TRANSPORTE HIDROVIÁRIO,0.0,0.0,0.0,0.0,0.0,0.0,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99
 TRANSPORTE ESCOLAR,0.0,0.36000000000000004,-3.2800000000000002,0.0,0.0,1.16,0.0,0.0,-11.46,0.47,0.0,0.0,0.0,0.0,0.0,0.0,-1.62
 VEÍCULO PRÓPRIO,0.17999999999999994,-0.75,0.17,0.18999999999999997,-0.22999999999999995,-0.63,0.5700000000000001,1.06,0.18000000000000005,-0.21999999999999997,-0.4,0.15999999999999998,0.6900000000000001,0.83,0.54,-0.7100000000000001,-0.08
 AUTOMÓVEL NOVO,-1.52,-1.6,0.15999999999999995,-1.5,-3.04,-0.62,0.15999999999999992,1.8599999999999999,-0.8699999999999999,0.16999999999999998,-1.25,0.42,0.42000000000000004,-0.25,-0.32000000000000006,-1.1199999999999999,-1.46
 EMPLACAMENTO E LICENÇA,1.1400000000000001,1.1400000000000001,1.1400000000000001,0.96,1.1600000000000001,1.02,1.15,1.41,1.2000000000000002,1.0499999999999998,0.81,1.0899999999999999,1.1400000000000001,1.08,1.49,1.35,1.13
 SEGURO VOLUNTÁRIO DE VEÍCULO,-6.29,-7.289999999999999,2.59,1.84,2.5500000000000003,-4.9399999999999995,0.0,-0.01999999999999999,-3.0700000000000003,-10.61,-9.41,-1.5,-6.58,0.0,0.54,-0.08999999999999986,-1.4400000000000002
 MULTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ÓLEO LUBRIFICANTE,1.57,2.0300000000000002,3.5300000000000002,-3.1,0.15000000000000013,0.6600000000000001,-0.41999999999999993,1.6099999999999999,0.72,2.9,-1.51,0.0,1.37,-0.5300000000000001,4.16,-0.3699999999999999,0.8400000000000001
 ACESSÓRIOS E PEÇAS,1.51,2.2,0.75,1.05,1.13,-1.4700000000000002,0.15999999999999992,1.0699999999999998,-0.47000000000000003,-0.19999999999999996,-1.12,2.7755575615628914e-17,2.6900000000000004,0.72,0.98,2.4,0.87
 PNEU,-1.24,4.38,1.24,0.8600000000000001,-2.24,1.97,0.42000000000000004,1.31,0.61,0.73,-1.52,-0.72,-1.34,3.19,2.92,0.28000000000000014,0.2
 CONSERTO DE AUTOMÓVEL,1.6600000000000001,-2.08,1.25,3.0599999999999996,2.62,-1.9100000000000004,0.18999999999999995,0.6299999999999999,-0.18000000000000005,-1.01,1.76,0.11000000000000004,1.02,1.81,1.1500000000000001,-1.6799999999999997,1.1
 ESTACIONAMENTO,0.10999999999999997,-1.27,-0.7,0.0,2.25,0.0,0.0,-0.6800000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57
 PEDÁGIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.98,0.0,-5.58,0.0,0.0,0.0,0.0,-0.77
 LUBRIFICAÇÃO E LAVAGEM,0.0,0.0,0.0,-0.75,1.1700000000000002,0.0,0.0,0.0,0.0,1.38,0.0,0.0,-1.2999999999999998,3.5300000000000002,-1.4000000000000001,0.0,0.78
 AUTOMÓVEL USADO,1.15,0.3999999999999999,-2.64,0.0,-0.62,0.92,-1.8900000000000001,-0.5900000000000002,2.29,0.38999999999999996,-1.1,-0.6699999999999999,1.0999999999999999,0.83,0.0,-2.09,-0.29000000000000004
 PINTURA DE VEÍCULO,0.0,0.0,0.0,0.08000000000000002,2.11,0.029999999999999916,0.0,0.0,0.6200000000000001,0.34,0.0,0.6699999999999999,0.0,0.0,0.0,1.23,1.45
 ALUGUEL DE VEÍCULO,21.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.68
 MOTOCICLETA,2.21,0.030000000000000027,0.07000000000000003,-0.33,-0.5,-0.56,1.79,0.99,0.5199999999999999,1.14,0.19000000000000006,0.37,0.7799999999999999,0.85,0.69,1.11,0.4
 COMBUSTÍVEIS (VEÍCULOS),4.380000000000001,8.23,4.74,2.0999999999999996,7.369999999999999,6.1899999999999995,3.54,0.27000000000000013,1.49,6.66,4.99,3.22,5.46,2.7,4.22,6.92,5.7299999999999995
 GASOLINA,4.44,8.54,4.33,3.9899999999999998,5.56,6.0600000000000005,3.68,0.5899999999999997,1.5,5.66,4.159999999999999,3.32,5.7,2.8000000000000003,4.59,7.69,5.06
 ETANOL,7.8,6.03,10.46,-5.43,12.37,7.71,0.0,-2.32,0.8499999999999999,11.39,11.5,2.1900000000000004,5.19,0.040000000000000036,1.1200000000000003,-10.81,9.86
 ÓLEO DIESEL,0.0,3.07,2.8600000000000003,0.0,2.7,0.0,2.06,1.1600000000000001,3.7299999999999995,2.09,3.16,3.88,4.18,2.3200000000000003,5.790000000000001,0.0,2.96
 GÁS VEICULAR,2.27,0.0,0.0,0.55,0.6699999999999999,0.0,0.0,0.0,-0.10000000000000009,0.0,0.0,-0.08000000000000002,0.0,0.0,0.0,-1.5099999999999998,1.41
 SAÚDE E CUIDADOS PESSOAIS,1.36,1.25,0.8999999999999999,1.01,1.0499999999999998,0.3600000000000001,1.23,0.6699999999999999,1.17,0.47,1.15,1.0899999999999999,0.6100000000000001,0.84,1.44,0.86,1.03
 PRODUTOS FARMACÊUTICOS E ÓTICOS,0.64,0.46,0.5700000000000001,0.47,-0.6,-0.31000000000000005,0.56,-0.5900000000000001,0.79,-0.18,0.45000000000000007,0.2,-0.7600000000000001,0.28,-0.47,0.72,0.07
 PRODUTOS FARMACÊUTICOS,0.73,0.52,0.62,0.64,-0.6000000000000001,-0.51,0.7,-0.9299999999999999,0.97,-0.14,0.64,0.3,-0.5299999999999999,0.29,-0.1499999999999999,0.63,0.13
 ANTI-INFECCIOSO E ANTIBIÓTICO,-0.52,0.4,-0.94,2.18,-0.21999999999999997,-2.1500000000000004,0.6199999999999999,-1.02,1.3299999999999998,0.14,-0.44000000000000006,2.9400000000000004,-4.84,0.04999999999999982,0.25,1.1800000000000002,-0.14
 ANALGÉSICO E ANTITÉRMICO,3.82,0.05000000000000004,0.56,1.6099999999999999,-0.08999999999999997,0.19999999999999996,2.2800000000000002,-0.7,0.15999999999999992,2.43,1.03,-0.44000000000000006,1.2299999999999998,0.8500000000000001,1.28,1.46,0.97
 ANTI-INFLAMATÓRIO E ANTIRREUMÁTICO,1.51,0.35,-0.9400000000000001,1.62,-3.19,0.9600000000000001,1.37,-1.4,0.14999999999999997,2.21,2.2,0.22999999999999998,-0.57,-0.59,0.05999999999999994,1.67,-0.5099999999999999
 ANTIGRIPAL E ANTITUSSÍGENO,1.94,-1.72,1.8900000000000001,2.37,-0.2699999999999999,2.51,-0.95,0.16999999999999987,4.140000000000001,1.17,-1.88,-0.07000000000000006,1.93,0.6900000000000001,1.7000000000000002,2.71,0.69
 DERMATOLÓGICO,1.88,-0.48,1.49,-0.54,0.33999999999999997,0.0,-0.38,-0.39,1.1300000000000003,-0.9699999999999999,1.23,1.65,-1.3900000000000001,-1.0,-1.46,0.06999999999999995,0.45999999999999996
 ANTIALÉRGICO E BRONCODILATADOR,0.17000000000000015,-0.14999999999999997,-1.17,1.17,0.66,-0.25,-0.62,-0.8099999999999999,1.7,0.24000000000000002,0.30000000000000004,0.98,-0.27,0.87,-1.08,-0.3899999999999999,0.16000000000000003
 GASTROPROTETOR,1.47,-0.10999999999999996,0.09,0.38,-0.3400000000000001,0.69,1.02,0.49,1.99,-0.18000000000000002,0.009999999999999787,1.28,0.4099999999999999,-0.81,-0.72,0.7,0.30000000000000004
 VITAMINA E FORTIFICANTE,1.04,-0.53,-0.1499999999999999,-0.25,-2.88,-0.44999999999999996,0.5700000000000001,-1.11,0.21999999999999975,-0.63,1.3399999999999999,1.04,0.1100000000000001,1.71,0.9600000000000001,0.99,-0.58
 HORMÔNIO,-1.73,2.1399999999999997,1.38,1.85,2.44,-3.7600000000000002,0.010000000000000009,-0.75,1.5799999999999998,-6.029999999999999,-0.5,1.24,1.4,-1.9081958235744878e-17,-2.23,1.38,0.46
 PSICOTRÓPICO E ANOREXÍGENO,0.8700000000000001,0.54,0.98,0.020000000000000046,0.45999999999999996,-1.0800000000000003,0.52,-0.1299999999999999,0.25,-0.02000000000000013,1.0499999999999998,-0.029999999999999916,-0.6200000000000001,0.39,-3.15,0.45000000000000007,0.42
 HIPOTENSOR E HIPOCOLESTEROLÊMICO,-0.04000000000000001,0.9000000000000001,1.73,-0.55,-2.3,-1.03,0.35000000000000003,-1.97,0.9800000000000001,-0.51,1.15,-1.2399999999999998,-2.27,0.24,0.5499999999999998,-2.1199999999999997,-0.43000000000000005
 OFTALMOLÓGICO,1.4400000000000002,0.8300000000000001,0.8799999999999999,0.6000000000000001,-0.69,0.0,0.22,-2.36,-0.33999999999999997,-0.33999999999999997,0.7899999999999999,0.59,-1.18,1.2100000000000002,0.45000000000000007,0.0,0.07999999999999999
 PRODUTOS ÓTICOS,-1.6600000000000001,-0.15000000000000008,-0.31999999999999984,-0.8999999999999999,-0.5100000000000001,3.2399999999999998,-1.47,1.5499999999999998,-1.2499999999999998,-0.8699999999999997,-2.27,-1.49,-3.79,0.19999999999999996,-4.07,2.43,-0.73
 ARMAÇÃO DE ÓCULOS,0.0,4.09,0.0,0.0,-1.67,0.0,0.0,-2.46,-4.49,-2.82,0.0,0.0,0.0,0.0,0.0,-2.42,-1.58
 ÓCULOS SEM GRAU,-4.31,-4.4,-0.8599999999999999,-1.33,-0.8899999999999999,0.0,-3.28,-0.3799999999999999,-5.359999999999999,-3.0900000000000003,-1.8399999999999999,-2.9499999999999997,-4.36,-3.12,-1.0899999999999999,0.0,-2.42
 LENTES DE ÓCULOS E DE CONTATO,0.08000000000000007,0.73,-0.01000000000000012,-0.44000000000000006,0.74,3.2399999999999998,0.0,3.21,2.29,1.0199999999999996,-2.67,-0.8100000000000005,-3.53,1.68,-4.71,3.9499999999999997,0.45
 SERVIÇOS DE SAÚDE,1.46,1.68,1.1099999999999999,1.3599999999999999,1.4,0.7999999999999999,1.6400000000000001,1.38,1.23,0.38,1.39,1.29,1.54,1.4699999999999998,1.55,1.26,1.32
 SERVIÇOS MÉDICOS E DENTÁRIOS,0.040000000000000036,-0.27999999999999997,0.0,-0.8,0.029999999999999985,0.93,1.96,0.25,0.14,-1.88,1.8499999999999999,0.23,1.22,0.9299999999999999,0.45999999999999996,0.4700000000000001,-0.04999999999999999
 MÉDICO,0.5,-1.48,-0.06999999999999998,-1.24,0.09000000000000002,0.56,0.22,0.32,0.6000000000000001,-1.99,1.3,0.0,1.6400000000000001,-0.43,0.6,0.87,-0.1
 DENTISTA,-0.41999999999999993,0.6300000000000001,0.08,0.10000000000000003,-0.73,1.52,4.3999999999999995,0.2,-0.35000000000000003,-1.58,2.6999999999999997,0.7799999999999999,0.92,1.6099999999999999,-0.10999999999999988,-0.5,-0.21000000000000002
 APARELHO ORTODÔNTICO,0.0,1.21,0.0,0.0,0.57,0.0,0.0,0.0,0.0,-2.56,0.0,0.0,0.31,0.0,0.0,0.0,-0.3
 ARTIGOS ORTOPÉDICOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.41
 FISIOTERAPEUTA,4.61,0.0,0.0,0.0,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1
 PSICÓLOGO,-2.75,1.33,0.0,-1.67,1.12,0.0,0.0,0.4099999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09999999999999998
