Variacoes - JULHO - SETEMBRO,RJ,POA,BH,REC,SP,DF,BEL,FOR,SAL,CUR,GOI,VIT,CG,RB,SL,AJU,NACIONAL
 CONSERTO DE APARELHO CELULAR,0.0,0.9299999999999998,1.97,2.43,2.08,1.8399999999999999,2.29,6.18,4.04,1.5500000000000003,3.41,2.1900000000000004,5.340000000000001,2.56,0.0,3.0300000000000002,2.43
 CONSERTO DE BICICLETA,2.0700000000000003,6.449999999999999,-0.19,4.510000000000001,1.56,4.0200000000000005,1.8,4.529999999999999,3.2800000000000002,2.76,0.32000000000000006,0.9000000000000001,5.43,-2.43,2.01,1.8599999999999999,1.95
 VESTUÁRIO,4.04,2.29,3.53,0.2300000000000001,-0.20000000000000018,2.84,1.35,4.59,4.22,3.09,-1.4100000000000001,2.6100000000000003,3.1199999999999997,4.9,2.25,2.42,1.86
 ROUPAS,5.03,1.43,4.93,-0.14000000000000012,-0.45000000000000007,2.98,1.53,5.83,4.83,3.6799999999999997,-1.3399999999999999,2.68,3.21,4.58,2.77,2.0799999999999996,2.0500000000000003
 ROUPA MASCULINA,4.6899999999999995,2.69,4.55,-1.58,2.2800000000000002,4.17,2.78,6.99,4.750000000000001,3.23,0.1200000000000001,2.66,5.05,7.03,2.91,4.640000000000001,3.08
 CALÇA COMPRIDA MASCULINA,4.01,4.99,7.16,-1.33,3.42,3.4299999999999997,0.8599999999999999,3.2300000000000004,2.5,3.7800000000000002,-1.3599999999999999,-0.19999999999999996,1.5499999999999998,6.8100000000000005,3.46,5.21,3.3
 AGASALHO MASCULINO,0.0,-5.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,-3.8600000000000003
 BERMUDA/SHORT MASCULINO,5.07,2.26,2.9000000000000004,-0.56,3.09,3.33,4.23,3.75,5.750000000000001,3.7600000000000002,0.20000000000000018,1.82,3.6399999999999997,5.720000000000001,1.2600000000000002,1.28,3.1799999999999997
 CUECA,0.0,0.0,0.0,0.0,0.0,0.0,7.43,0.0,0.0,0.0,0.0,0.0,0.0,4.41,0.71,0.0,5.470000000000001
 CAMISA/CAMISETA MASCULINA,4.78,4.15,3.52,-2.08,1.57,4.7,2.4,9.98,5.32,3.41,1.07,4.29,7.91,8.08,4.2,5.89,3.17
 ROUPA FEMININA,5.91,0.6499999999999999,4.63,0.94,-2.44,3.0300000000000002,-0.08999999999999997,5.83,5.2299999999999995,3.74,-3.6,1.79,1.68,4.01,1.7200000000000002,-0.43000000000000005,1.26
 CALÇA COMPRIDA FEMININA,6.0600000000000005,3.9299999999999997,3.6900000000000004,2.32,-1.9000000000000001,2.95,1.4800000000000002,7.18,8.85,4.63,-5.01,-0.17999999999999972,-0.41999999999999993,3.07,2.52,-1.6900000000000002,1.8099999999999998
 AGASALHO FEMININO,0.0,-7.61,-2.54,0.0,0.0,0.0,0.0,0.0,0.0,-0.2500000000000001,0.0,0.0,-1.34,0.0,0.0,0.0,-4.800000000000001
 SAIA,0.0,0.0,0.0,0.6499999999999999,0.0,0.0,-5.37,0.0,0.0,0.0,0.0,0.0,0.0,-0.17000000000000026,-2.12,-1.04,-2.04
 VESTIDO,5.99,-0.3599999999999999,5.22,3.62,-4.6899999999999995,4.37,0.43999999999999995,2.4899999999999998,1.9000000000000004,6.65,-5.04,2.14,1.7600000000000002,2.3099999999999996,4.17,-2.54,0.8100000000000002
 BLUSA,7.0,0.27,6.52,-1.66,-1.7300000000000002,2.3,-0.24,8.11,6.880000000000001,2.87,-3.3099999999999996,2.45,0.7199999999999998,7.66,0.05999999999999961,-0.33999999999999986,1.47
 LINGERIE,0.0,3.18,4.39,2.04,-2.1199999999999997,0.0,0.8599999999999999,3.04,7.84,1.61,2.48,0.0,7.5600000000000005,4.289999999999999,1.9700000000000002,4.67,1.44
 BERMUDA/SHORT FEMININO,0.10000000000000009,0.0,2.6,2.33,0.0,0.0,-1.4700000000000002,4.94,0.6299999999999999,4.62,-1.3199999999999998,2.1700000000000004,4.68,2.8400000000000007,1.0100000000000002,2.4799999999999995,1.5199999999999998
 ROUPA INFANTIL,3.45,1.09,6.369999999999999,0.04999999999999982,-0.7899999999999999,1.08,2.3400000000000003,3.09,4.23,4.27,0.7399999999999999,4.780000000000001,3.3299999999999996,0.31000000000000005,4.7,2.4399999999999995,1.94
 UNIFORME ESCOLAR,0.0,0.0,3.4499999999999997,1.9999999999999998,0.45999999999999985,1.53,2.6500000000000004,2.3600000000000003,0.0,3.77,4.9399999999999995,-0.37,0.0,0.0,5.87,-0.4600000000000002,2.12
 CALÇA COMPRIDA INFANTIL,0.0,-0.9799999999999999,5.16,0.0,-4.359999999999999,4.09,0.0,0.0,1.11,0.5900000000000001,-2.17,0.0,4.13,-0.97,3.7199999999999998,0.0,-0.8
 AGASALHO INFANTIL,0.0,-3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.3
 VESTIDO INFANTIL,2.8899999999999997,-3.19,7.09,0.6899999999999998,0.0,-0.8600000000000003,-2.24,-0.15000000000000013,5.67,0.0,3.42,3.55,0.48,-7.7299999999999995,-0.11000000000000032,-1.1699999999999997,1.5100000000000002
 BERMUDA/SHORT INFANTIL,0.6,0.0,0.0,0.95,0.009999999999999898,0.0,5.18,5.39,2.6599999999999997,0.0,0.0,3.5300000000000002,6.39,1.73,7.800000000000001,6.16,1.7600000000000002
 CAMISA/CAMISETA INFANTIL,3.3000000000000003,3.7000000000000006,8.59,-1.72,-0.8,0.5299999999999998,5.08,3.99,4.609999999999999,5.16,1.46,7.860000000000001,2.06,4.01,4.289999999999999,5.79,2.6399999999999997
 CONJUNTO INFANTIL,7.2,5.15,6.279999999999999,0.20000000000000018,0.33999999999999986,0.6400000000000001,1.6100000000000003,3.53,5.38,6.16,-2.6099999999999994,4.8,3.3,2.74,6.71,2.66,2.9
 CALÇADOS E ACESSÓRIOS,2.4300000000000006,4.59,0.58,1.01,0.40000000000000024,3.03,0.6200000000000001,2.1999999999999997,3.66,2.01,-2.01,2.4699999999999998,3.08,6.93,0.8400000000000001,3.41,1.59
 CALÇADOS E ACESSÓRIOS,2.4300000000000006,4.59,0.58,1.01,0.40000000000000024,3.03,0.6200000000000001,2.1999999999999997,3.66,2.01,-2.01,2.4699999999999998,3.08,6.93,0.8400000000000001,3.41,1.59
 SAPATO MASCULINO,3.6700000000000004,7.23,0.6699999999999999,-0.92,8.28,3.27,2.8299999999999996,1.1,3.9000000000000004,2.52,1.67,6.4799999999999995,6.19,10.36,1.9399999999999997,0.43999999999999995,4.23
 SAPATO FEMININO,5.98,8.06,0.7100000000000002,4.25,-1.1699999999999997,2.6900000000000004,-3.15,5.959999999999999,4.880000000000001,2.0,-0.1200000000000001,4.0,-5.44,8.85,1.8399999999999999,-1.07,1.81
 SAPATO INFANTIL,0.0,0.0,0.0,-2.79,0.0,0.0,0.27,0.0,3.7899999999999996,0.36,1.4500000000000002,0.0,2.7,3.3700000000000006,5.87,6.969999999999999,1.3
 BOLSA,-1.1099999999999999,5.880000000000001,0.4999999999999999,3.34,0.0,5.779999999999999,1.88,0.3899999999999999,4.07,-3.25,-3.2399999999999998,0.0,0.54,1.3199999999999998,-0.6200000000000001,6.14,1.35
 MOCHILA,0.0,0.0,0.0,-0.4800000000000002,0.0,0.0,4.27,-3.1399999999999997,0.0,0.0,0.0,0.0,0.0,2.1100000000000003,8.26,0.0,1.83
 TÊNIS,1.4099999999999997,2.5100000000000002,-0.29000000000000004,3.3899999999999997,-0.15000000000000002,2.5,2.34,0.6799999999999999,2.26,2.42,-4.32,0.7500000000000002,9.38,5.67,-5.699999999999999,5.25,0.8800000000000001
 SANDÁLIA/CHINELO,0.9200000000000002,0.4600000000000002,2.16,-1.54,-0.8,3.3500000000000005,-0.6000000000000001,3.13,4.49,3.92,-3.54,1.16,-2.84,5.97,3.1100000000000003,4.53,0.97
 JOIAS E BIJUTERIAS,1.1,1.7400000000000002,1.17,0.030000000000000027,-0.10999999999999988,2.06,3.31,2.04,-0.16999999999999993,0.69,-0.9400000000000001,2.3,2.5700000000000003,1.8000000000000003,2.79,1.7999999999999998,0.8400000000000001
 JOIAS E BIJUTERIAS,1.1,1.7400000000000002,1.17,0.030000000000000027,-0.10999999999999988,2.06,3.31,2.04,-0.16999999999999993,0.69,-0.9400000000000001,2.3,2.5700000000000003,1.8000000000000003,2.79,1.7999999999999998,0.8400000000000001
 BIJUTERIA,0.0,0.0,7.21,0.0,0.0,0.45999999999999974,0.0,0.0,-4.53,0.0,0.0,0.0,0.0,0.0,0.0,2.7,1.86
 JOIA,-2.14,-0.8,-0.84,1.4299999999999997,-0.7599999999999998,2.57,4.640000000000001,2.31,0.0,-0.72,-1.83,1.13,2.5700000000000003,-0.6499999999999999,3.3,1.19,-0.08000000000000002
 RELÓGIO DE PULSO,9.39,8.83,0.0,-1.97,2.0900000000000003,0.0,0.020000000000000018,1.4699999999999998,4.15,5.13,3.08,4.65,0.0,3.29,1.29,2.1999999999999997,3.54
 TECIDOS E ARMARINHO,-0.06999999999999999,3.9400000000000004,3.02,3.61,0.9500000000000001,1.17,0.6199999999999999,0.9699999999999998,1.36,2.51,2.85,2.64,4.6899999999999995,-0.6700000000000002,1.12,4.4,1.79
 TECIDOS E ARMARINHO,-0.06999999999999999,3.9400000000000004,3.02,3.61,0.9500000000000001,1.17,0.6199999999999999,0.9699999999999998,1.36,2.51,2.85,2.64,4.6899999999999995,-0.6700000000000002,1.12,4.4,1.79
 TECIDO,-0.06999999999999999,5.420000000000001,4.1,3.61,0.8999999999999999,1.17,0.6199999999999999,0.9699999999999998,1.36,2.14,0.8600000000000001,2.58,4.6899999999999995,-0.6700000000000002,1.12,4.4,1.74
 ARTIGOS DE ARMARINHO,0.0,1.38,1.03,0.0,1.0699999999999998,0.0,0.0,0.0,0.0,3.1100000000000003,7.56,2.7299999999999995,0.0,0.0,0.0,0.0,2.05
 TRANSPORTES,3.33,6.16,4.57,4.49,4.75,6.18,3.13,4.109999999999999,3.85,5.99,5.35,4.24,4.05,3.1399999999999997,5.52,5.18,4.800000000000001
 TRANSPORTES,3.33,6.16,4.57,4.49,4.75,6.18,3.13,4.109999999999999,3.85,5.99,5.35,4.24,4.05,3.1399999999999997,5.52,5.18,4.800000000000001
 TRANSPORTE PÚBLICO,3.5799999999999996,12.67,4.359999999999999,7.55,8.85,12.309999999999999,1.12,8.39,7.890000000000001,9.18,12.219999999999999,8.02,8.98,7.64,1.66,5.42,7.43
 ÔNIBUS URBANO,0.0,5.4799999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41000000000000003
 TÁXI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 TREM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ÔNIBUS INTERMUNICIPAL,0.0,7.3,-5.62,2.58,0.02,0.0,-3.8100000000000005,6.55,7.359999999999999,0.0,2.08,-0.24,0.18999999999999995,0.0,0.7899999999999999,0.0,1.1500000000000001
 ÔNIBUS INTERESTADUAL,4.050000000000001,0.0,2.8699999999999997,2.35,0.99,-0.45999999999999974,-4.61,2.05,2.9499999999999997,1.8199999999999998,3.8499999999999996,2.75,-1.19,3.5,6.4,0.2699999999999999,1.7100000000000002
 PASSAGEM AÉREA,37.18,71.06,45.629999999999995,42.790000000000006,66.77000000000001,57.68000000000001,17.849999999999998,81.86,51.04,43.93,54.53,42.89,57.14,30.59,12.09,52.089999999999996,52.72
 METRÔ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 TRANSPORTE ESCOLAR,0.0,-1.8999999999999995,0.0,11.53,-3.79,2.5,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.97,-0.94
 TRANSPORTE POR APLICATIVO,20.7,8.55,19.810000000000002,32.42,25.89,10.99,0.0,16.67,30.950000000000003,0.0,39.25,20.159999999999997,30.65,0.0,14.190000000000001,3.02,21.55
 INTEGRAÇÃO TRANSPORTE PÚBLICO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 VEÍCULO PRÓPRIO,2.0700000000000003,3.7199999999999998,3.2699999999999996,3.45,2.9299999999999997,2.2800000000000002,1.8399999999999999,2.75,4.01,2.7,3.56,2.64,3.52,3.0,2.4800000000000004,1.6699999999999997,2.9499999999999997
 AUTOMÓVEL NOVO,2.7,3.76,4.02,4.5600000000000005,4.81,3.2199999999999998,1.74,3.29,3.76,3.9200000000000004,2.39,2.66,2.5200000000000005,4.5,1.9100000000000001,4.63,3.91
 EMPLACAMENTO E LICENÇA,0.33,0.09,0.33,0.33,0.18,0.33,0.33,0.27,0.36,0.12,0.33,0.27,0.0,0.32,0.33,0.27,0.24
 SEGURO VOLUNTÁRIO DE VEÍCULO,7.35,3.2800000000000002,4.19,5.23,7.17,-0.48999999999999977,2.13,5.22,6.69,1.0499999999999998,3.2299999999999995,2.6500000000000004,1.73,11.91,4.82,-10.84,4.8100000000000005
 MULTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ÓLEO LUBRIFICANTE,0.0,9.709999999999999,7.4,5.6000000000000005,8.5,4.1899999999999995,3.6899999999999995,5.5,7.44,4.45,-3.0199999999999996,0.0,4.52,-0.52,6.18,4.37,6.18
 ACESSÓRIOS E PEÇAS,-0.04000000000000015,2.9299999999999997,4.33,0.30000000000000004,2.85,0.18000000000000016,-1.27,5.6,3.45,0.1700000000000001,0.75,0.9200000000000004,-1.17,4.529999999999999,2.25,4.82,2.2
 PNEU,0.0,2.11,3.09,3.2100000000000004,6.73,1.6600000000000001,8.34,6.0,4.82,5.279999999999999,11.829999999999998,2.88,3.66,5.29,6.65,-0.3899999999999999,5.29
 CONSERTO DE AUTOMÓVEL,0.7000000000000002,5.85,3.4899999999999998,4.49,-5.81,2.69,-1.6800000000000002,1.0099999999999998,5.15,-0.06000000000000005,4.33,1.5300000000000002,6.31,1.72,1.7,4.26,0.3500000000000002
 ESTACIONAMENTO,0.0,-0.060000000000000005,0.0,0.0,1.4399999999999997,0.0,0.0,0.0,3.7300000000000004,1.2300000000000002,0.0,0.0,0.0,0.0,0.0,0.0,1.4100000000000001
 PEDÁGIO,0.0,-5.18,0.0,0.0,6.89,0.0,0.0,0.0,0.0,1.34,0.0,0.0,0.0,0.0,0.0,0.0,5.08
 AUTOMÓVEL USADO,1.98,7.37,5.24,0.0,7.029999999999999,6.970000000000001,5.77,4.96,4.57,5.85,5.4399999999999995,5.970000000000001,5.85,5.05,5.6,0.44,5.8100000000000005
 PINTURA DE VEÍCULO,0.0,0.0,-0.5000000000000001,2.5,0.0,0.0,0.0,0.0,4.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56
 ALUGUEL DE VEÍCULO,13.54,0.0,0.0,0.0,0.0,0.0,14.39,0.0,23.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.67
 MOTOCICLETA,2.9099999999999997,0.48,1.4100000000000001,1.38,4.67,2.04,2.7600000000000002,2.82,1.7999999999999998,1.25,8.959999999999999,2.31,2.47,1.12,2.79,0.7799999999999999,3.05
 COMBUSTÍVEIS (VEÍCULOS),5.16,7.33,6.38,4.680000000000001,6.3,9.43,5.83,4.46,1.54,11.35,6.89,6.77,4.07,2.0500000000000003,11.31,9.93,6.630000000000001
 GASOLINA,5.619999999999999,7.48,6.62,4.54,5.9,9.66,5.86,4.47,1.44,11.750000000000002,7.01,6.890000000000001,4.109999999999999,2.15,11.58,10.14,6.669999999999999
 ETANOL,5.05,0.0,5.98,7.7,7.650000000000001,10.71,0.0,0.0,1.73,10.96,7.130000000000001,0.0,3.7800000000000002,0.0,0.0,0.0,7.539999999999999
 ÓLEO DIESEL,2.73,1.25,2.58,3.78,4.5,3.96,4.6,4.35,3.19,3.33,2.58,4.17,3.25,1.24,6.76,2.94,3.42
 GÁS VEICULAR,2.8,0.0,0.0,0.0,0.0,0.0,0.0,4.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8600000000000003
 SAÚDE E CUIDADOS PESSOAIS,-0.8200000000000001,-0.44,-0.21999999999999997,-0.44,-0.5900000000000001,-0.8400000000000001,-1.62,0.30000000000000004,0.5,0.8800000000000001,0.09999999999999998,0.13,1.25,-0.42000000000000004,1.2,-0.09999999999999998,-0.3
 PRODUTOS FARMACÊUTICOS E ÓTICOS,-2.14,-1.9100000000000001,-1.22,0.97,-1.22,-0.99,0.2500000000000002,0.88,2.5,0.73,1.1600000000000001,0.58,2.6100000000000003,1.6500000000000001,2.47,0.9099999999999999,-0.43
 PRODUTOS FARMACÊUTICOS,-2.31,-1.77,-1.2,1.03,-0.9200000000000002,-0.93,-0.4299999999999998,0.58,2.79,0.56,1.06,0.36,3.04,1.6099999999999999,2.59,1.04,-0.37999999999999995
 ANTI-INFECCIOSO E ANTIBIÓTICO,-3.3499999999999996,0.08000000000000002,1.87,-0.15999999999999992,2.2800000000000002,-1.0499999999999998,1.2499999999999998,0.79,1.6,0.08000000000000007,5.35,-1.5500000000000003,3.3100000000000005,3.2,2.06,-0.010000000000000231,1.09
 ANALGÉSICO E ANTITÉRMICO,1.41,-4.09,-0.6000000000000001,2.7199999999999998,1.7300000000000004,0.3899999999999999,2.22,0.8800000000000001,0.03000000000000025,-1.6,-0.9199999999999999,2.1799999999999997,3.9099999999999993,3.44,3.3200000000000003,1.1099999999999999,0.40000000000000013
 ANTI-INFLAMATÓRIO E ANTIRREUMÁTICO,-3.47,-1.92,-2.3000000000000003,1.6,-6.3999999999999995,-5.48,1.99,-0.3599999999999999,0.3500000000000001,0.19,0.2099999999999999,0.54,0.8500000000000003,0.9100000000000001,-0.10000000000000009,1.28,-2.08
 ANTIGRIPAL E ANTITUSSÍGENO,0.5200000000000005,4.65,0.22999999999999998,-0.30999999999999994,-0.79,0.3600000000000003,2.99,2.9899999999999998,1.5900000000000003,2.4400000000000004,2.16,2.25,-0.23999999999999977,0.8999999999999999,2.66,2.7,1.0399999999999998
 DERMATOLÓGICO,2.8099999999999996,-0.58,2.46,-0.63,0.6800000000000002,1.9499999999999997,0.0,-0.58,4.61,1.4999999999999998,0.0,3.11,2.380000000000001,1.0599999999999998,2.9000000000000004,0.98,1.31
 ANTIALÉRGICO E BRONCODILATADOR,-2.3899999999999997,-2.22,-1.44,0.6,-2.5700000000000003,-2.0100000000000002,-0.7800000000000001,0.3199999999999999,3.63,-0.89,3.03,0.6100000000000001,2.9499999999999997,0.8599999999999999,5.51,2.43,-1.09
 GASTROPROTETOR,-0.43000000000000016,0.96,0.28,-0.1200000000000001,-2.84,0.0,-2.72,-0.71,2.95,0.42999999999999994,2.71,-1.01,1.0699999999999998,0.3100000000000003,2.1,1.45,-0.42000000000000004
 VITAMINA E FORTIFICANTE,-1.6300000000000001,-5.93,-0.8899999999999997,0.8200000000000001,-1.38,-1.6700000000000004,2.0599999999999996,-0.040000000000000036,5.109999999999999,-2.6399999999999997,1.6600000000000001,-1.9100000000000001,2.03,0.03999999999999998,3.08,3.43,-0.74
 HORMONAL,-4.97,-4.49,-2.81,1.5900000000000003,-5.5,1.13,0.5599999999999998,-2.87,-1.92,0.47000000000000014,-0.4199999999999997,-3.3,0.8700000000000001,1.75,1.6300000000000001,0.51,-3.06
 PSICOTRÓPICO E ANOREXÍGENO,-3.3100000000000005,-1.2999999999999998,-0.2599999999999998,1.23,1.55,0.27,-1.41,1.7300000000000004,2.35,5.6,2.1,1.34,5.2,-2.08,1.7599999999999998,2.26,0.8200000000000001
 HIPOTENSOR E HIPOCOLESTEROLÊMICO,-5.25,-2.18,-2.6099999999999994,1.4099999999999997,-5.46,-2.98,-5.609999999999999,-0.14000000000000012,4.87,2.35,0.98,-1.0500000000000003,5.66,1.14,2.37,0.92,-2.13
 OFTALMOLÓGICO,-2.3899999999999997,0.2400000000000002,-0.47,0.2999999999999998,-1.47,-1.54,-6.26,-1.6600000000000001,2.52,0.0,-1.08,-0.20999999999999985,2.5399999999999996,0.0,1.6500000000000004,-4.46,-1.15
 ANTIDIABÉTICO,-2.13,3.37,-4.41,2.12,4.84,-1.9100000000000001,-2.74,5.79,6.69,2.4699999999999998,0.3600000000000001,3.3600000000000003,3.5799999999999996,6.2,3.6799999999999997,-0.20999999999999996,1.7100000000000002
 NEUROLÓGICO,0.48,0.4,-3.1800000000000006,0.49000000000000005,4.45,-4.7,-1.1099999999999999,2.9,3.3,-2.81,0.94,3.08,1.8599999999999999,1.8,3.59,1.36,0.9
 PRODUTOS ÓTICOS,2.5200000000000005,-3.81,-1.63,0.4500000000000002,-4.29,-1.5300000000000002,4.120000000000001,3.64,-0.41999999999999993,3.08,4.06,4.5200000000000005,-1.3199999999999998,2.09,1.5299999999999998,-0.8399999999999999,-0.9900000000000001
 ÓCULOS DE GRAU,2.5200000000000005,-3.81,-1.63,0.4500000000000002,-4.29,-1.5300000000000002,4.120000000000001,3.64,-0.41999999999999993,3.08,4.06,4.5200000000000005,-1.3199999999999998,2.09,1.5299999999999998,-0.8399999999999999,-0.9900000000000001
 SERVIÇOS DE SAÚDE,-0.74,-0.49000000000000005,-0.38,-1.08,-0.95,-1.01,-0.6499999999999999,-0.85,-0.93,0.09000000000000002,-0.8500000000000001,-0.59,0.75,-0.29,0.27,-1.1,-0.73
 SERVIÇOS MÉDICOS E DENTÁRIOS,0.5,0.12000000000000002,1.3399999999999999,0.31999999999999995,0.6,0.91,0.47000000000000003,1.4500000000000002,2.13,2.79,0.31,2.22,4.359999999999999,0.42,1.38,0.32,1.06
 MÉDICO,0.18,0.25,1.22,-0.12,0.18,1.95,0.0,1.45,0.94,1.6300000000000001,0.0,2.1,6.8,0.0,1.2799999999999998,0.39,0.76
 DENTISTA,0.74,-0.06000000000000001,1.6,1.19,1.1,0.32999999999999996,1.82,1.4700000000000002,3.6399999999999997,3.98,0.8,2.3200000000000003,2.23,3.0799999999999996,1.5899999999999999,0.19,1.47
 APARELHO ORTODÔNTICO,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,1.17,0.0,0.0,0.0,0.59
 FISIOTERAPEUTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.57,0.0,0.0,-2.57
 PSICÓLOGO,0.82,0.35,0.0,0.0,-0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03999999999999998
 SERVIÇOS LABORATORIAIS E HOSPITALARES,3.0500000000000003,1.6,1.05,1.04,1.21,-0.76,0.29000000000000004,-0.12000000000000001,0.55,0.65,0.11,0.6600000000000001,1.7,1.0999999999999999,-0.1,-0.010000000000000004,1.03
 EXAME DE LABORATÓRIO,0.33,1.5100000000000002,1.7300000000000002,2.91,1.97,0.020000000000000018,0.39,-0.75,0.1,0.19999999999999996,0.71,0.13,1.46,0.49,0.3,-1.5,1.02
 HOSPITALIZAÇÃO E CIRURGIA,3.61,1.55,0.88,0.0,1.1800000000000002,-1.11,0.0,0.0,0.77,1.02,0.01,0.37,0.0,0.0,0.0,-0.07,1.1
 EXAME DE IMAGEM,2.88,1.76,0.9099999999999999,0.21000000000000008,0.7400000000000001,0.54,0.69,0.25,0.7,0.09000000000000002,-0.03999999999999994,1.22,2.5700000000000003,2.0,-0.56,1.48,0.8899999999999999
 PLANO DE SAÚDE,-1.5100000000000002,-1.06,-1.31,-1.5699999999999998,-1.5699999999999998,-1.44,-1.52,-1.5299999999999998,-2.09,-1.5100000000000002,-1.5799999999999998,-1.29,-0.8700000000000001,-1.58,-1.6,-1.5899999999999999,-1.5100000000000002
 PLANO DE SAÚDE,-1.5100000000000002,-1.06,-1.31,-1.5699999999999998,-1.5699999999999998,-1.44,-1.52,-1.5299999999999998,-2.09,-1.5100000000000002,-1.5799999999999998,-1.29,-0.8700000000000001,-1.58,-1.6,-1.5899999999999999,-1.5100000000000002
 CUIDADOS PESSOAIS,0.65,1.08,1.0700000000000003,-0.88,0.6100000000000001,-0.25,-3.11,0.9,0.78,1.8,-0.04999999999999982,1.3200000000000003,0.8200000000000002,-1.58,0.84,0.27,0.44000000000000006
 HIGIENE PESSOAL,0.65,1.08,1.0700000000000003,-0.88,0.6100000000000001,-0.25,-3.11,0.9,0.78,1.8,-0.04999999999999982,1.3200000000000003,0.8200000000000002,-1.58,0.84,0.27,0.44000000000000006
 PRODUTO PARA CABELO,-1.37,2.32,-0.06000000000000005,-1.12,-2.0100000000000002,-2.77,-0.2499999999999999,1.0699999999999998,2.02,3.77,1.1900000000000002,1.23,2.52,4.37,1.8199999999999998,2.5600000000000005,0.030000000000000027
 FRALDA DESCARTÁVEL,-0.72,2.91,1.43,-0.040000000000000036,0.57,3.5700000000000003,-0.10999999999999996,1.27,1.9999999999999998,3.46,0.89,-1.8900000000000001,2.59,1.6500000000000001,3.1899999999999995,-0.71,1.29
 PRODUTO PARA BARBA,2.26,2.0900000000000003,1.0099999999999998,1.3399999999999999,3.5300000000000002,-2.7800000000000002,-3.5599999999999996,-1.9899999999999998,4.04,-3.81,0.32999999999999996,-2.6899999999999995,0.0,1.68,1.42,0.35,1.26
 PRODUTO PARA PELE,0.0,2.3999999999999995,0.9299999999999997,1.46,0.5499999999999998,-0.27,1.58,1.4,2.35,2.2300000000000004,1.9000000000000004,0.6800000000000002,0.7899999999999996,-1.9300000000000002,-0.13000000000000034,0.9499999999999997,1.08
 PRODUTO PARA HIGIENE BUCAL,3.96,-0.09999999999999998,3.75,-1.2700000000000002,2.22,3.3499999999999996,-5.39,3.17,2.03,3.66,5.89,4.87,5.2700000000000005,3.8499999999999996,0.20000000000000018,6.8100000000000005,2.23
 PRODUTO PARA UNHA,0.0,0.0,0.0,0.0,0.0,0.0,2.55,0.0,0.0,0.0,0.0,0.0,0.0,7.720000000000001,0.0,0.0,3.2
 PERFUME,-2.6799999999999993,-2.74,-2.3300000000000005,-4.32,-2.28,-5.32,-5.09,-1.71,-3.34,-4.25,-5.43,-1.8800000000000003,-3.75,-6.34,0.1700000000000001,-3.99,-3.17
 DESODORANTE,2.08,-1.7300000000000002,2.3999999999999995,3.3299999999999996,2.26,0.8700000000000002,-5.24,1.15,3.51,5.82,0.34000000000000025,2.82,1.7199999999999998,-1.0899999999999999,-0.7200000000000002,3.21,1.57
 ABSORVENTE HIGIÊNICO,0.32000000000000006,5.3,1.94,-2.33,2.4499999999999997,4.640000000000001,-1.6199999999999999,1.8899999999999997,3.3,3.56,1.0299999999999998,2.06,1.77,1.8799999999999997,-0.6299999999999999,3.18,1.97
 SABONETE,5.96,6.49,3.5,2.37,5.68,6.66,-3.07,7.45,5.01,4.3100000000000005,4.840000000000001,9.42,5.19,2.16,0.56,1.4800000000000004,4.77
 PAPEL HIGIÊNICO,0.33000000000000007,0.5199999999999998,2.7399999999999998,1.2100000000000002,0.77,4.140000000000001,-0.6599999999999999,7.37,-0.8299999999999998,3.33,2.44,3.88,0.020000000000000018,0.35,2.61,2.99,1.3599999999999999
 ARTIGOS DE MAQUIAGEM,8.43,10.600000000000001,6.01,9.139999999999999,7.6499999999999995,7.0200000000000005,0.08999999999999986,6.280000000000001,6.37,6.040000000000001,5.780000000000001,4.87,6.629999999999999,3.949999999999999,9.01,3.08,6.5
