Variacoes - ABRIL - JUNHO,RJ,POA,BH,REC,SP,DF,BEL,FOR,SAL,CUR,GOI,VIT,CG,RB,SL,AJU,NACIONAL
 CONSERTOS E MANUTENÇÃO,1.3599999999999999,1.8199999999999998,0.67,0.45,5.65,1.23,0.26999999999999996,0.81,1.06,2.29,3.33,-0.039999999999999994,-1.0899999999999999,-2.6900000000000004,0.3700000000000001,-0.1499999999999999,2.6399999999999997
 CONSERTOS E MANUTENÇÃO,1.3599999999999999,1.8199999999999998,0.67,0.45,5.65,1.23,0.26999999999999996,0.81,1.06,2.29,3.33,-0.039999999999999994,-1.0899999999999999,-2.6900000000000004,0.3700000000000001,-0.1499999999999999,2.6399999999999997
 CONSERTO DE REFRIGERADOR,0.0,0.3500000000000001,0.0,0.49,0.0,0.0,0.52,0.0,1.1600000000000001,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.52
 CONSERTO DE TELEVISOR,0.0,0.0,0.0,0.0,0.0,0.0,-3.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.11
 CONSERTO DE MÁQUINA DE LAVAR ROUPA,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8
 REFORMA DE ESTOFADO,-0.76,0.13000000000000012,2.13,0.0,-1.3599999999999999,4.54,0.0,-2.85,0.0,0.0,0.0,0.0,-1.46,-5.7299999999999995,0.0,0.3999999999999999,0.0
 CONSERTO DE APARELHO CELULAR,0.0,1.4999999999999998,-0.09999999999999998,0.0,3.2399999999999998,-2.91,-1.32,1.22,-0.45999999999999996,2.3,3.46,1.1800000000000002,-2.11,1.06,-2.69,1.75,0.8799999999999999
 CONSERTO DE BICICLETA,1.83,3.99,0.6799999999999999,1.21,7.91,-0.4500000000000002,2.67,2.1199999999999997,4.26,2.29,5.0,-0.2,-0.0500000000000001,-3.17,4.1,-3.13,4.24
 VESTUÁRIO,-2.4800000000000004,0.6900000000000001,-0.77,-1.3900000000000001,-0.37,-0.75,0.12,-1.27,-4.699999999999999,0.0,-1.05,-0.83,-2.06,-0.6900000000000001,-2.04,-2.87,-0.9400000000000001
 ROUPAS,-3.11,1.72,-0.06,-0.52,-0.07000000000000028,-0.8800000000000001,0.4,-0.82,-6.609999999999999,0.17,-1.32,-0.3900000000000001,-2.87,-0.25,-2.48,-2.84,-0.81
 ROUPA MASCULINA,-1.4900000000000002,2.33,0.96,0.09999999999999998,2.65,-3.58,0.2600000000000001,-0.49,-7.27,-0.62,0.26,-0.10999999999999999,-3.9000000000000004,0.0,-1.54,-0.08999999999999997,0.04999999999999993
 CALÇA COMPRIDA MASCULINA,-1.7099999999999995,2.44,4.06,0.20999999999999996,2.07,-4.74,-0.13000000000000012,-0.94,-5.26,-4.359999999999999,0.6699999999999999,-0.85,-1.25,-2.84,-2.18,3.2399999999999998,0.1499999999999998
 AGASALHO MASCULINO,0.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0199999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.19
 BERMUDA/SHORT MASCULINO,-1.1600000000000001,1.2799999999999998,2.02,-2.02,-0.10999999999999988,-2.07,0.4700000000000001,1.23,-5.03,0.8699999999999999,1.24,-2.62,-5.8100000000000005,-1.0899999999999999,0.23999999999999977,-1.9100000000000001,-0.6200000000000001
 CUECA,0.0,0.0,0.0,0.0,0.0,0.0,2.0300000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.8800000000000001,3.38,0.0,2.3
 CAMISA/CAMISETA MASCULINA,-1.53,2.29,-1.17,0.91,3.54,-3.23,0.13000000000000012,-1.0999999999999996,-9.38,1.72,-0.30999999999999994,1.1600000000000001,-5.34,2.58,-3.0700000000000003,-0.62,0.14
 ROUPA FEMININA,-4.529999999999999,0.83,-0.13999999999999999,-2.26,-1.3200000000000003,0.06000000000000005,0.020000000000000018,-1.64,-8.18,1.1,-2.7300000000000004,-1.6300000000000001,-3.36,-0.92,-3.4299999999999997,-6.43,-1.59
 CALÇA COMPRIDA FEMININA,-5.12,2.37,0.4999999999999998,-2.87,-0.5599999999999996,1.4200000000000002,2.71,-1.72,-9.76,3.19,-4.37,-2.56,-5.56,-2.66,-1.35,-7.35,-0.91
 AGASALHO FEMININO,0.0,2.75,-0.9400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,-0.8700000000000001,0.0,0.0,-0.21999999999999997,0.0,0.0,0.0,1.0
 SAIA,0.0,0.0,0.0,-0.56,0.0,0.0,3.31,0.0,0.0,0.0,0.0,0.0,0.0,-2.51,-2.7800000000000002,-5.62,-0.11999999999999988
 VESTIDO,-3.16,0.54,-4.37,-5.88,-3.34,-2.64,-3.7899999999999996,2.39,-7.61,-1.5000000000000002,-0.81,-1.41,-5.17,-3.85,-7.6899999999999995,-9.43,-3.38
 BLUSA,-4.5600000000000005,-0.18999999999999995,3.2300000000000004,-1.1,-0.8200000000000001,1.0599999999999996,-0.8599999999999999,-3.0700000000000003,-9.379999999999999,1.01,-3.4399999999999995,-1.0599999999999996,-2.2399999999999998,3.0300000000000002,-3.36,-5.12,-1.18
 LINGERIE,0.0,-2.34,-1.91,2.24,-0.8400000000000002,0.0,3.04,-0.8599999999999999,-2.85,3.11,0.020000000000000004,0.0,0.9099999999999997,1.8400000000000003,3.2,-1.67,-0.26
 BERMUDA/SHORT FEMININO,-7.2700000000000005,0.0,-2.1999999999999997,-1.6600000000000001,0.0,0.0,2.6999999999999997,-4.109999999999999,-9.16,-0.18000000000000016,-1.81,-3.0200000000000005,-3.97,-1.67,-4.500000000000001,-6.82,-3.41
 ROUPA INFANTIL,-2.4699999999999998,2.79,-1.61,2.75,-1.73,1.11,1.6099999999999999,0.75,-2.24,-0.51,-1.1,1.93,-0.43999999999999995,0.6799999999999999,-2.45,-0.18000000000000005,-0.61
 UNIFORME ESCOLAR,0.0,0.0,2.16,0.0,0.52,-3.72,-0.010000000000000009,-2.9299999999999997,0.0,0.44999999999999996,1.84,-0.9799999999999998,0.0,0.0,-6.2299999999999995,0.68,0.1
 CALÇA COMPRIDA INFANTIL,0.0,0.8400000000000001,-3.66,0.0,-3.2600000000000002,-1.74,0.0,0.0,-7.05,-1.44,-1.6600000000000001,0.0,-0.6699999999999999,-2.5399999999999996,-4.17,0.0,-2.62
 AGASALHO INFANTIL,0.0,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85
 VESTIDO INFANTIL,0.6999999999999997,6.45,-1.7500000000000002,5.630000000000001,0.0,3.59,1.0,4.800000000000001,-0.5099999999999998,0.0,0.35,6.23,3.6000000000000005,3.94,1.22,3.1899999999999995,1.96
 BERMUDA/SHORT INFANTIL,-4.859999999999999,0.0,0.0,-2.33,-0.9099999999999999,0.0,1.3699999999999999,1.1099999999999999,-5.98,0.0,0.0,-0.029999999999999805,-4.83,-0.5299999999999998,-2.1399999999999997,-0.2599999999999998,-2.29
 CAMISA/CAMISETA INFANTIL,-4.68,3.74,-2.9399999999999995,5.38,-3.21,5.51,0.4500000000000002,0.4499999999999999,-3.09,-1.18,-3.69,3.14,-1.59,3.19,0.14,-4.95,-1.35
 CONJUNTO INFANTIL,2.89,1.33,-0.9,2.67,-0.5000000000000003,1.21,5.5200000000000005,0.55,2.7100000000000004,0.29000000000000004,-1.1799999999999997,0.87,2.12,-0.24,-5.5600000000000005,1.74,0.6199999999999999
 CALÇADOS E ACESSÓRIOS,-2.0,-3.16,-3.34,-3.99,-1.3800000000000001,-3.09,-1.11,-3.34,0.020000000000000018,-1.18,-1.6500000000000004,-2.7600000000000002,-2.5000000000000004,-2.07,-2.0,-3.76,-2.04
 CALÇADOS E ACESSÓRIOS,-2.0,-3.16,-3.34,-3.99,-1.3800000000000001,-3.09,-1.11,-3.34,0.020000000000000018,-1.18,-1.6500000000000004,-2.7600000000000002,-2.5000000000000004,-2.07,-2.0,-3.76,-2.04
 SAPATO MASCULINO,-1.0000000000000002,-3.2199999999999998,-3.8999999999999995,-2.37,-3.19,-5.14,0.41000000000000003,-2.9800000000000004,3.6100000000000003,-5.05,0.7,-4.470000000000001,-6.15,-4.08,2.03,-5.720000000000001,-2.19
 SAPATO FEMININO,-3.9899999999999998,0.7900000000000003,-3.92,-3.4699999999999998,1.39,-1.31,-1.16,-4.16,-1.18,1.3100000000000005,-3.8899999999999997,-3.43,1.46,-0.9899999999999998,-2.21,0.31999999999999984,-0.69
 SAPATO INFANTIL,0.0,0.0,0.0,-1.8499999999999999,0.0,0.0,0.5800000000000001,0.0,1.74,-3.8100000000000005,-2.47,0.0,-4.88,-3.82,2.06,-0.6299999999999999,-1.38
 BOLSA,4.05,2.23,1.6300000000000001,-2.76,0.0,-4.28,-1.6,-3.6700000000000004,-5.63,-0.42999999999999994,-2.29,0.0,-6.92,4.380000000000001,2.17,-5.640000000000001,-0.7200000000000001
 MOCHILA,0.0,0.0,0.0,-8.100000000000001,0.0,0.0,-6.02,-1.85,0.0,0.0,0.0,0.0,0.0,-4.86,-4.16,0.0,-5.24
 TÊNIS,-2.2,-4.72,-2.91,-4.81,-1.69,-4.16,-2.41,-3.74,1.0999999999999999,-1.36,-2.4000000000000004,-3.31,-0.3700000000000001,-0.040000000000000036,-1.7000000000000002,-8.54,-2.34
 SANDÁLIA/CHINELO,-2.69,-9.26,-4.76,-4.93,-4.09,-1.5999999999999999,-0.96,-2.95,-1.65,-1.33,0.10999999999999999,0.12000000000000001,-4.449999999999999,-5.19,-4.4,-1.14,-3.47
 JOIAS E BIJUTERIAS,3.3,7.94,2.83,2.56,0.41999999999999993,5.77,2.54,5.36,-5.25,4.6,4.27,2.58,4.609999999999999,-0.44,2.17,-0.06000000000000005,2.6500000000000004
 JOIAS E BIJUTERIAS,3.3,7.94,2.83,2.56,0.41999999999999993,5.77,2.54,5.36,-5.25,4.6,4.27,2.58,4.609999999999999,-0.44,2.17,-0.06000000000000005,2.6500000000000004
 BIJUTERIA,0.0,0.0,1.44,0.0,0.0,3.6099999999999994,0.0,0.0,-2.24,0.0,0.0,0.0,0.0,0.0,0.0,-1.16,0.3599999999999999
 JOIA,4.140000000000001,6.65,3.38,4.13,1.1700000000000002,6.57,4.109999999999999,8.46,0.0,6.83,6.54,4.45,4.609999999999999,4.16,3.58,2.2600000000000002,4.09
 RELÓGIO DE PULSO,1.3800000000000003,11.61,0.0,0.6200000000000001,-1.7200000000000002,0.0,-0.6499999999999999,-0.34999999999999964,-8.620000000000001,-1.8699999999999999,-3.71,-1.1399999999999997,0.0,-2.84,-1.1700000000000004,-1.5899999999999999,-0.6499999999999999
 TECIDOS E ARMARINHO,-0.72,2.23,2.06,-1.92,1.8900000000000001,4.04,3.6999999999999997,0.84,1.98,1.92,0.16999999999999998,4.01,3.54,0.7199999999999998,0.76,0.44999999999999996,1.8
 TECIDOS E ARMARINHO,-0.72,2.23,2.06,-1.92,1.8900000000000001,4.04,3.6999999999999997,0.84,1.98,1.92,0.16999999999999998,4.01,3.54,0.7199999999999998,0.76,0.44999999999999996,1.8
 TECIDO,-0.72,2.0,4.48,-1.92,2.55,4.04,3.6999999999999997,0.84,1.98,3.09,0.06999999999999995,4.3500000000000005,3.54,0.7199999999999998,0.76,0.44999999999999996,2.1
 ARTIGOS DE ARMARINHO,0.0,2.6999999999999997,-2.2399999999999998,0.0,0.5899999999999999,0.0,0.0,0.0,0.0,0.30000000000000004,0.37,3.3999999999999995,0.0,0.0,0.0,0.0,0.37
 TRANSPORTES,-3.46,-5.24,-5.220000000000001,-3.26,-3.96,-5.02,-4.65,-4.140000000000001,-3.8400000000000003,-4.74,-4.23,-2.71,-4.32,-3.45,-3.04,-4.359999999999999,-4.25
 TRANSPORTES,-3.46,-5.24,-5.220000000000001,-3.26,-3.96,-5.02,-4.65,-4.140000000000001,-3.8400000000000003,-4.74,-4.23,-2.71,-4.32,-3.45,-3.04,-4.359999999999999,-4.25
 TRANSPORTE PÚBLICO,-4.790000000000001,-8.4,-6.38,-4.08,-7.359999999999999,-15.040000000000001,-7.93,-4.4,-4.789999999999999,-9.81,-9.38,-7.939999999999999,-8.91,-5.139999999999999,-2.75,-3.4600000000000004,-6.979999999999999
 ÔNIBUS URBANO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
 TÁXI,-2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.45999999999999996
 TREM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ÔNIBUS INTERMUNICIPAL,0.0,0.0,-0.74,0.6699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.6099999999999999,-0.25,0.0,-0.94,0.0,-0.04
 ÔNIBUS INTERESTADUAL,0.0,0.0,-8.56,-2.57,-2.01,-0.88,0.0,-2.63,0.0,0.0,-4.77,-0.64,0.0,0.8700000000000001,0.71,-1.17,-2.04
 PASSAGEM AÉREA,-40.510000000000005,-39.650000000000006,-35.040000000000006,-32.839999999999996,-38.010000000000005,-42.28999999999999,-44.89,-30.869999999999997,-35.93000000000001,-34.07,-41.61,-33.01,-57.56,-18.21,-38.92,-24.840000000000003,-38.050000000000004
 METRÔ,5.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43
 TRANSPORTE ESCOLAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 TRANSPORTE POR APLICATIVO,-13.5,-12.92,-20.69,4.5,-16.47,-23.52,0.0,-16.689999999999998,-5.33,0.0,-13.16,-2.8499999999999996,-7.239999999999999,0.0,-6.03,-17.5,-13.44
 INTEGRAÇÃO TRANSPORTE PÚBLICO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 VEÍCULO PRÓPRIO,-0.13999999999999999,0.33,0.64,0.51,-0.22000000000000003,0.41,0.06999999999999998,0.3,-0.39,-0.010000000000000009,-0.10000000000000009,1.3399999999999999,0.36000000000000004,0.060000000000000026,0.49,-0.42999999999999994,0.07
 AUTOMÓVEL NOVO,1.01,-0.26,2.35,1.7100000000000002,0.06999999999999984,1.31,1.0499999999999998,1.6600000000000001,1.47,0.76,1.51,2.11,0.32000000000000006,-1.87,0.9800000000000002,-1.75,0.7200000000000001
 EMPLACAMENTO E LICENÇA,0.9099999999999999,1.08,0.9099999999999999,0.81,0.8999999999999999,0.75,0.77,0.9099999999999999,0.75,1.0499999999999998,0.96,0.9199999999999999,0.6000000000000001,0.81,0.75,0.72,0.8999999999999999
 SEGURO VOLUNTÁRIO DE VEÍCULO,-9.29,-2.46,-1.5900000000000003,-6.73,-10.08,-0.06000000000000005,-2.25,-7.04,-11.379999999999999,-3.7399999999999998,-4.01,-3.1399999999999997,1.4899999999999998,-1.65,-1.3600000000000003,-0.9299999999999997,-6.97
 MULTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 ÓLEO LUBRIFICANTE,0.0,0.3700000000000001,-0.7999999999999999,0.09000000000000002,-2.0900000000000003,-2.46,-0.07999999999999996,0.15000000000000013,1.3800000000000001,-1.3900000000000001,2.3600000000000003,0.0,2.26,1.5500000000000003,0.19,0.30999999999999994,-0.5800000000000001
 ACESSÓRIOS E PEÇAS,-1.5399999999999998,2.8,3.24,2.0,2.74,-0.5299999999999998,-2.74,5.23,0.029999999999999805,0.87,2.6899999999999995,3.5200000000000005,1.75,1.77,1.69,2.63,1.8199999999999998
 PNEU,0.0,0.6299999999999994,4.49,0.05999999999999961,0.53,4.5600000000000005,2.08,3.24,5.77,-1.77,1.69,6.33,-0.7699999999999999,4.109999999999999,2.01,2.09,1.54
 CONSERTO DE AUTOMÓVEL,-0.31000000000000005,1.91,1.96,0.19999999999999984,3.04,-1.21,-1.7399999999999998,2.3299999999999996,1.96,-1.3599999999999999,-0.8,-0.26,0.5000000000000001,1.3199999999999998,-1.1699999999999997,0.58,1.2000000000000002
 ESTACIONAMENTO,0.0,-0.7500000000000001,0.0,0.0,2.0599999999999996,0.0,0.0,0.0,-0.66,0.27,0.0,0.0,0.0,0.0,0.0,0.0,1.43
 PEDÁGIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 AUTOMÓVEL USADO,1.46,-0.3,-2.4299999999999997,0.0,0.22000000000000008,-1.02,-0.2599999999999999,-0.55,-1.35,-0.2800000000000001,-0.3699999999999999,2.8499999999999996,-0.5599999999999999,-0.91,0.86,-2.16,-0.23
 PINTURA DE VEÍCULO,0.0,0.0,0.91,-2.02,0.0,0.0,0.0,0.0,0.18999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06000000000000005
 ALUGUEL DE VEÍCULO,-11.62,0.0,0.0,0.0,0.0,0.0,-2.23,0.0,-3.4200000000000017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.350000000000001
 MOTOCICLETA,-1.81,-0.33999999999999986,1.9700000000000002,-1.4700000000000002,1.4899999999999998,0.8899999999999999,-0.59,-4.96,-3.2699999999999996,0.3900000000000001,-3.57,1.01,1.4700000000000002,3.3600000000000003,0.96,0.8700000000000003,-0.15999999999999992
 COMBUSTÍVEIS (VEÍCULOS),-8.479999999999999,-12.809999999999999,-13.690000000000001,-8.93,-9.92,-8.36,-10.59,-11.61,-7.629999999999999,-12.91,-10.32,-11.59,-10.45,-9.79,-9.48,-10.879999999999999,-10.78
 GASOLINA,-9.09,-12.78,-12.99,-8.87,-9.03,-7.750000000000001,-10.66,-11.82,-7.1899999999999995,-12.04,-10.37,-11.420000000000002,-10.26,-9.260000000000002,-9.49,-10.76,-10.42
 ETANOL,-15.760000000000002,0.0,-19.52,-6.92,-12.84,-19.509999999999998,0.0,0.0,-9.4,-16.490000000000002,-8.690000000000001,0.0,-14.379999999999999,0.0,0.0,0.0,-13.73
 ÓLEO DIESEL,-9.93,-13.879999999999999,-13.239999999999998,-14.7,-9.399999999999999,-17.0,-7.710000000000001,-9.84,-11.42,-17.1,-15.82,-15.55,-11.74,-13.850000000000001,-9.010000000000002,-14.91,-12.49
 GÁS VEICULAR,-0.7899999999999999,0.0,0.0,0.0,0.0,0.0,0.0,-4.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
 SAÚDE E CUIDADOS PESSOAIS,-0.16999999999999993,-0.84,0.52,0.04999999999999999,0.29000000000000004,1.15,-1.31,0.24999999999999994,0.29000000000000004,-0.47,-0.18,1.02,-0.47000000000000003,-1.04,-1.25,0.07999999999999996,0.02999999999999997
 PRODUTOS FARMACÊUTICOS E ÓTICOS,-2.44,-3.3100000000000005,0.2100000000000002,-2.0700000000000003,-1.71,1.5500000000000003,-3.82,-0.56,0.029999999999999805,-2.0300000000000002,-0.2600000000000001,1.7400000000000002,-2.3099999999999996,-1.1400000000000001,-2.1799999999999997,-1.34,-1.45
 PRODUTOS FARMACÊUTICOS,-2.3,-3.24,0.15999999999999992,-2.21,-1.9200000000000004,2.73,-3.8099999999999996,-0.44999999999999973,0.16000000000000014,-2.19,0.08000000000000007,2.0599999999999996,-2.66,-1.13,-2.25,-1.33,-1.44
 ANTI-INFECCIOSO E ANTIBIÓTICO,-1.5299999999999998,-6.43,-3.46,-7.130000000000001,-5.390000000000001,6.73,-4.08,-5.21,0.04999999999999982,-3.32,-4.319999999999999,5.6000000000000005,-7.5,-1.81,-1.5300000000000002,-4.61,-3.85
 ANALGÉSICO E ANTITÉRMICO,-1.73,-2.59,1.15,-0.06000000000000005,1.5899999999999996,2.63,-4.53,1.19,1.6600000000000001,0.24,3.05,4.529999999999999,-0.1299999999999999,-1.79,-0.6399999999999999,-0.6100000000000001,0.5000000000000001
 ANTI-INFLAMATÓRIO E ANTIRREUMÁTICO,-3.2300000000000004,-1.86,1.3799999999999994,-3.13,-1.96,-1.56,-1.3499999999999999,3.8000000000000003,3.6400000000000006,-1.5,-0.7900000000000003,4.3,-1.7800000000000002,-1.24,-1.59,3.2199999999999998,-0.74
 ANTIGRIPAL E ANTITUSSÍGENO,-2.79,-3.96,-0.13,-0.6799999999999997,-0.8799999999999998,-2.1900000000000004,-3.02,-3.26,0.5400000000000003,-4.3,2.2,3.76,-2.52,-2.91,-2.5100000000000002,-12.440000000000001,-1.66
 DERMATOLÓGICO,0.4099999999999999,-1.93,3.74,0.23000000000000043,2.4899999999999998,2.0199999999999996,0.0,2.85,2.75,0.7800000000000002,0.0,4.12,-4.12,3.05,0.5099999999999998,0.029999999999999805,1.63
 ANTIALÉRGICO E BRONCODILATADOR,-0.12,-3.08,-0.8900000000000001,1.8900000000000001,-0.61,2.55,-2.0999999999999996,1.3300000000000005,0.9799999999999998,-2.41,-2.2199999999999998,2.78,-1.8299999999999996,1.37,0.5299999999999999,2.7399999999999993,-0.5899999999999999
 GASTROPROTETOR,-2.75,-7.4,3.5700000000000003,-1.7099999999999997,2.4,0.0,-1.1099999999999999,1.3400000000000005,0.6599999999999997,-1.0300000000000002,-0.9500000000000002,0.3399999999999999,0.41000000000000014,-0.48,-2.1799999999999997,-0.4299999999999997,-0.08000000000000007
 VITAMINA E FORTIFICANTE,-1.97,0.64,7.4399999999999995,-2.6100000000000003,-0.17000000000000004,-0.029999999999999805,-5.51,-1.29,-2.5700000000000003,-0.46999999999999975,4.23,-1.63,-2.91,-0.43999999999999995,-3.07,-3.05,2.220446049250313e-16
 HORMONAL,-3.88,1.0000000000000004,1.82,2.14,-3.4300000000000006,-0.1399999999999999,-2.9499999999999993,-1.9200000000000004,-0.23000000000000043,5.12,-2.42,5.07,-4.0200000000000005,-2.9299999999999997,-2.27,-0.68,-0.8999999999999999
 PSICOTRÓPICO E ANOREXÍGENO,-3.21,-3.81,0.97,-0.6699999999999999,-1.7799999999999998,2.9,-1.78,-0.43000000000000016,-3.67,-4.45,-0.75,3.2699999999999996,1.3599999999999994,1.82,-2.18,0.8999999999999999,-1.58
 HIPOTENSOR E HIPOCOLESTEROLÊMICO,-1.64,-1.5999999999999999,-4.5,-5.67,-5.49,8.1,-5.94,-2.81,0.4800000000000004,-5.82,-1.9100000000000001,-1.16,-5.75,-1.0,-3.7800000000000002,-0.71,-3.29
 OFTALMOLÓGICO,-5.2,-2.85,2.83,-0.18000000000000016,1.57,2.21,-1.5000000000000002,-3.58,1.6099999999999999,0.0,3.1099999999999994,2.29,-0.06999999999999995,0.0,-2.22,-1.6800000000000002,0.029999999999999805
 ANTIDIABÉTICO,-4.1899999999999995,-9.629999999999999,0.6300000000000001,-2.34,-6.02,1.3599999999999999,-1.57,1.5900000000000003,-3.7600000000000002,-4.04,-0.5299999999999998,0.1399999999999999,-3.8600000000000003,-4.92,-6.609999999999999,-3.289999999999999,-4.01
 NEUROLÓGICO,-1.9299999999999997,-11.46,0.29000000000000004,-3.9499999999999997,-1.28,3.38,-2.7800000000000002,1.6199999999999999,1.5999999999999999,-1.8000000000000003,-1.7100000000000002,-3.01,-4.43,-1.27,-5.04,-4.65,-1.95
 PRODUTOS ÓTICOS,-6.02,-4.069999999999999,0.97,-0.76,0.3899999999999997,-9.17,-3.74,-1.58,-1.06,-0.08999999999999986,-8.93,-3.45,0.8500000000000001,-1.33,-1.6500000000000004,-1.55,-1.58
 ÓCULOS DE GRAU,-6.02,-4.069999999999999,0.97,-0.76,0.3899999999999997,-9.17,-3.74,-1.58,-1.06,-0.08999999999999986,-8.93,-3.45,0.8500000000000001,-1.33,-1.6500000000000004,-1.55,-1.58
 SERVIÇOS DE SAÚDE,1.3499999999999999,1.03,1.54,1.41,1.3699999999999999,1.47,0.8700000000000001,1.3299999999999998,1.34,2.1100000000000003,1.27,1.33,1.82,0.67,0.42000000000000004,1.1300000000000001,1.38
 SERVIÇOS MÉDICOS E DENTÁRIOS,0.5,-0.26,0.59,0.43,0.81,0.08,0.0,0.0,0.39,3.2600000000000002,1.06,0.029999999999999992,2.14,-0.16,-0.4100000000000001,-0.7000000000000002,0.6900000000000001
 MÉDICO,0.25,-0.86,0.35,0.78,0.0,0.15999999999999998,0.0,-0.09,0.45,4.16,1.1800000000000002,0.56,3.4099999999999997,0.26,-0.35,-1.32,0.48
 DENTISTA,0.5,0.5,0.79,-0.28,1.57,0.019999999999999997,0.0,0.25000000000000006,0.32,2.37,1.15,-0.32,1.01,-1.6900000000000002,-0.48999999999999977,0.73,0.98
 APARELHO ORTODÔNTICO,0.0,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8600000000000001,0.0,0.0,0.0,0.5900000000000001
 FISIOTERAPEUTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22000000000000003,0.0,0.0,-0.22000000000000003
 PSICÓLOGO,1.69,-0.95,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29
 SERVIÇOS LABORATORIAIS E HOSPITALARES,-0.6399999999999999,-0.99,2.01,-0.6599999999999999,-0.8200000000000001,1.3,-0.74,0.48,-0.009999999999999981,0.63,-0.12999999999999998,-1.38,1.33,0.06,0.7100000000000001,-0.38999999999999996,-0.04999999999999999
 EXAME DE LABORATÓRIO,2.84,-1.29,0.77,-1.29,-2.34,0.35,-0.02,0.92,0.22,-0.5700000000000001,1.37,-0.18,-0.10000000000000009,0.11,1.1,-0.13,-0.17
 HOSPITALIZAÇÃO E CIRURGIA,-1.3,-1.6600000000000001,3.61,-1.4400000000000002,-0.7999999999999999,1.69,-1.5499999999999998,0.01,0.39,0.7000000000000001,-0.21000000000000002,-2.67,0.0,0.0,0.17999999999999994,0.0,-0.10000000000000003
 EXAME DE IMAGEM,-0.5599999999999999,0.8699999999999999,-0.48000000000000004,0.27,0.33,-0.019999999999999997,0.05,0.5,-0.59,1.77,-0.9600000000000001,-0.37,2.68,0.0,0.8800000000000001,-1.3399999999999999,0.17
 PLANO DE SAÚDE,1.7999999999999998,1.7999999999999998,1.7999999999999998,1.7999999999999998,1.77,1.7999999999999998,1.7999999999999998,1.7999999999999998,1.7999999999999998,1.7999999999999998,1.77,1.77,1.77,1.77,1.77,1.77,1.7999999999999998
 PLANO DE SAÚDE,1.7999999999999998,1.7999999999999998,1.7999999999999998,1.7999999999999998,1.77,1.7999999999999998,1.7999999999999998,1.7999999999999998,1.7999999999999998,1.7999999999999998,1.77,1.77,1.77,1.77,1.77,1.77,1.7999999999999998
 CUIDADOS PESSOAIS,-0.51,-1.01,-0.83,0.33999999999999997,0.22000000000000003,-0.2,-0.96,-0.08000000000000007,-0.9099999999999999,-1.4100000000000001,-1.56,-0.6900000000000001,-1.8299999999999998,-1.69,-1.44,0.009999999999999787,-0.5299999999999999
 HIGIENE PESSOAL,-0.51,-1.01,-0.83,0.33999999999999997,0.22000000000000003,-0.2,-0.96,-0.08000000000000007,-0.9099999999999999,-1.4100000000000001,-1.56,-0.6900000000000001,-1.8299999999999998,-1.69,-1.44,0.009999999999999787,-0.5299999999999999
 PRODUTO PARA CABELO,0.8899999999999999,-3.63,-1.4100000000000001,2.84,1.8499999999999999,0.5300000000000002,2.49,1.96,-1.08,-1.64,-0.42000000000000004,-1.34,-1.3399999999999999,0.09999999999999992,-1.96,-0.8700000000000001,0.10999999999999988
